Frame,Mean
1,1304.000
2,974.000
3,877.000
4,885.000
5,982.750
6,1074.500
7,1185.000
8,1281.500
9,1417.250
10,1487.750
11,1483.500
12,1516.500
13,1566.250
14,1527.000
15,1289.000
16,954.750
17,873.750
18,863.750
19,938.000
20,1086.500
21,1260.000
22,1393.750
23,1479.250
24,1465.750
25,1489.250
26,1459.250
27,1591.250
28,1501.500
29,1193.250
30,928.250
31,912.250
32,938.500
33,1020.500
34,1148.500
35,1319.750
36,1432.000
37,1460.250
38,1490.000
39,1417.250
40,1505.750
41,1563.500
42,1465.000
43,1064.500
44,927.000
45,924.750
46,931.500
47,1034.250
48,1145.500
49,1290.500
50,1365.000
51,1434.250
52,1489.750
53,1516.750
54,1557.500
55,1508.750
56,1344.500
57,1031.000
58,896.750
59,891.000
60,955.250
61,1071.250
62,1225.000
63,1276.500
64,1388.250
65,1503.500
66,1486.500
67,1484.250
68,1527.750
69,1525.750
70,1394.000
71,1000.000
72,889.750
73,900.500
74,945.000
75,1062.250
76,1204.000
77,1346.000
78,1406.500
79,1469.250
80,1468.500
81,1429.000
82,1503.000
83,1527.000
84,1471.500
85,1028.500
86,893.750
87,903.250
88,973.000
89,1065.250
90,1160.500
91,1351.500
92,1396.000
93,1525.750
94,1526.000
95,1496.250
96,1508.500
97,1477.250
98,1318.750
99,984.250
100,888.000
101,855.750
102,966.750
103,1075.750
104,1288.500
105,1393.750
106,1458.500
107,1468.750
108,1424.500
109,1462.500
110,1535.500
111,1499.250
112,1218.500
113,930.000
114,885.250
115,959.000
116,978.750
117,1132.000
118,1286.000
119,1355.500
120,1470.500
121,1475.000
122,1476.250
123,1478.250
124,1531.500
125,1419.500
126,1107.000
127,921.250
128,856.000
129,905.000
130,995.250
131,1082.000
132,1222.500
133,1313.000
134,1480.000
135,1424.250
136,1474.500
137,1478.750
138,1496.000
139,1391.500
140,995.000
141,926.500
142,891.750
143,907.000
144,1025.500
145,1160.750
146,1342.750
147,1406.250
148,1469.750
149,1483.750
150,1497.750
151,1557.750
152,1542.500
153,1364.250
154,1019.750
155,855.750
156,889.500
157,940.000
158,1012.250
159,1125.000
160,1279.250
161,1366.250
162,1460.000
163,1416.750
164,1446.500
165,1446.500
166,1502.500
167,1383.250
168,1026.000
