Frame,Intensity
197,822.8095
198,757.6667
199,812.9524
200,993.7619
201,1215
202,1309.619
203,1436.9048
204,1545.1904
205,1693.762
206,1604.5714
207,1135.0952
208,812.6667
209,750.5714
210,818.7619
211,954.0476
212,1194.381
213,1310.1904
214,1388.619
215,1510.3334
216,1694.3334
217,1609.762
218,1082.381
219,778.619
220,757.3333
221,796.8095
222,980.9048
223,1204.0476
224,1308.6666
225,1387.9048
226,1551.3334
227,1683.8572
228,1610.762
229,1056.238
230,839.0476
231,774.9524
232,813.7143
233,1054.1428
234,1201.7142
235,1327.0952
236,1410.1428
237,1566.9524
238,1683.1428
239,1502
240,1038
241,815.3333
242,766.2381
243,845.0952
244,1048.1904
245,1178.0476
246,1286.3334
247,1416.9524
248,1543.3334
249,1623.7142
250,1460.0952
251,984.9524
252,790.7619
253,755.7143
254,809.4286
255,1014.4286
256,1115.5714
257,1342.4286
258,1398.0952
259,1532.8572
260,1639.8572
261,1519.3334
262,996.8095
263,815.3333
264,841.0476
265,849
266,1022.619
267,1182.9524
268,1307.3334
269,1403.9048
270,1519.1428
271,1626.0476
272,1488.619
273,997.6667
274,785.5238
275,748.6667
276,829
277,1022.6667
278,1202.6666
279,1299.8096
280,1417
281,1584.381
282,1625
283,1473.619
284,970.6667
285,812
286,755.619
287,870.8571
288,991.2857
289,1207.762
290,1322.8096
291,1462.6666
292,1580
293,1622.1428
294,1480.0476
295,978
296,818.381
297,775.5238
298,848.7619
299,1039.4286
300,1206.7142
301,1351.4762
302,1429.0476
303,1532.8572
304,1674.238
305,1501.381
306,985.4762
307,796.4762
308,751.7619
309,873.8571
310,1075.9048
311,1263
312,1323.7142
313,1436.0952
314,1573.9048
315,1730.4286
316,1484.619
317,999.8095
318,797.9524
319,770.8571
320,888.7619
321,1058.619
322,1205.6666
323,1333.2858
324,1454.3334
325,1632.381
326,1700.4286
327,1477
328,997.1429
329,770.7143
330,766.8095
331,863.7619
332,1089.2858
333,1202.8096
334,1297.2858
335,1438.8572
336,1612.9524
337,1702.8572
338,1410.5238
339,944.8571
340,759.4286
341,760.381
342,891
343,1070.8572
344,1230.0952
345,1330.1904
346,1442.762
347,1621.8096
348,1647.8572
349,1347.4286
350,952.3333
351,768.8571
352,762.7619
353,915.619
354,1116.619
355,1210.5714
356,1312.2858
357,1433.1428
358,1601
359,1677.6666
360,1411.0476
361,921.7619
362,775.8095
363,761.381
364,967.2857
365,1093.3334
366,1277.8572
367,1395.7142
368,1469.3334
369,1623.4286
370,1684.7142
371,1294.619
372,872.4286
373,752.619
374,761.9048
375,942.5238
376,1108.7142
377,1239.7142
378,1356.0952
379,1457.619
380,1612.5238
381,1627.5714
382,1307.3334
383,924
384,757.0952
385,762.7143
386,957.3333
387,1081.3334
388,1245.0952
389,1325.238
390,1443.238
391,1637.5238
392,1684.0476
393,1290.5714
394,900.5238
395,759.9048
396,772.8095
397,871.619
398,1075.8096
399,1230.238
400,1326.5714
401,1418.1428
402,1552.9048
403,1628.3334
404,1266.5714
405,914.5714
406,766.9048
407,773.0476
408,899.381
409,1108.4762
410,1281.762
411,1355.9524
412,1452.4286
413,1573.1428
414,1668.1428
415,1335.3334
416,911.5714
417,758.7619
418,766.8095
419,865.4286
420,1083.1428
421,1216.762
422,1286.4286
423,1407.762
424,1589.1428
425,1661.8572
426,1436.0476
427,897.1905
428,788.4286
429,767.7143
430,882.7619
431,1076.9524
432,1241.0952
433,1316.619
434,1435.9524
435,1603.9048
436,1656.3334
437,1403.5714
438,939.2381
439,775.6667
440,751.619
441,897.9524
442,1049.381
443,1239.0952
444,1317.0952
445,1417.3334
446,1594.4286
447,1686.3334
448,1443.1428
449,934.2857
450,784.0952
451,772
452,879
453,1097.762
454,1226.1428
455,1332.762
456,1420.1428
457,1608
458,1637.238
459,1353.762
460,953.7143
461,779.8571
462,754.7143
463,919.4286
464,1109.2858
465,1251.7142
466,1384.5238
467,1444.8096
468,1618.7142
469,1710.5238
470,1375.0476
471,916.9048
472,818.4762
473,791.619
474,902.3333
475,1067.4286
476,1229.4286
477,1376.4762
478,1465.4762
479,1629.238
480,1685.9524
481,1371.619
482,931.1429
483,811.2381
484,761.9524
485,900.4762
486,1122.8096
487,1251.238
488,1363.5238
489,1456.5714
490,1571.8096
491,1610.5714
492,1355.9048
493,999.381
494,800.7143
495,765.7143
496,871.1905
497,1085.619
498,1229
499,1333.6666
500,1416.1904
501,1546.8096
502,1600.0476
503,1451.1904
504,959.3333
505,788.0952
506,776.3333
507,898.2857
508,1081.1428
509,1214.3334
510,1302.4286
511,1386.6666
512,1564.7142
513,1653
514,1474.381
515,966.8095
516,791.7143
517,754.1429
518,896.1429
519,1085.762
520,1210.8572
521,1287.1904
522,1407.4286
523,1535.3334
524,1648.8096
525,1467.9524
526,962.0476
527,793.3333
528,758.7143
529,913.3333
530,1067.9048
531,1184.0476
532,1289.4762
533,1418.4286
534,1590.381
535,1645.5714
536,1460.381
537,979.1429
538,776.6667
539,764.5238
540,891.381
541,1089.6666
542,1214.8096
543,1356.0476
544,1439.5238
545,1586.762
546,1643.1904
547,1408.9048
548,974
549,788.5714
550,762.381
551,906.9524
552,1094.9524
553,1265.619
554,1352.762
555,1454.381
556,1595.1428
557,1668.238
558,1436.4286
559,942.1429
560,790.4286
561,788.6667
562,850.7143
563,1073.2858
564,1236.381
565,1340
566,1447.238
567,1585.762
568,1726.7142
569,1465.619
570,954.6667
571,804.4762
572,791.7143
573,871.381
574,1101.4762
575,1213.8572
576,1391.5238
577,1441.3334
578,1587.1904
579,1710.2858
580,1480.2858
581,977.2381
582,794.1429
583,759.8095
584,813.7619
585,1066.1428
586,1202.619
587,1319.5238
588,1408.9048
589,1476.3334
590,1588
591,1445.9048
592,1020.8095
593,795.4762
594,754.9524
595,841.381
596,1042.8572
597,1202.1904
598,1270.2858
599,1348.5714
600,1502.1428
601,1626
602,1507.9524
603,1021.619
604,848.619
605,749.9524
606,882.1905
607,1063.619
608,1205.8096
609,1347
610,1407.0476
611,1556.4286
612,1685.9048
613,1530.9048
614,1018
615,791.7619
616,768
617,871.4286
618,1058.619
619,1209.4762
620,1335.0952
621,1449.762
622,1553.3334
623,1651.8096
624,1514.3334
625,1040.619
626,791.6667
627,780.2381
628,849.4286
629,1030.3334
630,1235.2858
631,1342.7142
632,1432.238
633,1608.5714
634,1669.9524
635,1584.0476
636,1026.3334
637,777.4762
638,811.7619
639,828.8571
640,1041.762
641,1241.238
642,1325.7142
643,1426.8572
644,1558.5238
645,1676.6666
646,1530.4286
647,1028
648,808.4286
649,763.619
650,862.6667
651,1042.3334
652,1252.8096
653,1316.4286
654,1402.9048
655,1575.1904
656,1669.1904
657,1566.0476
658,1043.238
659,818.6667
660,780.8095
661,869.4762
662,1092.9048
663,1241
664,1327.8572
665,1454.8572
666,1584.762
667,1651
668,1516
669,1020.0476
670,815.0476
671,761.5714
672,830.9048
673,1048.4762
674,1197.7142
675,1356.8572
676,1441.7142
677,1604.238
678,1691.8572
679,1563.4762
680,1040.1904
681,817.2381
682,772.7619
683,886.1905
684,1049.5238
685,1264.381
686,1367.1904
687,1457.762
688,1617.0952
689,1689.9048
690,1495.5238
691,996
692,784.0476
693,754.8571
694,844.1429
695,1058.6666
696,1273.0952
697,1371.0952
698,1437.9524
699,1604.4286
700,1677.7142
701,1462.619
702,990.5714
703,816.2381
704,768.3333
705,836.0952
706,1059.8096
707,1277.6666
708,1336.0952
709,1427.1904
710,1561
711,1688.4762
712,1467.5238
713,992.4762
714,821.4762
715,768.5714
716,860.0952
717,1088.238
718,1200
719,1321
720,1418.7142
721,1556.2858
722,1659.762
723,1488.7142
724,1010.4762
725,809.9524
726,752.381
727,846.9524
728,1055.1428
729,1201.8096
730,1314.238
731,1412.4762
732,1562.9524
733,1630.1904
734,1489.4762
735,1037
736,803.619
737,744.1905
738,850.5714
739,1020.1905
740,1203.0476
741,1335.3334
742,1418.2858
743,1568.8096
744,1694.9524
745,1552.0476
746,1025.238
747,775.5238
748,771.9048
749,821.5714
750,1047.381
751,1243.4762
752,1358.4286
753,1412.8572
754,1582.5714
755,1639.8572
756,1463.0476
757,991.3333
758,826.5714
759,789.2857
760,841.5714
761,1100.2858
762,1229.3334
763,1331.6666
764,1402.3334
765,1530.7142
766,1653.8572
767,1503.1428
768,1045.7142
769,782.2381
770,776.0952
771,853.5238
772,1042.762
773,1203.762
774,1274.2858
775,1401.619
776,1536.8572
777,1659.0476
778,1527.381
779,1011.6667
780,802.619
781,768.3333
782,860.6667
783,1032.7142
784,1227.4762
785,1324.8572
786,1456.5714
787,1592.9524
788,1653.8096
789,1537.1904
790,1029.5714
791,788.0952
792,756.1429
793,816.0476
794,1041.4762
795,1214
796,1352.5238
797,1425.6666
798,1580.381
799,1699.8096
800,1508.4286
801,1001.6667
802,822.8095
803,781.9048
804,838.381
805,1043.4286
806,1195
807,1336.5238
808,1371.7142
809,1544.5238
810,1608.9524
811,1489.762
812,1025.0476
813,791.9524
814,755.1905
815,847.2381
816,1031.1904
817,1151.5714
818,1286.7142
819,1401.7142
820,1514.7142
821,1604.8572
822,1525.4762
823,1061.1904
824,813.0476
825,752.8095
826,826.3333
827,986.5238
828,1158.8572
829,1286.1428
830,1410.0952
831,1535.6666
832,1651.9048
833,1542.4762
834,1097.8096
835,843.4286
836,757.0476
837,836.8571
838,996.4762
839,1197.2858
840,1297.619
841,1395.1904
842,1520
843,1648.0952
844,1521.9048
845,1048.7142
846,767.5238
847,720.5714
848,815.3333
849,980.8095
850,1219.8572
851,1287.4762
852,1360.3334
853,1500.8096
854,1636.238
855,1574.0952
856,1046.5238
857,799.8571
858,789.0476
859,809.5714
860,982.6667
861,1206.1428
862,1300
863,1372.4286
864,1503.0952
865,1612.0952
866,1517.8572
867,1059.381
868,828.1429
869,737.0476
870,807.8571
871,979.9048
872,1174.4286
873,1254.9048
874,1371.6666
875,1462.381
876,1623.1428
877,1551.5714
878,1099.6666
879,805.2857
880,755.2381
881,816.8095
882,1026.0476
883,1127.381
884,1255.238
885,1383.3334
886,1464.381
887,1628.1428
888,1581.6666
889,1123.1428
890,824.619
891,785.9048
892,800.5714
893,1038.1428
894,1140.4762
895,1323.8096
896,1396.0952
897,1540
898,1667.1904
899,1593.8572
900,1129.1904
901,830.2857
902,747.2381
903,824
904,988.8571
905,1143.619
906,1294.619
907,1411.2858
908,1546.9048
909,1633.4286
910,1578.3334
911,1141.1904
912,843.5714
913,742.3333
914,800.2857
915,983.3333
916,1193
917,1311
918,1374.8096
919,1496.3334
920,1634
921,1553.4762
922,983.1429
923,840.9048
924,760.9524
925,809.7143
926,998.1905
927,1205.381
928,1282.4286
929,1361.762
930,1517.5714
931,1614.8572
932,1590.381
933,1073.0476
934,811.619
935,751.381
936,784.1905
937,994.1905
938,1179.762
939,1310.238
940,1400.0476
941,1525.7142
942,1631.1904
943,1574.9048
944,1041.5714
945,813
946,740.2381
947,856.7619
948,972.1429
949,1195.5238
950,1304.381
951,1392.5238
952,1530.0952
953,1674.8572
954,1526.5714
955,1011.5238
956,800.5238
957,773.6667
958,811.1429
959,1021.381
960,1177.8096
961,1315.1428
962,1405.1428
963,1552.381
964,1637.762
965,1509.8572
966,982.5714
967,812.4762
968,775.5238
969,823.4286
970,1026.238
971,1176.4762
972,1304.2858
973,1416.6666
974,1504.1904
975,1589.3334
976,1540.4762
977,1027.381
978,835.0476
979,752.8571
980,827.9524
981,1047.619
982,1193.7142
983,1333.619
984,1395.8096
985,1545.4286
986,1634.9524
987,1544.6666
988,1067.1428
989,800.6667
990,749.1429
991,806.4286
992,994.4286
993,1213.381
994,1282.5714
995,1370.4762
996,1540.4286
997,1682.4762
998,1606.0952
999,1032.9524
1000,831.7143
1001,750.1429
1002,849.1429
1003,1009.4762
1004,1209.8572
1005,1333.1904
1006,1372.5714
1007,1531.3334
1008,1663.4286
1009,1578.6666
1010,983.2857
1011,801.5238
1012,770.5714
1013,850.9524
1014,1010.619
1015,1216
1016,1359.1904
1017,1421.9524
1018,1556.8096
1019,1640.619
1020,1511.8096
1021,1029.0952
1022,808.9048
1023,750.3333
1024,852.8095
1025,1030.9524
1026,1175.1904
1027,1323.762
1028,1437.6666
1029,1528.8096
1030,1678.619
1031,1508.3334
1032,1042.762
1033,790.5714
1034,756.3333
1035,828.619
1036,1011.4286
1037,1207
1038,1352.1428
1039,1430.6666
1040,1551.9524
1041,1692.238
1042,1531.381
1043,1061.5238
1044,796.4762
1045,770.5238
1046,828.9048
1047,1023.7143
1048,1172
1049,1340.9048
1050,1434.2858
1051,1555.6666
1052,1676.9048
1053,1510.1428
1054,1034.2858
1055,806.381
1056,775.8095
1057,787.7143
1058,996.1905
1059,1204.0952
1060,1334.6666
1061,1406.0476
1062,1564.4286
1063,1638.9048
1064,1532.9524
1065,1037.2858
1066,806.2857
1067,774.0476
1068,803.1905
1069,1038.6666
1070,1208.0952
1071,1294.4286
1072,1370.1428
1073,1513.762
1074,1622.9048
1075,1500.238
1076,1023.7619
1077,822.8095
1078,769.619
1079,849.1429
1080,1039.619
1081,1161.3334
1082,1298.4762
1083,1423.619
1084,1514.381
1085,1627.4762
1086,1541.5714
1087,1030.8096
1088,794
1089,784.1429
1090,865.5238
1091,1015.9048
1092,1190.6666
1093,1349.1428
1094,1449.4762
1095,1534.5714
1096,1644.9524
1097,1528.8572
1098,1042.5714
1099,787.0476
1100,729.8095
1101,856.6667
1102,1006.2381
1103,1239.0476
1104,1303.0476
1105,1377.1428
1106,1507.762
1107,1649.5238
1108,1594.1428
1109,1036.1904
1110,786.7619
1111,793.6667
1112,828.9048
1113,1043.619
1114,1211.4762
1115,1326.6666
1116,1428.238
1117,1552.0476
1118,1681.238
1119,1515.5714
1120,1022.9524
1121,844.0476
1122,797.1429
1123,864.4286
1124,1052.3334
1125,1180
1126,1329.381
1127,1445.9048
1128,1549.619
1129,1672.8572
1130,1509.4286
1131,1040.8572
1132,789.8571
1133,761.3333
1134,816.8095
1135,1042.5714
1136,1146
1137,1279
1138,1388.8572
1139,1520.6666
1140,1625.5714
1141,1486.5238
1142,999.2381
1143,805.2857
1144,761.8095
1145,870.3333
1146,1039.7142
1147,1200.2858
1148,1336.238
1149,1414.5238
1150,1588.381
1151,1669.9524
1152,1490.9048
1153,980.1429
1154,816.1429
1155,763.1905
1156,861.619
1157,1007.0952
1158,1201.6666
1159,1321.2858
1160,1417.619
1161,1596.9524
1162,1638.0476
1163,1500.8572
1164,1012.619
1165,796.381
1166,748.7619
1167,824.2857
1168,1018.8095
1169,1203.8572
1170,1316.7142
1171,1398.0952
1172,1560.0476
1173,1686.7142
1174,1565.0476
1175,1030.381
1176,809.3333
1177,790.619
1178,812.3333
1179,990.1905
1180,1192
1181,1316.0476
1182,1402.5714
1183,1579.5714
1184,1682.7142
1185,1566.1904
1186,1000.4286
1187,781.1905
1188,765.2381
1189,824.0476
1190,1015.5714
1191,1207.5714
1192,1308.5714
1193,1392.0476
1194,1509.9048
1195,1620.762
1196,1460.4286
1197,1022.7619
1198,805.7143
1199,752.0476
1200,818.2381
1201,1023.1429
1202,1223.619
1203,1261.9048
1204,1378.7142
1205,1524.5714
1206,1669.238
1207,1502.3334
1208,1037.1428
1209,780.5714
1210,758
1211,846.7619
1212,1049.2858
1213,1208.5714
1214,1331.9524
1215,1421.0476
1216,1551.381
1217,1655
1218,1523.1904
1219,1051.238
1220,792.9048
1221,748.1905
1222,812
1223,998.2857
1224,1206.0476
1225,1316.5238
1226,1403.1904
1227,1548.6666
1228,1660.8096
1229,1520.238
1230,1024.3334
1231,831
1232,779.6667
1233,839.5238
1234,1048.6666
1235,1220.3334
1236,1316.4762
1237,1437.1428
1238,1530.3334
1239,1603.4286
1240,1493.9524
1241,1005.8095
1242,822.8095
1243,771.381
1244,837.8571
1245,1061.6666
1246,1231.5714
1247,1315.8096
1248,1391.381
1249,1557.5714
1250,1667.8572
1251,1457.6666
1252,991.619
1253,783.5714
1254,762.0952
1255,867.7143
1256,1011.6667
1257,1227.8096
1258,1320.8572
1259,1465.3334
1260,1571.238
1261,1706.238
1262,1537.0952
1263,1041.7142
1264,800.0952
1265,759.9524
1266,876.6667
1267,1054.238
1268,1240.619
1269,1307.7142
1270,1436.1904
1271,1574
1272,1665.0952
1273,1501.381
1274,977.2857
1275,757.4286
1276,727.1905
1277,822.9048
1278,1010.5238
1279,1208.9524
1280,1302.2858
1281,1395.762
1282,1517.0476
1283,1584.2858
1284,1456.5714
1285,926.0952
1286,764.7143
1287,780.3333
1288,786.5714
1289,1019.2857
1290,1129.2858
1291,1238.5238
1292,1316.8096
1293,1475.381
1294,1613.1904
1295,1326
1296,926.2381
1297,790.0952
1298,756.1429
1299,848.9524
1300,1068.2858
1301,1199.8096
1302,1292.238
1303,1414.6666
1304,1541.4286
1305,1647.1904
1306,1453.4762
1307,999
1308,838.5238
1309,801.7143
1310,894.1429
1311,1043.7142
1312,1213.4286
1313,1352.4762
1314,1408.8572
1315,1561.7142
1316,1606.238
1317,1421.4286
1318,981.7143
1319,781.1905
1320,762.0476
1321,838.381
1322,969
1323,1079.5714
1324,1197.4762
1325,1267
1326,1434.619
1327,1504.4762
1328,1375.8096
1329,937.8095
1330,744
1331,722.4286
1332,809.0952
1333,941.381
1334,1073.5714
1335,1175.619
1336,1241.9524
1337,1432.5714
1338,1494.1904
1339,1382.3334
1340,942.5714
1341,768.6667
1342,741.3333
1343,776.9048
1344,902.381
1345,1054.4286
1346,1136
1347,1233.8096
1348,1364.3334
1349,1448.619
1350,1356.6666
1351,982.2381
1352,791.2381
1353,730.0476
1354,761.7143
1355,913.7143
1356,1085.3334
1357,1177.762
1358,1253.5714
1359,1403.1428
1360,1494.762
1361,1456.1428
1362,1051.3334
1363,817.0952
1364,780.8571
1365,808.2857
1366,990.1905
1367,1145.1428
1368,1266.7142
1369,1306.238
1370,1467.4762
1371,1594.8096
1372,1535.238
1373,1067.0476
1374,817.2857
1375,805.9048
1376,857.8571
1377,996.5714
1378,1141.5238
1379,1268.7142
1380,1367.4286
1381,1517.762
1382,1643.619
1383,1579
1384,1097.2858
1385,808.1905
1386,723.9524
1387,803.381
1388,963.9524
1389,1191.1904
1390,1273.2858
1391,1367
1392,1508.8096
1393,1602.9524
1394,1621.3334
1395,1110.0476
1396,831.8571
1397,757.8095
1398,787.5714
1399,964.1905
1400,1157.7142
1401,1279.9524
1402,1380.7142
1403,1489.1428
1404,1646.1428
1405,1593.7142
1406,1129.3334
1407,864.4762
1408,760.619
1409,788.3333
1410,979.619
1411,1164.8572
1412,1289.5714
1413,1383.9048
1414,1499
1415,1659.6666
1416,1610.762
1417,1169.9524
1418,842.0952
1419,765.0952
1420,763.9524
1421,932
1422,1127.1904
1423,1262.5238
1424,1375.7142
1425,1463.1428
1426,1570.4286
1427,1569.1428
1428,1190.619
1429,836.0476
1430,751.3333
1431,773.5238
1432,950.2381
1433,1094.381
1434,1254.9048
1435,1343.4286
1436,1488.5238
1437,1638.762
1438,1649.8096
1439,1216.619
1440,846.2381
1441,759.2381
1442,813.2381
1443,922.2857
1444,1128.2858
1445,1287.3334
1446,1368.7142
1447,1517.0476
1448,1620.238
1449,1658.9048
1450,1272.5714
1451,832.381
1452,771.1429
1453,754.4286
1454,914.5714
1455,1109.1904
1456,1258.8096
1457,1364.3334
1458,1470.9048
1459,1621
1460,1675.2858
1461,1219.5714
1462,846.9524
1463,788.619
1464,775.6667
1465,933.5238
1466,1130
1467,1274.0476
1468,1321.1904
1469,1445.2858
1470,1611.1428
1471,1605.4286
1472,1300.0952
1473,919.619
1474,765.1905
1475,766.3333
1476,914.1429
1477,1091.619
1478,1253.7142
1479,1379
1480,1466.619
1481,1599.9524
1482,1629.8572
1483,1302.9048
1484,891.381
1485,752.4762
1486,763.7619
1487,908.7143
1488,1120.9048
1489,1232.381
1490,1342.381
1491,1481.1904
1492,1666.4286
1493,1666.1904
1494,1327.2858
1495,908.4762
1496,774.9048
1497,745.7619
1498,890
1499,1087.238
1500,1259.5238
1501,1356.4762
1502,1433.8096
1503,1616.762
1504,1667.5238
1505,1437.0952
1506,934.0476
1507,781
1508,776.3333
1509,897.4762
1510,1080.5714
1511,1255.0952
1512,1361.5238
1513,1443.8572
1514,1601.1904
1515,1701.0952
1516,1467.0476
1517,933.9524
1518,794.4762
1519,782.7619
1520,926.1905
1521,1041.8572
1522,1220.0476
1523,1358.4286
1524,1450.0952
1525,1625.8096
1526,1694.6666
1527,1541.2858
1528,943.5714
1529,772.3333
1530,798
1531,870.5238
1532,1071.8096
1533,1232.3334
1534,1338
1535,1449.7142
1536,1625.0476
1537,1700
1538,1517.4762
1539,992.2857
1540,776.0476
1541,773.3333
1542,845.8571
1543,1035.5238
1544,1237.9524
1545,1354.7142
1546,1400.9524
1547,1592.3334
1548,1666.9524
1549,1489.4762
1550,1045.0952
1551,795.0952
1552,745.6667
1553,816.0952
1554,1045.6666
1555,1181.381
1556,1275.1904
1557,1363.5238
1558,1548.4762
1559,1656.9524
1560,1536.381
1561,1083.381
1562,824.2381
1563,751.619
1564,802
1565,1000.8571
1566,1127.238
1567,1272.619
1568,1398.238
1569,1529.4286
1570,1726.4762
1571,1612.619
1572,1078.238
1573,843.2381
1574,779.8571
1575,823.9524
1576,945.381
1577,1080.7142
1578,1290.9048
1579,1370.9524
1580,1473.9524
1581,1625.2858
1582,1668.1904
1583,1097.0476
1584,804.7143
1585,742.0476
1586,807.2857
1587,1005.0952
1588,1152.4286
1589,1259.1904
1590,1391.762
1591,1520.2858
1592,1702.5714
1593,1503.8572
1594,1058.8572
1595,806.2857
1596,750.8095
1597,823.9524
1598,957.4762
1599,1120.6666
1600,1278.7142
1601,1370.381
1602,1485.4286
1603,1714.7142
1604,1617.8096
1605,1091.7142
1606,835.4762
1607,759.7619
1608,806.1905
1609,918.5714
1610,1142
1611,1242.0476
1612,1382.0952
1613,1495.5238
1614,1647.0476
1615,1636.0952
1616,1133.1904
1617,818.2381
1618,768
1619,801.381
1620,956.1905
1621,1182.6666
1622,1302.7142
1623,1384.6666
1624,1509.9524
1625,1677.1904
1626,1609.762
1627,1146.0952
1628,855.0476
1629,738.3333
1630,792.1429
1631,947.5714
1632,1141.5238
1633,1267.6666
1634,1356.762
1635,1470.5238
1636,1661.762
1637,1603.4762
1638,1140
1639,816.1429
1640,739.6667
1641,787.9524
1642,904.381
1643,1111
1644,1222.5238
1645,1387.1428
1646,1425.619
1647,1581.3334
1648,1643.3334
1649,1198.4762
1650,874.4762
1651,781.7143
1652,773
1653,962.5714
1654,1047.238
1655,1218.1428
1656,1331.8572
1657,1449.3334
1658,1602.3334
1659,1663.9048
1660,1281.381
1661,914.4762
1662,755.0952
1663,752.9524
1664,895.4762
1665,1100.5714
1666,1252.9524
1667,1324.5714
1668,1433.1428
1669,1630.4286
1670,1671.1904
1671,1249.9048
1672,876.6667
1673,751.1905
1674,744.5714
1675,858.8571
1676,1065.238
1677,1233
1678,1320.3334
1679,1419.6666
1680,1633.5714
1681,1641.9524
1682,1269.9524
1683,893.8571
1684,759.619
1685,761.9524
1686,901.7143
1687,1064.9524
1688,1207.8572
1689,1347.6666
1690,1437.619
1691,1590.8096
1692,1609.6666
1693,1381.9048
1694,908.9524
1695,767.1429
1696,767.3333
1697,879.7619
1698,1107.1904
1699,1216.8572
1700,1322.4762
1701,1452.9524
1702,1606.0476
1703,1708.8572
1704,1351.0952
1705,914.9524
1706,772.2857
1707,770.7143
1708,913.7619
1709,1066.5714
1710,1249.762
1711,1361.3334
1712,1448.238
1713,1618.9524
1714,1679.4762
1715,1348.5238
1716,937.7619
1717,799
1718,764.5714
1719,913.5238
1720,1091.0476
1721,1181.4762
1722,1301.381
1723,1432.4286
1724,1586.238
1725,1693.0952
1726,1420.3334
1727,938.0476
1728,775.2381
1729,755.2381
1730,934.1905
1731,1069.4762
1732,1208.4762
1733,1309.2858
1734,1447.5714
1735,1626.8096
1736,1682.1904
1737,1437.8096
1738,982.4286
1739,783.7143
1740,782.8095
1741,885.4762
1742,1076.1428
1743,1230.8096
1744,1320.9524
1745,1434.381
1746,1624.3334
1747,1652.1428
1748,1389.1904
1749,950.2381
1750,775.7619
1751,760.0952
1752,863.381
1753,1062.4286
1754,1171.0952
1755,1329.238
1756,1380.9048
1757,1574
1758,1653.0952
1759,1508.0952
1760,964.4286
1761,788.2381
1762,749.5238
1763,877.381
1764,1067.8572
1765,1185.7142
1766,1293.1904
1767,1441.4286
1768,1590.381
1769,1624.5238
1770,1442
1771,953.7143
1772,797.5714
1773,778.0476
1774,868.1429
1775,1069.8096
1776,1187.381
1777,1283.9524
1778,1392.4286
1779,1602.0952
1780,1645.762
1781,1472.3334
1782,992.0952
1783,796.7143
1784,738.2381
1785,879.0952
1786,1072.0476
1787,1211.8572
1788,1330.238
1789,1412.6666
1790,1600.5238
1791,1700.5238
1792,1523.5238
1793,1048.7142
