F,I
213,1065
214,1128.9412
215,1112.1177
216,1098.2941
217,1025.3529
218,921.5883
219,804.8823
220,678.2353
221,634.647
222,678.7647
223,747.5294
224,824.7647
225,882.5294
226,970.8823
227,1084.9412
228,1133.5294
229,1122.2941
230,1112.3529
231,1010.1177
232,907.2941
233,855.5883
234,712.7647
235,646.4117
236,640.647
237,709.0588
238,790.8235
239,847.4706
240,916.9412
241,1007.1177
242,1111.7059
243,1106.4117
244,1117.9412
245,1090.7646
246,918
247,817.9412
248,653.7647
249,640.353
250,683.353
251,746.4117
252,817.8235
253,882.9412
254,993.2941
255,1097.2354
256,1144.7059
257,1151.3529
258,1115
259,1006.2353
260,880.1177
261,726.5883
262,655.8235
263,644.9412
264,703.8823
265,781.353
266,866.1765
267,922.4117
268,1029.2354
269,1121.4706
270,1134.5294
271,1120.7646
272,1091.4117
273,947.5294
274,848.2353
275,668.4117
276,624.7647
277,665
278,740.8823
279,817.7059
280,893.4117
281,974.1177
282,1092.4706
283,1129.5883
284,1139.8823
285,1119.2354
286,1022.2941
287,878
288,740.647
289,633.353
290,637.7647
291,698.0588
292,766.5883
293,870.2941
294,927.1765
295,1036.0588
296,1126.8235
297,1118.9412
298,1133.7059
299,1099.5883
300,961.4117
301,881.2353
302,732.8823
303,638.8235
304,641.4117
305,700.1177
306,771.5883
307,859.2353
308,900.4706
309,1023.1177
310,1095.1177
311,1115.5294
312,1119.2941
313,1080.0588
314,938.8823
315,871.2353
316,719.8235
317,652.353
318,643.8235
319,731.7647
320,815.4117
321,870.4117
322,940.353
323,1049.0588
324,1117.5883
325,1147.8235
326,1117
327,1065.4117
328,920.5294
329,787.4117
330,646.647
331,635.7059
332,670.5883
333,738.4117
334,828.5294
335,904
336,991.2353
337,1077.4706
338,1120.7646
339,1146.1765
340,1137.8823
341,982.8823
342,872.2353
343,849.2941
344,721.5883
345,638.4706
346,632.5883
347,691.8823
348,763.8235
349,859.1765
350,936.4117
351,1035.1177
352,1089.1177
353,1090.2941
354,1104.8235
355,1082.1765
356,944.353
357,889.8235
358,722.7647
359,666.2353
360,633.1765
361,714.7647
362,786.1765
363,863
364,938.8823
365,1052.8235
366,1099.2354
367,1123.1177
368,1125.1177
369,1071.4706
370,936.2353
371,847.7059
372,691.2941
373,640.5883
374,672.4706
375,772
376,812.5294
377,871.5294
378,982.1765
379,1054.4706
380,1102.7646
381,1159.9412
382,1126.0588
383,1045.6471
384,925.0588
385,734.7647
386,654
387,647.353
388,708.1765
389,792.647
390,857.1765
391,957.1765
392,1066.5294
393,1111.4706
394,1153.0588
395,1145.6471
396,1073.5294
397,932.647
398,865
399,686.1765
400,641.7647
401,657.4117
402,719.8823
403,796.2941
404,873
405,943.7647
406,1060.9412
407,1093.5883
408,1114.6471
409,1086.5883
410,1042.9412
411,913.1177
412,785.7059
413,656.4706
414,643.0588
415,686.1177
416,745.9412
417,843.2941
418,874.1177
419,1013.7059
420,1110.4117
421,1121.6471
422,1119.1765
423,1087.3529
424,977.2941
425,895.1177
426,856.1177
427,753
428,641.647
429,642.0588
430,712.9412
431,762.7647
432,819.8823
433,890.9412
434,976.0588
435,1075.9412
436,1122.6471
437,1080.8823
438,1075.0588
439,954.7059
440,846.9412
441,687.2941
442,615.9412
443,643.2353
444,732.1765
445,807.9412
446,867.5883
447,959.1177
448,1042.2354
449,1109.5294
450,1098.8823
451,1085.0588
452,1017.7059
453,908.1765
454,775.9412
455,660.5294
456,640.4706
457,677.7059
458,725.2353
459,828.4117
460,916.353
461,974.1177
462,1069.4706
463,1119.8235
464,1119.7059
465,1100.7646
466,970.7059
467,897.2941
468,785.5883
469,663.8823
470,645.2353
471,675
472,759.5294
473,827.5294
474,905.2353
475,1007.1765
476,1094.0588
477,1128.5883
478,1139.0588
479,1112.1765
480,959.5294
481,890.353
482,731.5883
483,644.0588
484,646.4117
485,701.8235
486,781.8823
487,861.7059
488,913.1765
489,1044.4117
490,1126.7059
491,1152.2354
492,1145.2354
493,1106.7059
494,944.5294
495,894.0588
496,852.4706
497,803.7059
498,657.8235
499,621.9412
500,631.5883
501,718.353
502,768.1177
503,854.0588
504,950.7059
505,1028.6471
506,1087.3529
507,1107.2354
508,1107.0588
509,1025.6471
510,924.7059
511,787.8235
512,656.0588
513,630
514,686.353
515,759.9412
516,828.647
517,908.4706
518,979.9412
519,1104.8235
520,1124.1765
521,1136.5883
522,1104.2941
523,967.5294
524,903.8235
525,858
526,719
527,631
528,619.5294
529,698.353
530,767.7647
531,852.4706
532,911.4117
533,1008.1177
534,1083.5294
535,1117.4117
536,1113.1765
537,1063.7646
538,947.647
539,863.353
540,684.5883
541,646.5294
542,665.2353
543,731.4706
544,799.7059
545,896.9412
546,959.8823
547,1037.3529
548,1118.7059
549,1133.3529
550,1106.8235
551,1012
552,932.9412
553,792.4117
554,662.7059
555,637
556,662.8823
557,758.2941
558,837.4706
559,914.4706
560,1010.8235
561,1094.5883
562,1107.1177
563,1126.4117
564,1103.0588
565,971
566,883.4117
567,750.4117
568,641.1177
569,630
570,682.647
571,749.5294
572,856.0588
573,921.7059
574,1011.7059
575,1089.7059
576,1107.2354
577,1123
578,1065.3529
579,924.4117
580,867.9412
581,721
582,637.7647
583,643.7647
584,685
585,756.5294
586,831.7647
587,898.5294
588,994.5883
589,1071.3529
590,1126.5883
591,1121.3529
592,1092.2354
593,949.7647
594,881.5294
595,721.647
596,640.4706
597,658.5883
598,715.1765
599,751.9412
600,852.7059
601,929.1177
602,1020.2353
603,1105.2941
604,1144.0588
605,1154
606,1116.1177
607,953.4117
608,900.8235
609,771.7647
610,662.1765
611,653.7059
612,697.8235
613,747.8235
614,843.4117
615,923.9412
616,1038.0588
617,1096.3529
618,1116.7646
619,1131.7059
620,1105.8823
621,966.7059
622,895.5883
623,823.8823
624,683.9412
625,651.9412
626,644.353
627,731.4706
628,782.1177
629,863.4706
630,945.1177
631,1044.9412
632,1106.2354
633,1119.6471
634,1122.3529
635,1040.1765
636,913
637,778.2353
638,660.4117
639,641.8235
640,719.1765
641,778.1177
642,833.1765
643,923.353
644,999.647
645,1092.7646
646,1130.7059
647,1126.9412
648,1109.5294
649,966.8823
650,878.0588
651,714.8823
652,631.4706
653,654.1765
654,732.4117
655,805.9412
656,877.9412
657,958.4117
658,1072.5294
659,1099.0588
660,1112.1177
661,1134.4706
662,1034.1765
663,925.7647
664,818.0588
665,657.2941
666,638.2353
667,650.2941
668,727.0588
669,821.7059
670,884.8823
671,979.7059
672,1057.2354
673,1123.4117
674,1120.8235
675,1091.3529
676,1009.1177
677,920.1765
678,743.647
679,658.5294
680,629.5294
681,702.5883
682,764.7059
683,865.353
684,906.4706
685,1031.8235
686,1101.5883
687,1131.1765
688,1132.9412
689,1113.5883
690,942.0588
691,829.2941
692,681.4117
693,637.4117
694,641.7647
695,712.0588
696,783.5883
697,865.8235
698,957.2941
699,1046.5294
700,1112.9412
701,1130.4117
702,1122.4117
703,1049.9412
704,921
705,773.7647
706,670.4706
707,656.7647
708,698.8235
709,751.1765
710,828.4706
711,912.353
712,1029.1177
713,1109
714,1128.7059
715,1131.1765
716,1087.3529
717,972.7059
718,879.7059
719,726.8823
720,653.5294
721,650.5883
722,710
723,785.8823
724,859.9412
725,930.4117
726,1031.1765
727,1103.3529
728,1162.6471
729,1129.7059
730,1072.5294
731,923.5883
732,810.7647
733,662.5294
734,616.4117
735,653.8235
736,764.2353
737,806.1177
738,882.2941
739,947.0588
740,1057.4706
741,1097.4706
742,1119.4117
743,1102.1765
744,1010.5294
745,901.5883
746,724.4706
747,640.2353
748,636.8823
749,707.4117
750,776.1177
751,851.2353
752,911.7647
753,1050.1177
754,1118.2354
755,1122.6471
756,1126.4117
757,1097.0588
758,939.8823
759,848.8235
760,693.1765
761,644.4117
762,651.1765
763,734.1765
764,792.5883
765,875.7059
766,959.4706
767,1061.3529
768,1099.2354
769,1137.4706
770,1132.3529
771,1079.7646
772,903.2353
773,789.647
774,645.0588
775,634.5883
776,683.5294
777,775
778,831.2941
779,923.4117
780,1010.8235
781,1093.5294
782,1116.1177
783,1125.5294
784,1089.2941
785,973.5883
786,896.4706
787,808.8235
788,689.2353
789,640.2941
790,652
791,711.7647
792,775.7647
793,871.5294
794,962.7059
795,1050.1177
796,1100.3529
797,1125.5883
798,1120.9412
799,1050.7646
800,949.8235
801,870.9412
802,711.1177
803,643.647
804,617.8823
805,688.8235
806,788.0588
807,859.2353
808,921.2353
809,1023.353
810,1118.2941
811,1111.7059
812,1115.3529
813,1085.8235
814,935.353
815,806
816,652.7647
817,631.2353
818,670.1177
819,719.1765
820,818.9412
821,872.5883
822,972.8235
823,1076.1177
824,1122.6471
825,1117.6471
826,1078
827,972.0588
828,886.5883
829,843.8823
830,790
831,650.647
832,631.2353
833,638.1765
834,714.8235
835,802.0588
836,854.8823
837,948.647
838,1006.9412
839,1088.5294
840,1089.7646
841,1091.5294
842,1040.6471
843,904.4117
844,794.7647
845,664
846,636.2353
847,680.2353
848,745.5883
849,827.4117
850,873.2353
851,995.2941
852,1075.0588
853,1120.5294
854,1115.8823
855,1099.5883
856,943.1765
857,867.9412
858,701.8235
859,623.4706
860,645.5883
861,723.2941
862,800.7647
863,869.1177
864,930
865,1045.5294
866,1096.4117
867,1104.0588
868,1100.1765
869,1037.8235
870,926
871,774.9412
872,662.0588
873,629.5883
874,694.2941
875,761.5883
876,810.7647
877,898.2941
878,1006.5294
879,1089.0588
880,1096.3529
881,1103.7059
882,1090.0588
883,945.353
884,855.647
885,769.9412
886,661.5883
887,627.1177
888,679.4706
889,760.5294
890,827.7059
891,900.5294
892,1001.8235
893,1092.2941
894,1104
895,1091.2354
896,1095.1177
897,964.647
898,880.353
899,715.8823
900,650.4706
901,670.9412
902,742.7647
903,792.2941
904,889.5883
905,951.7647
906,1058.5294
907,1102.4117
908,1107
909,1124.5883
910,1049.8823
911,900.5883
912,793.8235
913,674.9412
914,627.8235
915,654.7059
916,718.8823
917,807.5883
918,888.4117
919,977.0588
920,1050.8823
921,1107.7646
922,1119.2941
923,1094.5294
924,1002.1765
925,898
926,777.353
927,645.5294
928,618.1177
929,663.8235
930,753.4117
931,832.0588
932,900
933,985.2941
934,1099.8235
935,1109.8235
936,1123.2941
937,1075.2941
938,939.353
939,885
940,728.0588
941,640.2353
942,651.2941
943,712.5883
944,794.1765
945,844.1765
946,924.9412
947,1023.1765
948,1083.2941
949,1126.8235
950,1126.2941
951,1083.2354
952,940.7059
953,795.647
954,657.7059
955,629
956,682.7059
957,743.9412
958,842
959,909.353
960,994.7059
961,1063.1177
962,1099.5294
963,1111.1177
964,1096.1765
965,979.1765
966,900.353
967,818.353
968,664
969,636.8235
970,665.4117
971,741.5294
972,835.0588
973,892.1177
974,988.8823
975,1098
976,1106.9412
977,1120.2941
978,1105.5294
979,1004.0588
980,884.8235
981,751.2353
982,659.5883
983,634.353
984,690.7647
985,767.0588
986,820.5294
987,916.5294
988,1021.4117
989,1089.2941
990,1111.4117
991,1123.4117
992,1094.0588
993,925.4706
994,848.2353
995,689.8823
996,649.2941
997,668.9412
998,748
999,804.353
1000,865.2353
1001,951.7059
1002,1037.7646
1003,1127.4117
1004,1094.3529
1005,1111.1177
1006,1018.2941
1007,917.2353
1008,778.353
1009,668.9412
1010,651.7059
1011,691.5294
1012,746.9412
1013,832.9412
1014,915.2353
1015,1016.0588
1016,1100.7059
1017,1135.6471
1018,1134
1019,1069.4706
1020,968.1177
1021,880.7647
1022,698.353
1023,641.7059
1024,650.7647
1025,731.1765
1026,788.8235
1027,872
1028,953.1765
1029,1065.4117
1030,1099.1177
1031,1104.7059
1032,1116.5294
1033,1027.4117
1034,887
1035,813.2941
1036,671.7647
1037,642.1177
1038,665.9412
1039,774.0588
1040,820.353
1041,884.7059
1042,974.5883
1043,1079.0588
1044,1119.5294
1045,1129.1765
1046,1119
1047,998.353
1048,896.647
1049,718
1050,643.4117
1051,661
1052,695.8823
1053,789.1177
1054,848
1055,913
1056,1038.4706
1057,1096.4706
1058,1142.8823
1059,1131.8823
1060,1041.4706
1061,929.2941
1062,817.5294
1063,690
1064,613.7647
1065,637.0588
1066,746.5883
1067,806.647
1068,879.0588
1069,947.2353
1070,1041.2941
1071,1082.8823
1072,1110.4117
1073,1085.3529
1074,1033.7059
1075,902.0588
1076,743.0588
1077,639.0588
1078,634.5294
1079,695.1177
1080,781.1177
1081,830.647
1082,908.0588
1083,1034.9412
1084,1102.4706
1085,1119.1765
1086,1091.1765
1087,1064.4706
1088,946.8235
1089,861.9412
1090,686.5294
1091,634.9412
1092,644.2941
1093,704
1094,800.4117
1095,854.8823
1096,924.7059
1097,1049.8823
1098,1115.5883
1099,1094.4117
1100,1102.5883
1101,1026.2941
1102,894.2941
1103,795.353
1104,679.647
1105,642.8823
1106,671.8235
1107,710.2941
1108,794
1109,882.2353
1110,955.1765
1111,1067.6471
1112,1123.2941
1113,1107.4706
1114,1116.8823
1115,968.8823
1116,883.5883
1117,736.5883
1118,659.4117
1119,626.4706
1120,682.2941
1121,755.2353
1122,851.353
1123,889.647
1124,1000.7647
1125,1096.7059
1126,1105.4117
1127,1102.2354
1128,1089.8235
1129,971.7059
1130,882.8823
1131,718.5294
1132,636.647
1133,639.5883
1134,704.9412
1135,802.7647
1136,863.1765
1137,945.1177
1138,1025.2941
1139,1094.7646
1140,1118.1177
1141,1101.0588
1142,1074.1765
1143,934.5883
1144,869.5883
1145,699.9412
1146,639.2941
1147,654.9412
1148,713.1177
1149,795
1150,881.647
1151,945.4706
1152,1055.8235
1153,1136.2941
1154,1130.2354
1155,1126.0588
1156,1031.4117
1157,916.4706
1158,866.4117
1159,778.4117
1160,678
1161,626.353
1162,653.353
1163,732.4117
1164,786.4117
1165,854.0588
1166,918.7059
1167,1029.3529
1168,1073.2941
1169,1098.5294
1170,1125.6471
1171,1009.647
1172,902.0588
1173,766.0588
1174,722.8823
1175,684.7647
1176,703.5294
1177,739.1765
1178,852.1765
1179,942.5883
1180,997.5883
1181,1088.1765
1182,1101.3529
1183,1095.2941
1184,1095.6471
1185,919.647
1186,872.5883
1187,697.0588
1188,624.1177
1189,650.2941
1190,724.2941
1191,785.8823
1192,866.1765
1193,972
1194,1055.5294
1195,1095.8823
1196,1150.2354
1197,1137.8823
1198,1031.5294
1199,919.9412
1200,858.0588
1201,703.1765
1202,637.647
1203,635.7059
1204,712.4706
1205,777.7059
1206,852.2353
1207,906.1177
1208,1018.8235
1209,1090.1177
1210,1120.0588
1211,1106.3529
1212,1066.7646
1213,926.5294
1214,828.353
1215,689.4706
1216,627.8235
1217,653.8235
1218,740.2353
1219,800.4706
1220,844.5294
1221,955.8235
1222,1047.9412
1223,1117.2354
1224,1101.4117
1225,1101
1226,1017.2941
1227,930.9412
1228,890.5883
1229,812.8235
1230,673.353
1231,611.1765
1232,642.7059
1233,725.7647
1234,797.7059
1235,864.7647
1236,942.7059
1237,1045.5883
1238,1093.0588
1239,1079.7059
1240,1094.6471
1241,1003.8823
1242,908.5294
1243,777.9412
1244,643.353
1245,635.1177
1246,681.1765
1247,755.7059
1248,805.5883
1249,902.8823
1250,994.353
1251,1067.1177
1252,1092.8823
1253,1098.9412
1254,1093.5294
1255,952.1177
1256,877.8235
1257,743.4706
1258,649
1259,629.4706
1260,693.647
1261,746.7059
1262,834.353
1263,905.2353
1264,1010.4706
1265,1078.6471
1266,1091.8235
1267,1092.8823
1268,1066.8823
1269,941.7059
1270,876.8823
1271,753
1272,657.0588
1273,624.5883
1274,679
1275,730.353
1276,823.5883
1277,882.2353
1278,970
1279,1081.3529
1280,1106.2354
1281,1116.0588
1282,1107.7646
1283,1006.9412
1284,909.4117
1285,842.5294
1286,709.1765
1287,642.2353
1288,628.5294
1289,703.5294
1290,784.4706
1291,835.8235
1292,903.2353
1293,1009.1765
1294,1081.1765
1295,1088.3529
1296,1096.6471
1297,1057.0588
1298,938
1299,836.353
1300,663.2353
1301,645.4117
1302,678.2941
1303,755.9412
1304,818.2353
1305,872.647
1306,972.4706
1307,1086.3529
1308,1106.4117
1309,1128.6471
1310,1100.8235
1311,997.353
1312,882.8823
1313,775.1177
1314,639.5883
1315,616.7059
1316,677.2941
1317,761.7647
1318,817.1765
1319,888.1177
1320,980
1321,1072
1322,1131.8823
1323,1121.5294
1324,1107.8235
1325,972.353
1326,878.7647
1327,722.647
1328,629.9412
1329,644.2353
1330,714.8823
1331,759.647
1332,852.0588
1333,943.8235
1334,1018.4706
1335,1090.0588
1336,1110.5883
1337,1095.2354
1338,1018.7647
1339,944.5883
1340,818.647
1341,663.2353
1342,611.9412
1343,665.353
1344,720.9412
1345,812.2941
1346,865.5294
1347,960.8823
1348,1061.5883
1349,1102.4706
1350,1115.8823
1351,1110.1765
1352,991.7647
1353,881.647
1354,770.0588
1355,657.4706
1356,632.647
1357,678.647
1358,752.2353
1359,806.8235
1360,892.8235
1361,983.2353
1362,1075.0588
1363,1113.3529
1364,1124.8823
1365,1098
1366,957.2941
1367,874.1177
1368,716
1369,632.5294
1370,626.1177
1371,699.8823
1372,752.7647
1373,842.353
1374,917.5883
1375,1008.7647
1376,1085.5883
1377,1069.0588
1378,1111.7646
1379,1076.1177
1380,905.8235
1381,829.2353
1382,738.9412
1383,614.8235
1384,630.7059
1385,697.4706
1386,755.4117
1387,833.1177
1388,878.5294
1389,1005.0588
1390,1062.4706
1391,1093.5294
1392,1113.9412
1393,1078.5883
1394,963.7059
1395,863.8823
1396,705.1765
1397,624.1177
1398,638.0588
1399,691.8235
1400,778.9412
1401,855.1765
1402,912.8823
1403,1037.4706
1404,1126.0588
1405,1115.5294
1406,1115.2941
1407,1056.9412
1408,926.4117
1409,817.4706
1410,667.7059
1411,635.2941
1412,662.8823
1413,768.4117
1414,817.647
1415,908.8823
1416,978.2353
1417,1080.6471
1418,1112.5294
1419,1143.5883
1420,1116.9412
1421,984
1422,887.4706
1423,738.5883
1424,637
1425,646.5883
1426,699.0588
1427,761.5883
1428,850.2941
1429,920.9412
1430,1012.5294
1431,1079.8235
1432,1093
1433,1096.1765
1434,1058.6471
1435,900.4117
1436,823.2941
1437,681.4117
1438,620.7647
1439,628.647
1440,695.9412
1441,776.7059
1442,824.5883
1443,907.1177
1444,1036.7059
1445,1076.9412
1446,1099.5294
1447,1111.5294
1448,1042.7059
1449,918.8823
1450,834.1765
1451,661.2941
1452,627.9412
1453,669.1177
1454,718.1177
1455,798.5294
1456,854.1765
1457,937.8235
1458,1031.1765
1459,1104.7646
1460,1101.5883
1461,1107.9412
1462,990.9412
1463,914.5294
1464,731.0588
1465,646.7647
1466,625.8235
1467,705.4706
1468,737.647
1469,827.353
1470,880.4117
1471,1016.5294
1472,1093.8235
1473,1105.4117
1474,1113.6471
1475,1069.6471
1476,936.5883
1477,833
1478,690.647
1479,636.5883
1480,666.1177
1481,704.1765
1482,773.0588
1483,851.7647
1484,953.4706
1485,1024.1177
1486,1121.2941
1487,1127.6471
1488,1115.5294
1489,1010.647
1490,888.8235
1491,720.0588
1492,646.1765
1493,629.1177
1494,686.0588
1495,756.0588
1496,817.4706
1497,909.9412
1498,1037.5294
1499,1083.8823
1500,1112
1501,1106.9412
1502,1070.3529
1503,925.1177
1504,860.7647
1505,683.2353
1506,616.8823
1507,648.8823
1508,713.2941
1509,775.1177
1510,862.4117
1511,944.2941
1512,1062.5294
1513,1112.8235
1514,1093.8823
1515,1102.2354
1516,1021.0588
1517,906.2941
1518,779.1177
1519,655.5294
1520,625.4706
1521,680.4117
1522,750.353
1523,819.2353
1524,893
1525,973.8823
1526,1078.4706
1527,1074.4117
1528,1090.8823
1529,1108.5883
1530,970.7059
1531,905.2941
1532,760.7059
1533,641.1177
1534,626.4117
1535,718.1177
1536,774.5294
1537,822.4117
1538,909.1177
1539,981.4117
1540,1067.9412
1541,1088.8823
1542,1087.5294
1543,1097.2941
1544,968.7647
1545,838.5294
1546,671.2353
1547,626.0588
1548,666.9412
1549,729.4117
1550,792.5294
1551,884
1552,999.1177
1553,1077.7646
1554,1127.2354
1555,1111.7059
1556,1097.3529
1557,968.9412
1558,863.2941
1559,788.7059
1560,672.7647
1561,632.353
1562,679.353
1563,728.0588
1564,797.647
1565,880.1177
1566,951.5294
1567,1074.9412
1568,1095.1765
1569,1099.1765
1570,1089.1177
1571,1025.7059
1572,905.5294
1573,775.8235
1574,657.9412
1575,629
1576,683.8823
1577,751.4706
1578,828.4706
1579,873.7059
1580,982.7647
1581,1070.6471
1582,1088.1177
1583,1109.0588
1584,1073.0588
1585,985.1765
1586,897.5883
1587,768.7059
1588,656.0588
1589,616.4117
1590,662.7059
1591,744.2353
1592,822.0588
1593,890
1594,976.8235
1595,1055.7059
1596,1076.6471
1597,1106
1598,1099.7646
1599,948.4706
1600,846.353
1601,697.5883
1602,643.5294
1603,651.7647
1604,708.8823
1605,804.7647
1606,848.4117
1607,946
1608,1043.4117
1609,1092.1765
1610,1121.4117
1611,1135.8235
1612,1006.5883
1613,869.9412
1614,793.2353
1615,661.4117
1616,638.4117
1617,659.647
1618,733.5294
1619,796.7647
1620,876.9412
1621,962.1765
1622,1066.6471
1623,1081.1765
1624,1103.1765
1625,1072.7646
1626,1005.1765
1627,883.353
1628,741.7647
1629,639.2353
1630,617.4706
1631,689.647
1632,731.1177
1633,803.8235
1634,882.7647
1635,993.4117
1636,1095.4706
1637,1135.9412
1638,1113.2354
1639,1090.9412
1640,954.8823
1641,872.7647
1642,725.4117
1643,640.1177
1644,639.0588
1645,712.1765
1646,793.353
1647,859.4117
1648,913.4706
1649,1001.5883
1650,1104.6471
1651,1127.4706
1652,1129.8235
1653,1044.2354
1654,921.8823
1655,841.647
1656,680
1657,616.353
1658,663.5294
1659,723.1177
1660,793.2941
1661,866.1177
1662,966.7059
1663,1060.4706
1664,1097.7646
1665,1118.1765
1666,1113.1177
1667,1037.3529
1668,910.4117
1669,873.353
1670,788.9412
1671,641.2353
1672,637.353
1673,671.2353
1674,725.8235
1675,803.647
1676,885.8823
1677,964.5883
1678,1058.1765
1679,1113.2354
1680,1110.8235
1681,1133.0588
1682,984.2941
1683,877.1177
1684,853.1765
1685,721.5294
1686,629.353
1687,617.5883
1688,679.8235
1689,748.7059
1690,822.1765
1691,895.9412
1692,987.8823
1693,1093.2354
1694,1122.5294
1695,1108.2354
1696,1078.7646
1697,953.5294
1698,875
1699,695.5883
1700,620.5883
1701,645.1765
1702,699.7647
1703,752
1704,843.7059
1705,923.9412
1706,1038.5883
1707,1096.5883
1708,1118.9412
1709,1126.2941
1710,1065.7646
1711,924.9412
1712,864.647
1713,751.647
1714,636
1715,619.5294
1716,671.2941
1717,765.1177
1718,832.1177
1719,881.8823
1720,995.2941
1721,1068.4706
1722,1109.8235
1723,1085.0588
1724,1116
1725,958.5294
1726,876.0588
1727,694
1728,619.4706
1729,640.8823
1730,703.8235
1731,778.9412
1732,847.9412
1733,923.8823
1734,1012
1735,1100.5883
1736,1095.2354
1737,1095.6471
1738,1038.7646
1739,930.1765
1740,824.5294
1741,673.8823
1742,629
1743,666.4117
1744,723
1745,787
1746,872.7059
1747,973.1765
1748,1080.2354
1749,1135.3529
1750,1121.1765
1751,1099.4706
1752,1003.9412
1753,918.2353
1754,751.647
1755,631.2353
1756,623.9412
1757,708.1177
1758,761.9412
1759,819
1760,913.7059
1761,1016
1762,1118.9412
1763,1092.5883
1764,1111.8235
1765,1076.5883
1766,931.1765
1767,820.7059
1768,663.353
1769,627.353
1770,672.5294
1771,723.7647
1772,806.8823
1773,863.0588
1774,941.8823
1775,1090.8823
1776,1105.2941
1777,1139.5294
1778,1103.5294
1779,974.5294
1780,891.647
1781,819.1765
1782,674.8235
1783,632.4117
1784,635.1177
1785,714.0588
1786,759.1765
1787,833.8235
1788,924.7647
1789,1011.2941
1790,1050.4117
1791,1110.2941
1792,1098.6471
1793,1022.1177
1794,916.8235
1795,810.5883
1796,657.5294
1797,633.647
1798,671.5883
1799,742.5294
1800,809.8235
1801,888.9412
1802,971.4706
1803,1068.3529
1804,1116.3529
1805,1082.2941
1806,1096.8823
1807,938.4706
1808,879.2353
1809,743.5294
1810,640.4706
1811,640.4706
1812,707.7059
1813,762
1814,857.2353
1815,906.4706
1816,1037.4117
1817,1097.1765
1818,1116.1765
1819,1112.8235
1820,1073.8823
1821,936.353
1822,838.647
1823,697.8235
1824,631.1177
1825,649.353
1826,724.647
1827,803.1765
1828,869.8235
1829,947.8823
1830,1044
1831,1080.2941
1832,1106.2354
1833,1105.7059
1834,1002.7059
1835,918.7647
1836,805
1837,675.2353
1838,650.1177
1839,695
1840,758.5883
1841,826
1842,873.1177
1843,989.1177
1844,1070.3529
1845,1105.3529
1846,1116.3529
1847,1122.2941
1848,976.8823
1849,890.9412
1850,749.4706
1851,640.7647
1852,623.2941
1853,687.353
1854,757.8235
