RR_Intervals_ms
525.0
500.0
750.0
600.0
700.0
600.0
500.0
550.0
525.0
525.0
525.0
500.0
500.0
525.0
550.0
525.0
550.0
550.0
500.0
475.0
525.0
550.0
525.0
625.0
500.0
625.0
575.0
550.0
600.0
475.0
500.0
750.0
650.0
525.0
800.0
500.0
500.0
500.0
475.0
500.0
500.0
600.0
450.0
500.0
475.0
525.0
475.0
625.0
475.0
500.0
325.0
600.0
475.0
625.0
425.0
700.0
375.0
625.0
350.0
675.0
600.0
600.0
450.0
475.0
600.0
350.0
450.0
450.0
475.0
450.0
600.0
300.0
650.0
300.0
825.0
675.0
575.0
400.0
875.0
325.0
400.0
475.0
600.0
275.0
650.0
275.0
400.0
650.0
300.0
525.0
475.0
450.0
475.0
550.0
425.0
425.0
475.0
400.0
425.0
700.0
300.0
675.0
775.0
300.0
400.0
450.0
450.0
500.0
400.0
525.0
575.0
275.0
425.0
450.0
575.0
400.0
550.0
425.0
475.0
575.0
425.0
425.0
475.0
450.0
675.0
400.0
575.0
375.0
500.0
400.0
575.0
475.0
400.0
450.0
425.0
400.0
425.0
400.0
425.0
550.0
450.0
400.0
450.0
425.0
425.0
400.0
400.0
500.0
400.0
425.0
400.0
400.0
375.0
475.0
425.0
375.0
425.0
525.0
425.0
425.0
375.0
450.0
425.0
400.0
500.0
475.0
400.0
425.0
375.0
575.0
400.0
425.0
375.0
375.0
450.0
425.0
425.0
425.0
400.0
400.0
425.0
375.0
425.0
400.0
425.0
450.0
425.0
425.0
425.0
400.0
625.0
400.0
475.0
425.0
400.0
400.0
400.0
425.0
425.0
375.0
400.0
425.0
525.0
400.0
375.0
475.0
450.0
475.0
450.0
425.0
400.0
475.0
400.0
400.0
400.0
400.0
425.0
400.0
450.0
375.0
475.0
450.0
425.0
375.0
450.0
400.0
450.0
375.0
375.0
575.0
425.0
400.0
400.0
375.0
400.0
400.0
375.0
425.0
375.0
400.0
400.0
400.0
375.0
375.0
475.0
400.0
375.0
375.0
375.0
425.0
375.0
375.0
375.0
425.0
400.0
400.0
375.0
400.0
375.0
375.0
500.0
375.0
400.0
400.0
375.0
375.0
450.0
375.0
425.0
375.0
400.0
375.0
425.0
425.0
400.0
400.0
375.0
375.0
375.0
400.0
400.0
425.0
375.0
375.0
475.0
400.0
400.0
375.0
550.0
625.0
375.0
700.0
425.0
400.0
375.0
375.0
425.0
500.0
350.0
425.0
375.0
375.0
375.0
400.0
400.0
400.0
375.0
400.0
550.0
375.0
425.0
375.0
375.0
525.0
375.0
375.0
450.0
475.0
375.0
450.0
375.0
400.0
375.0
525.0
500.0
475.0
375.0
550.0
350.0
525.0
350.0
475.0
375.0
450.0
400.0
550.0
400.0
375.0
475.0
425.0
350.0
425.0
375.0
400.0
425.0
400.0
350.0
700.0
350.0
425.0
425.0
350.0
375.0
400.0
375.0
450.0
400.0
375.0
475.0
400.0
400.0
375.0
375.0
375.0
375.0
425.0
350.0
425.0
350.0
400.0
375.0
375.0
575.0
350.0
475.0
350.0
375.0
400.0
350.0
375.0
375.0
400.0
375.0
400.0
400.0
425.0
500.0
375.0
375.0
400.0
375.0
375.0
350.0
400.0
350.0
450.0
425.0
375.0
375.0
550.0
400.0
350.0
375.0
375.0
375.0
400.0
375.0
375.0
375.0
400.0
400.0
375.0
375.0
375.0
425.0
375.0
350.0
400.0
375.0
375.0
375.0
375.0
375.0
425.0
375.0
375.0
350.0
375.0
400.0
375.0
350.0
400.0
325.0
400.0
375.0
400.0
400.0
850.0
350.0
600.0
375.0
650.0
350.0
525.0
625.0
375.0
350.0
400.0
375.0
375.0
350.0
375.0
350.0
375.0
400.0
375.0
375.0
350.0
425.0
400.0
375.0
350.0
400.0
350.0
375.0
425.0
350.0
725.0
350.0
425.0
350.0
400.0
375.0
425.0
375.0
375.0
350.0
350.0
425.0
350.0
450.0
350.0
450.0
350.0
450.0
375.0
350.0
475.0
400.0
375.0
350.0
400.0
350.0
450.0
350.0
450.0
350.0
525.0
375.0
375.0
375.0
350.0
425.0
400.0
375.0
350.0
475.0
350.0
350.0
350.0
400.0
350.0
375.0
400.0
750.0
400.0
375.0
375.0
350.0
400.0
450.0
350.0
350.0
375.0
375.0
475.0
350.0
425.0
475.0
350.0
375.0
350.0
375.0
375.0
375.0
375.0
350.0
375.0
375.0
350.0
425.0
375.0
400.0
350.0
850.0
325.0
475.0
400.0
600.0
350.0
350.0
350.0
400.0
325.0
425.0
375.0
350.0
350.0
375.0
375.0
350.0
375.0
450.0
400.0
400.0
375.0
375.0
375.0
375.0
375.0
425.0
375.0
350.0
375.0
375.0
375.0
375.0
400.0
350.0
425.0
350.0
375.0
350.0
525.0
325.0
375.0
400.0
350.0
750.0
375.0
375.0
400.0
375.0
425.0
350.0
450.0
375.0
350.0
400.0
400.0
375.0
400.0
375.0
350.0
500.0
325.0
375.0
375.0
350.0
400.0
350.0
375.0
400.0
375.0
375.0
375.0
400.0
375.0
550.0
375.0
350.0
350.0
375.0
375.0
375.0
650.0
500.0
350.0
400.0
350.0
375.0
375.0
350.0
400.0
350.0
400.0
375.0
375.0
425.0
350.0
375.0
350.0
375.0
375.0
375.0
425.0
350.0
375.0
375.0
350.0
350.0
375.0
350.0
350.0
375.0
375.0
350.0
350.0
425.0
350.0
375.0
400.0
375.0
350.0
350.0
375.0
350.0
350.0
350.0
375.0
350.0
350.0
400.0
375.0
350.0
350.0
375.0
375.0
375.0
350.0
375.0
550.0
350.0
350.0
350.0
350.0
375.0
350.0
450.0
350.0
350.0
375.0
475.0
350.0
350.0
400.0
400.0
325.0
375.0
375.0
350.0
375.0
350.0
450.0
350.0
375.0
350.0
