Frame,Mean
0,1114.4
1,1127.4
2,1048.8
3,1040.6
4,884.2
5,832
6,758.8
7,771.2
8,730
9,809
10,841.6
11,905.6
12,1037.2
13,1126.8
14,1121
15,1095.6
16,1093
17,1077.4
18,973.8
19,920.6
20,877.4
21,793.8
22,732.6
23,742.2
24,792
25,849.8
26,986
27,1042.4
28,1055.8
29,1143.8
30,1135.2
31,1081.8
32,1072.4
33,955.2
34,894.6
35,844.4
36,775.6
37,701.4
38,748.2
39,780
40,844.4
41,957.4
42,1020.6
43,1082.4
44,1129.4
45,1081.4
46,1145.6
47,1081.6
48,994.2
49,920.8
50,855.4
51,762.8
52,701
53,747
54,794.6
55,870.2
56,911.8
57,1020
58,1081.8
59,1105.6
60,1142.6
61,1118.2
62,1107.2
63,1005.8
64,938.4
65,807
66,784.2
67,732.8
68,746.2
69,800.8
70,847
71,950.8
72,1023
73,1111.8
74,1127
75,1172.2
76,1135.4
77,1039.4
78,957.8
79,876
80,841.4
81,777.6
82,732
83,729.2
84,790.2
85,848
86,950.6
87,1027.2
88,1082.4
89,1106.4
90,1132.8
91,1107.8
92,1080
93,1004.8
94,908
95,854.4
96,774.2
97,705.4
98,728
99,780.2
100,865
101,962.8
102,1012.4
103,1058
104,1125
105,1108
106,1096.4
107,1055
108,987.8
109,906.2
110,905
111,775.2
112,716
113,726.6
114,789
115,835.2
116,932
117,1026.4
118,1083.8
119,1120
120,1153.6
121,1125.4
122,1064.6
123,998.8
124,956.8
125,869.8
126,780.4
127,733.6
128,703.4
129,779
130,828
131,896.6
132,1013.6
133,1038
134,1075
135,1130.8
136,1124.4
137,1073.8
138,1013.2
139,952
140,902.6
141,785.4
142,709.8
143,754.2
144,817.4
145,865.2
146,969.6
147,1034
148,1089.8
149,1107.2
150,1142.4
151,1132
152,1117.8
153,1030.6
154,965.6
155,884.8
156,759.4
157,685
158,704.6
159,813.4
160,880.6
161,943.6
162,1037.2
163,1068
164,1144.2
165,1194.4
166,1115.8
167,1055.8
168,1019.2
169,959
170,885.6
171,832
172,747.8
173,710.8
174,749.4
175,777.4
176,872
177,967.4
178,1052.8
179,1124
180,1131.2
181,1173.8
182,1128
183,1032.8
184,926.2
185,886.4
186,822.8
187,778
188,756.4
189,788
190,822
191,920.8
192,974.6
193,1073
194,1093.2
195,1138.6
196,1124
197,1129.6
198,1016
199,966.2
200,830.6
201,869.4
202,770
203,739
204,764.6
205,819.2
206,942.4
207,968.4
208,1073.4
209,1126.4
210,1164.6
211,1145
212,1100.8
213,1034.4
214,929.2
215,904
216,803.4
217,723.6
218,711.8
219,820.4
220,864.6
221,908.4
222,995
223,1094.2
224,1115.2
225,1166.6
226,1134.8
227,1118
228,1035
229,926.4
230,868.6
231,816
232,757.6
233,735.8
234,761.6
235,813.8
236,914.2
237,973.2
238,1090.8
239,1111.6
240,1177.4
241,1148.2
242,1124.6
243,984.4
244,916.6
245,871.8
246,784.2
247,736.4
248,761.2
249,801.4
250,837.8
251,926.8
252,1031
253,1094
254,1157
255,1175
256,1121.8
257,1099.4
