Frame,Mean
1,1638.000
2,1640.000
3,1717.000
4,1725.500
5,1542.000
6,1311.000
7,1183.500
8,1060.500
9,1127.000
10,1300.500
11,1206.000
12,1366.500
13,1551.000
14,1544.000
15,1744.500
16,1764.500
17,1628.500
18,1347.500
19,1284.500
20,1064.000
21,1046.000
22,1392.500
23,1231.500
24,1266.500
25,1432.000
26,1621.000
27,1741.000
28,1850.500
29,1773.500
30,1484.500
31,1181.000
32,1137.000
33,1004.500
34,1251.500
35,1347.500
36,1255.500
37,1462.000
38,1579.000
39,1645.500
40,1732.500
41,1748.000
42,1579.500
43,1318.500
44,1283.000
45,948.500
46,913.500
47,1338.500
48,1190.000
49,1334.500
50,1555.500
51,1648.500
52,1687.000
53,1748.000
54,1650.000
55,1406.000
56,1317.500
57,1099.000
58,985.000
59,1257.500
60,1231.000
61,1195.000
62,1422.000
63,1556.000
64,1631.000
65,1813.000
66,1616.500
67,1579.000
68,1379.000
69,1153.000
70,945.000
71,1087.000
72,1306.000
73,1225.500
74,1381.500
75,1574.500
76,1656.000
77,1715.500
78,1714.000
79,1609.500
80,1387.500
81,1217.000
82,977.000
83,1055.000
84,1304.500
85,1237.000
86,1265.000
87,1386.000
88,1627.000
89,1684.000
90,1728.500
91,1637.500
92,1369.500
93,1249.500
94,1083.000
95,939.000
96,1231.500
97,1180.000
98,1178.500
99,1387.500
100,1591.500
101,1640.500
102,1700.000
103,1707.000
104,1641.000
105,1365.000
106,1124.000
107,1055.500
108,1150.000
109,1272.000
110,1131.500
111,1399.000
112,1544.500
113,1672.500
114,1801.500
115,1691.000
116,1595.000
117,1316.000
118,1241.000
119,1044.000
120,959.500
121,1274.000
122,1170.500
123,1401.500
124,1529.000
125,1675.500
126,1711.000
127,1816.000
128,1729.500
129,1497.000
130,1262.500
131,1168.000
132,1078.000
133,1250.000
134,1220.500
135,1249.500
136,1458.000
137,1594.500
138,1662.500
139,1760.000
140,1673.000
141,1643.000
142,1392.000
143,1269.000
144,1032.500
145,1142.000
146,1301.500
147,1237.000
148,1277.000
149,1555.500
150,1674.000
151,1781.000
152,1763.000
153,1694.000
154,1368.000
155,1207.000
156,1064.000
157,1059.000
158,1280.000
159,1220.500
160,1294.500
161,1477.500
162,1639.500
163,1759.000
164,1926.500
165,1731.000
166,1414.000
167,1162.500
168,954.000
169,839.500
170,1157.500
171,1274.500
172,1260.500
173,1399.000
174,1668.500
175,1624.000
176,1814.500
177,1702.500
178,1548.000
179,1315.500
180,1149.500
181,1032.000
182,1111.000
183,1239.000
184,1210.000
185,1330.000
186,1565.500
187,1748.500
188,1720.000
189,1878.000
190,1634.000
191,1377.500
192,1153.500
193,908.000
194,830.500
195,1263.500
196,1199.000
197,1288.000
198,1493.500
199,1640.500
200,1760.500
201,1831.000
202,1843.000
203,1570.000
204,1314.500
205,1204.000
206,1002.500
207,1068.500
208,1288.500
209,1294.500
210,1343.500
211,1561.000
212,1652.500
213,1680.500
214,1772.000
215,1644.000
216,1369.500
217,1308.500
218,1043.000
219,1036.500
220,1405.000
221,1144.000
222,1294.500
223,1519.000
224,1582.500
225,1627.500
226,1835.500
227,1651.500
228,1406.500
229,1267.500
230,1182.500
231,965.000
232,1240.000
233,1244.500
234,1285.500
235,1472.000
236,1545.500
237,1675.000
238,1765.000
239,1814.500
240,1601.500
241,1297.500
242,1092.000
243,858.500
244,866.500
245,1334.000
246,1224.000
247,1314.000
248,1606.000
249,1683.500
250,1751.000
251,1737.000
252,1669.500
253,1398.000
254,1284.000
255,1198.000
256,1050.000
257,1174.000
258,1241.500
259,1152.000
260,1451.000
261,1611.500
262,1719.000
263,1693.000
264,1822.000
265,1542.000
266,1333.000
267,1205.000
268,1038.500
269,1225.500
270,1256.500
271,1284.500
272,1359.500
273,1521.000
274,1593.000
275,1792.000
276,1697.500
277,1590.500
278,1339.000
279,1255.000
280,1065.500
281,1032.500
282,1277.500
283,1164.500
284,1283.500
285,1501.000
286,1620.500
287,1753.000
288,1706.000
289,1703.500
290,1485.000
291,1235.000
292,1075.000
293,794.500
294,900.500
295,1282.000
296,1301.500
297,1452.000
298,1630.000
299,1708.000
300,1713.500
301,1623.000
302,1632.000
303,1305.500
304,1161.000
305,1098.000
306,1078.000
307,1291.500
308,1256.000
309,1328.500
310,1460.500
311,1669.500
312,1727.000
313,1760.500
314,1697.000
315,1461.000
316,1305.000
317,1126.000
318,1055.000
319,1140.500
320,1152.000
321,1185.000
322,1422.000
323,1531.500
324,1639.500
325,1778.500
326,1686.000
327,1637.500
328,1372.500
329,1270.500
330,1034.000
331,1114.000
332,1338.500
333,1180.000
334,1306.000
335,1513.500
336,1576.000
337,1783.500
338,1819.500
339,1597.000
340,1379.000
341,1309.000
342,1033.000
