Frame,Mean
1,2342.000
2,1804.500
3,2166.000
4,2126.500
5,2416.500
6,2696.000
7,3036.000
8,3309.000
9,3296.000
10,3404.000
11,2643.000
12,1824.000
13,1785.500
14,1896.000
15,2157.000
16,2338.000
17,2710.500
18,3036.000
19,3245.500
20,3491.000
21,3468.000
22,3660.500
23,2823.000
24,2137.000
25,1836.500
26,1845.000
27,2009.500
28,2177.500
29,2370.000
30,2771.500
31,3124.500
32,3308.500
33,3435.000
34,3464.500
35,3600.000
36,2662.000
37,2228.500
38,1899.500
39,1845.000
40,1999.000
41,2151.000
42,2468.000
43,2672.000
44,3047.500
45,3403.500
46,3535.500
47,3364.000
48,3451.500
49,2752.500
50,2176.500
51,1801.500
52,1936.000
53,2070.500
54,2147.500
55,2577.000
56,2941.500
57,3151.000
58,3357.000
59,3573.000
60,3441.500
61,3328.000
62,2483.000
63,2084.000
64,1815.500
65,1805.500
66,2097.500
67,2342.500
68,2603.000
69,2912.500
70,3151.000
71,3378.500
72,3467.500
73,3446.000
74,3116.500
75,2095.000
76,1872.000
77,1940.500
78,1941.000
79,2193.000
80,2440.000
81,2656.000
82,3024.500
83,3289.000
84,3543.500
85,3434.500
86,3462.500
87,2748.000
88,2168.000
89,1987.000
90,1962.000
91,2194.500
92,2308.500
93,2471.500
94,2737.000
95,3099.000
96,3303.000
97,3503.500
98,3445.000
99,3271.000
100,2293.500
101,2005.500
102,1798.000
103,2008.500
104,2204.000
105,2289.000
106,2595.000
107,2725.000
108,3108.500
109,3328.000
110,3420.500
111,3349.000
112,2888.500
113,2320.000
114,1976.500
115,1918.500
116,2176.500
117,2279.500
118,2294.500
119,2680.000
120,2886.000
121,3051.500
122,3336.500
123,3372.000
124,3360.000
125,2707.500
126,2271.500
127,1914.000
128,1900.500
129,2084.500
130,2210.500
131,2426.000
132,2793.500
133,2992.500
134,3198.500
135,3392.000
136,3269.000
137,3299.500
138,2582.500
139,1944.500
140,1737.500
141,1897.000
142,2115.000
143,2147.500
144,2462.500
145,2739.000
146,2970.500
147,3179.500
148,3327.500
149,3309.000
150,3116.000
151,2556.000
152,2092.000
153,1841.000
154,1926.000
155,2013.500
156,2278.000
157,2559.000
158,2830.000
159,3096.500
160,3445.000
161,3465.000
162,3596.500
163,3086.500
164,2388.500
165,2059.000
166,1909.500
167,2011.500
168,2116.000
169,2291.500
170,2772.000
171,2973.000
172,3369.500
173,3560.500
174,3310.000
175,3415.000
176,2858.500
177,2260.000
178,1901.000
179,1872.000
180,2036.500
181,2168.500
182,2508.500
183,2713.500
184,3082.000
185,3258.500
186,3464.000
187,3458.000
188,3370.500
189,2612.500
190,2125.500
191,1846.000
192,1885.500
193,2130.000
194,2359.000
195,2443.000
196,2837.500
197,3107.500
198,3309.000
199,3391.500
200,3325.000
201,3276.000
202,2500.500
203,1863.000
204,1749.000
205,1868.500
206,2088.500
207,2193.500
208,2587.000
209,3002.000
210,3151.500
211,3429.000
212,3500.500
213,3445.000
214,2678.500
215,2322.000
216,1933.500
217,1931.000
218,1941.000
219,2119.500
220,2458.000
221,2759.000
222,3084.500
223,3310.500
224,3416.000
225,3486.000
226,3486.000
227,2725.000
228,2083.000
229,1925.000
230,1946.000
231,1933.500
232,2207.500
233,2556.500
234,2888.000
235,3070.500
236,3110.500
237,3643.000
238,3628.500
239,3177.500
240,2572.000
241,2089.000
242,1769.000
243,1899.000
244,2129.500
245,2343.000
246,2623.000
247,2903.500
248,3216.500
249,3513.500
250,3656.000
251,3513.500
252,2969.000
253,2299.000
254,1939.500
255,1940.500
256,1942.000
257,2103.500
258,2337.500
259,2731.000
260,2876.500
261,3248.000
262,3482.000
263,3421.500
264,3502.500
265,2865.000
266,2207.500
267,1914.500
268,1913.000
269,2086.500
270,2074.000
271,2428.500
272,2769.000
273,3129.000
274,3261.500
275,3561.500
276,3301.500
277,3434.000
278,2631.500
279,2077.500
280,1974.500
281,2080.500
282,2042.000
283,2334.000
284,2599.000
285,2876.500
286,3097.000
287,3309.000
288,3354.000
289,3310.000
290,3034.500
291,2299.000
292,1964.000
293,1947.500
294,1946.500
295,2007.500
296,2297.000
297,2553.500
298,2779.000
299,3116.500
300,3392.500
301,3336.500
302,3472.500
303,3018.000
304,2167.500
305,1811.000
306,1964.500
307,1960.000
308,2135.500
309,2340.000
310,2635.000
311,2956.000
312,3105.000
313,3450.000
314,3472.500
315,3393.500
316,2851.000
317,2145.000
318,1850.000
319,1888.500
320,1888.500
321,2236.000
322,2469.500
323,2768.500
324,3045.500
325,3292.000
326,3523.500
327,3531.500
328,3428.000
329,2402.000
330,2067.000
331,1887.000
332,1825.500
333,2078.500
334,2284.000
335,2616.500
336,2848.000
337,3018.000
338,3378.000
339,3499.500
340,3627.000
341,3262.000
342,2498.500
343,1927.500
344,1887.500
345,1861.000
346,2169.500
347,2341.500
348,2510.000
349,2920.000
350,3084.000
351,3271.000
352,3395.500
353,3408.500
354,2916.500
355,2365.500
356,2002.500
357,1902.000
358,1929.500
359,2100.000
360,2402.000
361,2838.000
362,2900.500
363,3222.000
364,3411.000
365,3329.000
366,3519.500
367,2751.000
368,2164.000
369,1897.000
370,1907.000
371,2093.000
372,2137.000
373,2450.000
374,2732.500
375,2903.000
376,3169.000
377,3385.000
378,3362.500
379,3218.500
380,2445.000
381,1942.000
382,1773.000
383,1981.500
384,2079.500
385,2219.000
386,2530.000
387,2794.500
388,3261.000
389,3271.000
390,3488.000
391,3394.500
392,3126.000
393,2335.500
394,1890.500
395,1795.500
396,1867.500
397,2050.500
398,2351.500
399,2691.000
400,2856.000
401,3159.500
402,3357.000
403,3545.500
404,3419.500
405,2871.500
406,2104.500
407,1919.500
408,1790.000
409,1954.000
410,2134.000
411,2532.500
412,2778.000
413,2969.000
414,3145.500
415,3347.000
416,3419.000
417,3502.500
418,2563.000
419,2073.000
420,1775.500
421,1863.500
422,1946.000
423,2278.500
424,2534.500
425,2840.500
426,3085.500
427,3332.500
428,3376.000
429,3443.500
430,3216.000
431,2269.500
432,1873.500
433,1908.500
434,1930.000
435,2072.500
436,2325.500
437,2631.000
438,2865.500
439,3111.000
440,3534.500
441,3476.500
442,3515.000
443,2868.000
444,2264.000
445,1988.000
446,1913.000
447,1930.500
448,2119.000
449,2422.500
450,2703.000
451,2937.500
452,3173.500
453,3505.500
454,3431.500
455,3565.500
456,2790.500
457,2178.500
458,1923.500
459,1888.000
460,2082.500
461,2212.500
462,2453.500
463,2785.500
464,2870.000
465,3227.500
466,3436.000
467,3290.500
468,3447.500
469,2683.500
470,2079.500
471,1849.000
472,1919.000
473,2088.000
474,2126.500
475,2530.500
476,2820.500
477,3095.000
478,3203.500
479,3461.500
480,3405.000
481,3349.000
482,2368.500
483,2004.500
484,1858.500
485,1848.500
486,2017.500
487,2292.500
488,2589.000
489,2896.500
490,3226.000
491,3353.000
492,3421.500
493,3524.500
494,2892.500
495,2182.500
496,1986.500
497,1901.000
498,1966.500
499,2201.000
500,2560.500
501,2710.000
502,2995.500
503,3157.500
504,3308.500
505,3284.000
506,3363.000
507,2755.500
508,2266.500
509,1811.000
510,1879.500
511,1961.000
512,2167.000
513,2424.000
514,2735.000
515,3107.500
516,3187.500
517,3424.000
518,3481.500
519,3468.500
520,2493.000
521,2039.000
522,1836.000
523,1919.000
524,2096.000
525,2373.500
526,2659.500
527,2875.000
528,3138.500
529,3390.500
530,3574.500
531,3638.000
532,3042.000
533,2321.000
534,1988.500
535,1908.000
536,1850.500
537,2217.500
538,2304.000
539,2598.500
540,2916.000
541,3223.500
542,3411.500
543,3421.000
544,3458.000
545,2825.500
546,2190.000
547,1963.000
548,2004.000
549,1960.000
550,2179.500
551,2403.500
552,2896.000
553,3045.000
554,3247.000
555,3483.000
556,3494.000
557,3365.000
558,2532.500
559,2094.500
560,1847.500
561,1876.500
562,2261.000
563,2466.500
564,2683.000
565,2935.500
566,3135.000
567,3440.500
568,3429.500
569,3372.000
570,3092.500
571,2308.500
572,1944.000
573,1855.000
574,1952.000
575,2157.500
576,2376.500
577,2597.500
578,2937.500
579,3122.000
580,3476.000
581,3386.000
582,3459.000
583,2839.500
584,2170.500
585,1918.000
586,1807.000
587,1910.000
588,2273.500
589,2432.000
590,2718.500
591,2953.500
592,3275.500
593,3556.000
594,3492.500
595,3438.500
596,2705.000
597,2062.500
598,1786.500
599,1877.000
600,1971.000
601,2232.500
602,2504.500
603,2808.500
604,3016.500
605,3306.000
606,3410.500
607,3455.500
608,3138.500
609,2471.000
610,1970.500
611,1891.000
612,1863.000
613,1991.500
614,2155.500
615,2555.500
616,2977.000
617,3206.500
618,3433.500
619,3386.500
620,3366.500
621,2966.000
622,2370.000
623,1968.000
624,1944.500
625,2119.500
626,2314.000
627,2617.000
628,2982.500
629,3147.000
630,3363.000
631,3454.000
632,3466.000
633,3118.000
634,2543.000
635,1911.500
636,1872.500
637,1946.500
638,1965.000
639,2220.000
640,2570.000
641,2875.500
642,3136.000
643,3363.000
644,3465.000
645,3395.500
646,2867.000
647,2251.000
648,1898.000
649,1899.000
650,1884.000
651,2188.500
652,2505.500
653,2845.500
654,3017.000
655,3223.000
656,3489.000
657,3351.500
