filtered_RR_Intervals_ms
325.0
325.0
400.0
425.0
350.0
350.0
425.0
350.0
350.0
350.0
325.0
525.0
325.0
350.0
475.0
325.0
400.0
350.0
350.0
400.0
350.0
350.0
375.0
375.0
350.0
350.0
400.0
375.0
375.0
325.0
350.0
375.0
400.0
325.0
425.0
425.0
375.0
400.0
350.0
375.0
375.0
400.0
375.0
375.0
375.0
400.0
325.0
400.0
500.0
450.0
325.0
350.0
350.0
375.0
350.0
525.0
400.0
375.0
475.0
350.0
350.0
375.0
325.0
525.0
375.0
375.0
350.0
350.0
325.0
375.0
350.0
400.0
325.0
350.0
400.0
350.0
425.0
375.0
350.0
400.0
350.0
425.0
325.0
400.0
375.0
375.0
350.0
325.0
450.0
350.0
350.0
350.0
350.0
350.0
375.0
425.0
325.0
425.0
350.0
350.0
350.0
350.0
500.0
325.0
350.0
375.0
350.0
350.0
525.0
450.0
350.0
400.0
400.0
325.0
400.0
325.0
375.0
425.0
350.0
375.0
350.0
450.0
425.0
325.0
350.0
350.0
350.0
350.0
375.0
325.0
400.0
325.0
400.0
350.0
325.0
375.0
325.0
400.0
350.0
325.0
425.0
350.0
375.0
350.0
350.0
450.0
425.0
400.0
325.0
400.0
375.0
350.0
350.0
375.0
350.0
375.0
350.0
350.0
350.0
375.0
450.0
375.0
350.0
350.0
375.0
350.0
475.0
375.0
350.0
350.0
400.0
350.0
450.0
350.0
350.0
375.0
350.0
375.0
350.0
350.0
400.0
375.0
350.0
350.0
375.0
350.0
400.0
350.0
350.0
350.0
450.0
425.0
350.0
325.0
475.0
350.0
375.0
425.0
500.0
350.0
350.0
375.0
425.0
500.0
450.0
400.0
325.0
450.0
325.0
375.0
375.0
375.0
350.0
350.0
400.0
375.0
325.0
425.0
475.0
350.0
325.0
350.0
425.0
400.0
350.0
450.0
475.0
350.0
375.0
350.0
375.0
350.0
350.0
400.0
450.0
350.0
400.0
350.0
350.0
400.0
350.0
350.0
525.0
350.0
350.0
425.0
350.0
350.0
350.0
350.0
350.0
475.0
325.0
400.0
375.0
375.0
350.0
375.0
350.0
400.0
350.0
375.0
425.0
475.0
350.0
400.0
350.0
350.0
350.0
350.0
400.0
350.0
450.0
350.0
375.0
375.0
400.0
400.0
400.0
400.0
350.0
375.0
350.0
350.0
375.0
375.0
375.0
500.0
325.0
375.0
375.0
350.0
400.0
375.0
375.0
350.0
350.0
375.0
400.0
350.0
350.0
375.0
350.0
350.0
425.0
425.0
375.0
350.0
475.0
325.0
425.0
325.0
425.0
375.0
350.0
350.0
350.0
350.0
375.0
350.0
400.0
375.0
400.0
375.0
350.0
450.0
350.0
350.0
425.0
375.0
350.0
325.0
425.0
375.0
400.0
350.0
375.0
500.0
400.0
350.0
400.0
350.0
400.0
350.0
375.0
350.0
475.0
375.0
350.0
350.0
350.0
350.0
425.0
350.0
350.0
350.0
375.0
375.0
350.0
350.0
425.0
325.0
350.0
400.0
500.0
350.0
350.0
375.0
325.0
400.0
350.0
325.0
475.0
325.0
375.0
375.0
375.0
350.0
325.0
425.0
350.0
425.0
350.0
375.0
350.0
350.0
375.0
375.0
350.0
450.0
325.0
375.0
425.0
325.0
425.0
375.0
350.0
475.0
350.0
475.0
400.0
425.0
375.0
400.0
350.0
375.0
400.0
375.0
350.0
375.0
350.0
375.0
375.0
350.0
425.0
375.0
400.0
500.0
350.0
350.0
425.0
350.0
425.0
375.0
350.0
350.0
350.0
450.0
375.0
350.0
375.0
325.0
525.0
350.0
425.0
525.0
400.0
325.0
450.0
375.0
350.0
400.0
375.0
350.0
425.0
375.0
425.0
350.0
325.0
375.0
375.0
375.0
350.0
400.0
350.0
375.0
350.0
375.0
375.0
325.0
350.0
350.0
375.0
425.0
350.0
350.0
375.0
325.0
425.0
325.0
425.0
400.0
350.0
375.0
325.0
350.0
425.0
350.0
350.0
325.0
425.0
350.0
350.0
375.0
350.0
400.0
375.0
350.0
375.0
400.0
400.0
325.0
450.0
450.0
325.0
425.0
375.0
350.0
350.0
375.0
350.0
375.0
350.0
325.0
425.0
375.0
375.0
350.0
350.0
375.0
375.0
375.0
350.0
375.0
375.0
375.0
400.0
350.0
350.0
450.0
400.0
350.0
375.0
375.0
375.0
425.0
375.0
375.0
350.0
400.0
325.0
450.0
350.0
400.0
425.0
350.0
350.0
375.0
350.0
375.0
375.0
375.0
350.0
325.0
450.0
325.0
450.0
375.0
350.0
350.0
400.0
350.0
300.0
525.0
350.0
350.0
450.0
350.0
375.0
375.0
375.0
375.0
300.0
450.0
300.0
425.0
350.0
375.0
325.0
375.0
350.0
375.0
325.0
375.0
375.0
375.0
350.0
350.0
350.0
375.0
375.0
325.0
450.0
350.0
475.0
350.0
350.0
375.0
375.0
350.0
325.0
450.0
350.0
375.0
350.0
350.0
375.0
350.0
425.0
350.0
375.0
300.0
475.0
375.0
350.0
350.0
300.0
450.0
350.0
325.0
450.0
350.0
375.0
375.0
325.0
500.0
375.0
375.0
350.0
375.0
350.0
350.0
375.0
350.0
400.0
375.0
375.0
400.0
325.0
475.0
350.0
350.0
375.0
325.0
400.0
350.0
375.0
375.0
350.0
375.0
500.0
350.0
400.0
375.0
350.0
375.0
350.0
375.0
375.0
350.0
350.0
375.0
375.0
400.0
350.0
375.0
375.0
350.0
375.0
350.0
375.0
325.0
375.0
350.0
375.0
350.0
375.0
350.0
375.0
350.0
325.0
400.0
300.0
425.0
375.0
350.0
375.0
375.0
350.0
350.0
375.0
350.0
375.0
350.0
325.0
400.0
350.0
375.0
375.0
375.0
375.0
350.0
275.0
425.0
325.0
375.0
325.0
500.0
350.0
375.0
350.0
300.0
425.0
375.0
375.0
325.0
375.0
350.0
300.0
450.0
375.0
375.0
350.0
350.0
375.0
350.0
325.0
400.0
300.0
425.0
375.0
350.0
425.0
350.0
325.0
350.0
500.0
350.0
375.0
325.0
400.0
400.0
375.0
350.0
375.0
350.0
375.0
350.0
425.0
350.0
425.0
350.0
350.0
275.0
400.0
400.0
350.0
425.0
350.0
350.0
375.0
350.0
300.0
450.0
350.0
375.0
350.0
350.0
350.0
350.0
375.0
350.0
350.0
350.0
350.0
350.0
300.0
425.0
