Frame,Mean
1,2745.000
2,2999.500
3,3119.000
4,2822.000
5,2813.000
6,2646.500
7,1929.000
8,1328.500
9,1553.500
10,1974.500
11,2305.500
12,2638.000
13,2899.500
14,3181.000
15,2982.500
16,2590.000
17,2406.500
18,1618.000
19,1431.500
20,1644.000
21,1984.000
22,2451.000
23,2696.500
24,2918.000
25,2854.500
26,2706.000
27,2472.000
28,2153.000
29,1510.500
30,1301.000
31,1758.500
32,2182.000
33,2539.000
34,2793.500
35,2778.000
36,2839.000
37,2722.000
38,2641.500
39,1974.500
40,1375.000
41,1469.000
42,1864.000
43,2212.500
44,2474.000
45,2748.500
46,2953.000
47,2882.000
48,2657.500
49,2277.500
50,1800.500
51,1456.000
52,1555.000
53,1802.500
54,2288.000
55,2650.000
56,2860.000
57,2994.000
58,2735.500
59,2541.000
60,2349.500
61,1722.500
62,1349.500
63,1505.500
64,2090.500
65,2492.500
66,2519.000
67,2927.500
68,2885.000
69,2658.000
70,2620.000
71,2294.500
72,1435.000
73,1428.500
74,1826.000
75,2191.500
76,2508.000
77,3046.500
78,3188.000
79,3132.000
80,2919.000
81,2461.500
82,1952.500
83,1444.500
84,1684.000
85,2063.500
86,2328.000
87,2707.000
88,2948.500
89,2930.500
90,2822.000
91,2589.500
92,2249.000
93,1561.500
94,1345.000
95,1557.500
96,2190.500
97,2387.000
98,2756.000
99,2879.000
100,2822.000
101,2696.000
102,2687.000
103,2020.000
104,1365.500
105,1516.500
106,1832.500
107,2128.000
108,2575.500
109,2764.500
110,2934.500
111,2920.000
112,2801.000
113,2491.500
114,1825.500
115,1477.500
116,1671.000
117,2157.500
118,2298.000
119,2501.000
120,2890.500
121,2940.000
122,3030.000
123,2701.500
124,2388.000
125,1708.000
126,1448.000
127,1601.000
128,2033.000
129,2450.500
130,2651.500
131,2900.500
132,2984.000
133,2641.000
134,2484.500
135,2439.000
136,1461.000
137,1410.000
138,1646.500
139,2164.500
140,2489.000
141,2804.500
142,2926.500
143,2876.000
144,2703.500
145,2600.500
146,2127.000
147,1453.000
148,1412.500
149,1936.500
150,2119.000
151,2482.000
152,2845.000
153,2858.500
154,2795.500
155,2655.500
156,2435.500
157,1863.500
158,1457.500
159,1515.000
160,1814.500
161,2242.000
162,2679.000
163,2867.500
164,2978.500
165,2817.000
166,2565.000
167,2317.000
168,1447.000
169,1292.500
170,1511.500
171,2030.000
172,2408.500
173,2726.500
174,3159.500
175,3025.500
176,3065.500
177,2635.500
178,2355.000
179,1458.000
180,1404.500
181,1724.500
182,1961.500
183,2565.000
184,2673.000
185,2803.000
186,2793.500
187,2650.000
188,2313.500
189,2263.000
190,1380.500
191,1379.500
192,1792.000
193,2153.500
194,2465.500
195,2791.500
196,2904.500
197,3010.000
198,2855.000
199,2482.500
200,1938.500
201,1486.500
202,1494.500
203,1569.500
204,2344.500
205,2663.000
206,2817.500
207,3006.500
208,2852.500
209,2683.500
210,2548.000
211,1737.500
212,1304.000
213,1571.000
214,1957.000
215,2409.000
216,2769.000
217,2911.000
218,2987.500
219,3150.500
220,2837.000
221,2508.500
222,1605.500
223,1377.000
224,1684.500
225,1964.000
226,2336.000
227,2670.500
228,2968.500
229,2910.000
230,2706.500
231,2433.500
232,2203.500
233,1683.000
234,1347.000
235,1579.000
236,2011.500
237,2389.500
238,2691.500
239,3009.500
240,2990.500
241,3016.500
242,2741.000
243,2074.500
244,1475.500
245,1557.500
246,1848.000
247,2213.000
248,2652.000
249,2731.000
250,3017.500
251,2924.000
252,2603.000
253,2441.500
254,1917.500
255,1449.500
256,1528.000
257,1888.000
258,2392.500
259,2617.500
260,2837.500
261,2988.500
262,2756.000
263,2499.500
264,2313.000
265,1636.000
266,1352.000
267,1718.000
268,2116.000
269,2453.500
270,2695.500
271,2884.000
272,2912.500
273,2806.000
274,2637.000
275,2016.500
276,1501.500
277,1406.500
278,1798.500
279,2180.500
280,2371.500
281,2813.500
282,3049.000
283,2943.500
284,2719.000
285,2524.000
286,1871.000
287,1393.500
288,1361.500
289,1641.000
290,2114.000
291,2608.000
292,2827.500
293,2902.000
294,2993.500
295,2926.000
296,2629.000
297,1894.500
298,1391.500
299,1520.000
300,1993.000
301,2200.000
302,2736.500
303,3114.500
304,3056.500
305,3012.000
306,2672.000
307,2533.000
308,1632.000
309,1412.500
310,1712.500
311,1993.500
312,2387.000
313,2765.500
314,3009.000
315,3105.000
316,2874.000
317,2555.500
318,2302.500
319,1611.500
320,1373.000
321,1525.500
322,2054.000
323,2374.500
324,2671.500
325,2939.500
326,2836.500
327,2725.500
328,2693.000
329,2365.500
330,1429.000
331,1403.500
332,1652.500
333,2032.500
334,2318.000
335,2764.000
336,2923.500
337,2778.000
338,2822.500
339,2589.500
340,1989.500
341,1350.000
342,1517.500
343,1962.000
344,2148.000
345,2502.500
346,2839.000
347,2882.000
348,2798.500
349,2645.000
350,2413.000
351,1645.000
352,1423.000
353,1464.500
354,1925.000
355,2300.500
356,2658.000
357,2768.000
358,2920.000
359,2761.500
360,2534.500
361,2362.500
362,1502.000
363,1390.000
364,1593.500
365,2011.500
366,2343.000
367,2674.500
368,2827.500
369,2958.000
370,2775.000
371,2628.500
372,2290.000
373,1527.500
374,1335.000
375,1747.000
376,2139.000
377,2426.000
378,2736.000
379,2895.500
380,2999.000
381,2691.000
382,2602.500
383,2197.500
384,1400.000
385,1398.500
386,1832.000
387,2231.000
388,2466.000
389,2843.500
390,2906.000
391,2764.500
392,2677.000
393,2504.000
394,1785.000
395,1423.500
396,1605.000
397,1969.000
398,2299.500
399,2562.000
400,2842.000
401,2868.500
402,2866.500
403,2573.500
404,2305.500
405,1565.500
406,1295.000
407,1499.000
408,2001.500
409,2403.500
410,2623.000
411,2958.000
412,3039.000
413,2947.500
414,2783.500
415,2444.500
416,1629.000
417,1397.000
418,1773.000
419,2109.000
