F,I
1,1812.875
2,1637.875
3,1585.125
4,1430.75
5,1346.375
6,1306.125
7,1283.375
8,1264.875
9,1289.875
10,1233.25
11,1267.625
12,1204.875
13,1223.25
14,1169.875
15,1183.25
16,1195.375
17,1224.75
18,1197
19,1193.875
20,1204.125
21,1206.125
22,1178.25
23,1175.25
24,1176.75
25,1159.875
26,1168
27,1159.875
28,1184.5
29,1147.375
30,1147.625
31,1114.25
32,1140.75
33,1147.375
34,1128.125
35,1137.25
36,1056.125
37,1002.375
38,989.875
39,1025.125
40,1078
41,1061.375
42,1089.125
43,1077.5
44,1016.625
45,1124.875
46,1056
47,1123.25
48,1115.625
49,1100.75
50,1123.375
51,1122
52,1128.875
53,1106.125
54,1115.375
55,1095.75
56,1134.25
57,1086.875
58,1129.875
59,1080.5
60,1109.75
61,1113.75
62,1142.375
63,1120.875
64,1112.625
65,1062.25
66,1077.5
67,1096.875
68,1113.375
69,1277.875
70,1367.625
71,1367.875
72,1452.25
73,1497.5
74,1451.375
75,1508.25
76,1613
77,1638
78,1366.625
79,1355.75
80,1266.375
81,1284.75
82,1209.25
83,1212.75
84,1262.875
85,1256
86,1316.25
87,1239.125
88,1246.875
89,1179.125
90,1217
91,1215.625
92,1245.125
93,1184.875
94,1196.375
95,1180.5
96,1166.75
97,1182.75
98,1142.5
99,1153.5
100,1145.875
101,1175.625
102,1174.75
103,1144.875
104,1153.25
105,1239.75
106,1182.625
107,1118.75
108,1182.75
109,1212.375
110,1131.5
111,1140.625
112,1121.625
113,1104.125
114,1145.875
115,1130.125
116,1179
117,1117.375
118,1145.25
119,1161.875
120,1130.75
121,1150.125
122,1149.5
123,1116.25
124,1111.125
125,1145.125
126,1164.375
127,1164.625
128,1138.5
129,1143.75
130,1119.875
131,1145.25
132,1107.5
133,1149.375
134,1146.375
135,1175.625
136,1141.625
137,1162
138,1150.625
139,1189.625
140,1070.25
141,1117.5
142,1102.625
143,1111.25
144,1108.5
145,1085.5
146,1149.375
147,1110.625
148,1112.25
149,1107.125
150,1130.375
151,1102.375
152,1095.125
153,1124.5
154,1113.375
155,1104.875
156,1110.375
157,1167.125
158,1377.875
159,1486.875
160,1783.25
161,1636.625
162,1616.375
163,1567.625
164,1755.625
165,1945
166,1597.375
167,1360.75
168,1363.5
169,1317.125
170,1262.625
171,1268.375
172,1236.25
173,1210.875
174,1201.375
175,1194.875
176,1182.625
177,1200.625
178,1177.375
179,1154.625
180,1176.125
181,1153.625
182,1167.5
183,1146
184,1116.625
185,1165.125
186,1156.125
187,1121.125
188,1154.375
189,1121.75
190,1157.375
191,1036.125
192,956
193,1058.75
194,1036.125
195,1047.625
196,1108.875
197,1063.875
198,1073
199,1061.75
200,1042.125
201,1102.375
202,1147.625
203,1127.375
204,1114.75
205,1101.375
206,1128.75
207,1124.75
208,1133
209,1098.125
210,1120.375
211,1120.375
212,1127.375
213,1147.25
214,1132.25
215,1143.5
216,1109.5
217,1129.875
218,1126.5
219,1154.625
220,1063.125
221,954.125
222,1022.75
223,1136.625
224,1091.625
225,1129
226,1064.375
227,1083.875
228,1025.25
229,1036.375
230,1049.25
231,1122.875
232,1104.875
233,1105.5
234,1067.5
235,1125.5
236,1118.75
237,1110.25
238,1092.875
239,1121.5
240,1098.625
241,1101.75
242,1110.25
243,1096.375
244,1104.375
245,1070.125
246,1096.75
247,1178.375
248,1144.625
249,1221.5
250,1337
251,1366.125
252,1447.75
253,1432.875
254,1601.25
255,1564.5
256,1700.375
257,1721.375
258,1559.5
259,1349.625
260,1284.375
261,1281.625
262,1228.5
263,1220.375
264,1240.625
265,1196.375
266,1208.625
267,1178.875
268,1200
269,1144.875
270,1132.5
271,1187.625
272,1198.75
273,1133.75
274,1147
275,1145.875
276,1110
277,1104.375
278,1100.875
279,1111.5
280,1119.5
281,1134.375
282,1106.75
283,1084.125
284,1126
285,1091.375
286,1117
287,1129
288,1093.625
289,1138.75
290,1095.875
291,1166.25
292,1120.625
293,1143.5
294,1114
295,1107
296,1123.375
297,1103.25
298,1118
299,1110.875
300,1129.75
301,1116.75
302,1103.875
303,1118.125
304,1089.75
305,1144.25
306,1138
307,1101.625
308,1090.5
309,1085
310,1055.25
311,1088.25
312,1062.5
313,1102.75
314,1112.5
315,1105.75
316,1077.75
317,1055.625
318,1035.75
319,1210.75
320,1342.375
321,1493.875
322,1436.625
323,1467.25
324,1440.875
325,1463.25
326,1472.5
327,1584.875
328,1445.5
329,1355.25
330,1342.125
331,1325
332,1316.375
333,1251.75
334,1273.5
335,1223
336,1232.125
337,1224.5
338,1227.375
339,1196.5
340,1173.5
341,1213.375
342,1188
343,1155.25
344,1194.25
345,1142.625
346,1167.125
347,1145.375
348,1160
349,1154.5
350,1116.875
351,1159.375
352,1137.75
353,1167.5
354,1188.375
355,1047.125
356,980.375
357,1033
358,1057.375
359,1087.25
360,1093.5
361,1072
362,1100.5
363,1051.75
364,1001.25
365,1024.75
366,1153.875
367,1073.625
368,1088.375
369,1046
370,1073.25
371,1046.25
372,1035.375
373,1073
374,1105
375,1101.125
376,1105
377,1072.75
378,1024.5
379,935.375
380,946.125
381,989
382,997.375
383,978.5
384,1077.25
385,976.375
386,960
387,1015
388,1035.875
389,1072
390,1084
391,1098.25
392,1096.5
393,1054.625
394,1064
395,1054.375
396,1107.75
397,1086.625
398,1077.375
399,1129.875
400,1071
401,968.625
402,978.25
403,963.75
404,1006.5
405,965.5
406,1017.875
407,1075
408,1096.875
409,1228.875
410,1438
411,1634.75
412,1544.25
413,1498.25
414,1465.375
415,1520.5
416,1593.625
417,1536.75
418,1322.75
419,1277.75
420,1286.125
421,1225.875
422,1209.75
423,1149
424,1141.125
425,1232.5
426,1121.625
427,1010.625
428,975.5
429,994.625
430,1130.375
431,1051.625
432,1064.5
433,1013.125
434,1047.5
435,992.125
436,1040.875
437,1114.625
438,1102.25
439,1083.25
440,1089.75
441,1093.25
442,1110.5
443,1129.875
444,1134.125
445,1140.375
446,1117.375
447,1112.125
448,1087.875
449,1138.125
450,1145.75
451,1125.875
452,1120.375
453,1116.25
454,1155.375
455,1104.125
456,1117.125
457,1109.75
458,1123.25
459,1137.875
460,1134.75
461,1104
462,1174
463,1176
464,1140.5
465,1149.125
466,1162.625
467,1107.375
468,1039.625
469,1068.875
470,1042.25
471,1187.875
472,1209.5
473,1291.25
474,1295.25
475,1358.375
476,1407.875
477,1400.625
478,1458
479,1672
480,1492.875
481,1427.875
482,1341.625
483,1325.375
484,1221.875
485,1277.75
486,1229
487,1237
488,1231.125
489,1184.5
490,1229.75
491,1207
492,1191.75
493,1211.125
494,1217.125
495,1165.625
496,1192.375
497,1147.875
498,1178.625
499,1171.375
500,1163.875
501,1156.75
502,1149.875
503,1135.875
504,1190.5
505,1193.625
506,1163.875
507,1178.125
508,1144
509,1105.875
510,1160.625
511,1099
512,1138
513,1134
514,1136.625
515,1133
516,1122
517,1089.625
518,1167.875
519,1121.375
520,1156
521,1164.25
522,1165.625
523,1095.375
524,1008.75
