Frame,Mean
1,2484
2,1851
3,1349
4,1191
5,1197
6,1438
7,1646
8,1859
9,1940
10,2215
11,2588
12,2587
13,2511
14,2532
15,1549
16,1252
17,1261
18,1375
19,1590
20,1774
21,1907
22,2020
23,2197
24,2398
25,2477
26,2446
27,1916
28,1356
29,1199
30,1326
31,1437
32,1714
33,1809
34,2008
35,2143
36,2341
37,2408
38,2323
39,2506
40,1536
41,1167
42,1176
43,1316
44,1561
45,1785
46,1916
47,2025
48,2214
49,2502
50,2581
51,2429
52,2055
53,1376
54,1274
55,1271
56,1498
57,1560
58,1863
59,1913
60,2374
61,2188
62,2432
63,2511
64,2645
65,1856
66,1292
67,1185
68,1286
69,1575
70,1772
71,1950
72,2189
73,2130
74,2396
75,2416
76,2431
77,2265
78,1450
79,1194
80,1249
81,1336
82,1577
83,1796
84,1862
85,2307
86,2331
87,2497
88,2426
89,2551
90,1818
91,1309
92,1168
93,1348
94,1449
95,1711
96,1940
97,2202
98,2358
99,2393
100,2471
101,2679
102,2415
103,1486
104,1236
105,1257
106,1356
107,1521
108,1784
109,1898
110,2202
111,2288
112,2413
113,2447
114,2441
115,2005
116,1330
117,1163
118,1319
119,1506
120,1638
121,1844
122,2204
123,2363
124,2381
125,2578
126,2529
127,2386
128,1571
129,1191
130,1233
131,1376
132,1558
133,1682
134,1963
135,2255
136,2300
137,2455
138,2544
139,2473
140,1955
141,1302
142,1230
143,1237
144,1394
145,1615
146,1786
147,1953
148,2153
149,2414
150,2523
151,2479
152,2633
153,1578
154,1315
155,1202
156,1291
157,1546
158,1618
159,1871
160,2066
161,2309
162,2424
163,2571
164,2570
165,2031
166,1388
167,1246
168,1286
169,1443
170,1612
171,1763
172,1968
173,2308
174,2260
175,2444
176,2425
177,2503
178,1644
179,1292
180,1245
181,1338
182,1505
183,1660
184,1970
185,2045
186,2192
187,2520
188,2599
189,2617
190,2270
191,1371
192,1245
193,1259
194,1431
195,1520
196,1789
197,1976
198,2240
199,2310
200,2466
201,2404
202,2444
203,1668
204,1286
205,1172
206,1402
207,1528
208,1755
209,1931
210,2044
211,2208
212,2415
213,2440
214,2472
215,2168
216,1417
217,1173
218,1234
219,1467
220,1699
221,1771
222,1997
223,2223
224,2417
225,2560
226,2481
227,2516
228,1578
229,1320
230,1344
231,1379
232,1470
233,1775
234,1959
235,2161
236,2146
237,2277
238,2526
239,2578
240,2090
241,1424
242,1269
243,1239
244,1412
245,1603
246,1839
247,2026
248,2309
249,2356
250,2325
251,2542
252,2428
253,1793
254,1271
255,1221
256,1241
257,1467
258,1794
259,1996
260,2133
261,2266
262,2401
263,2502
264,2574
265,2314
266,1489
267,1311
268,1267
269,1418
270,1504
271,1831
272,1937
273,2081
274,2303
275,2393
276,2458
277,2564
278,2144
279,1347
280,1279
281,1250
282,1357
283,1733
284,1743
285,1949
286,2121
287,2289
288,2590
289,2520
290,2522
291,1694
292,1235
293,1205
294,1425
295,1444
296,1709
297,1977
298,2094
299,2355
300,2398
301,2519
302,2595
303,2341
304,1520
305,1288
306,1274
307,1435
308,1561
309,1635
310,2218
311,2193
312,2392
313,2502
314,2377
315,2483
316,1828
317,1319
318,1214
319,1241
320,1581
321,1663
322,1934
323,2159
324,2224
325,2331
326,2490
327,2473
328,2486
329,1500
330,1287
331,1319
332,1377
333,1548
334,1761
335,1980
336,2163
337,2295
338,2419
339,2638
340,2513
341,1938
342,1323
343,1227
344,1307
345,1471
346,1700
347,1819
348,2149
349,2288
350,2396
351,2494
352,2621
353,2526
354,1595
355,1195
356,1186
357,1374
358,1520
359,1737
360,1953
361,2319
362,2374
363,2460
364,2497
365,2512
366,2219
367,1327
368,1171
369,1300
370,1577
371,1506
372,1802
373,2010
374,2224
375,2331
376,2470
377,2453
378,2475
379,1594
380,1263
381,1258
382,1435
383,1619
384,1818
385,1980
386,2007
387,2268
388,2435
389,2486
390,2491
391,2047
392,1277
393,1261
394,1298
395,1419
396,1686
397,2021
398,2248
399,2105
400,2496
401,2603
402,2570
403,2455
404,1808
405,1237
406,1238
407,1297
408,1524
409,1692
410,1828
411,2037
412,2310
413,2534
414,2506
415,2484
416,2372
417,1546
418,1189
419,1213
420,1297
421,1590
422,1832
423,2027
424,2214
425,2367
426,2479
427,2487
428,2607
429,1903
430,1346
431,1190
432,1388
433,1438
434,1768
435,1915
436,2116
437,2272
438,2401
439,2473
440,2428
441,2317
442,1543
443,1135
444,1197
445,1340
446,1593
447,1927
448,2024
449,2076
450,2397
451,2394
452,2540
453,2403
454,1907
455,1274
456,1096
457,1256
458,1436
459,1521
460,1923
461,2031
462,2026
463,2287
464,2361
465,2340
466,2656
467,1551
468,1282
469,1210
470,1292
471,1491
472,1673
473,1902
474,2064
475,2306
476,2395
477,2407
478,2385
479,1706
480,1244
481,1228
482,1326
483,1481
484,1689
485,1987
486,2058
487,2077
488,2419
489,2481
490,2422
491,2238
492,1386
493,1178
494,1157
495,1379
496,1587
497,1757
498,1879
499,2243
500,2452
501,2365
502,2437
503,2629
504,1832
505,1293
506,1255
507,1197
508,1513
509,1549
510,1887
511,2012
512,2186
513,2358
514,2453
515,2524
516,2413
517,1462
518,1227
519,1231
520,1400
521,1542
522,1690
523,1856
524,2146
525,2284
526,2481
527,2536
528,2629
529,2129
530,1302
531,1234
532,1253
533,1368
534,1563
535,1841
536,2002
537,2212
538,2503
539,2475
540,2625
541,2497
542,1499
543,1179
544,1276
545,1407
546,1606
547,1775
548,1984
549,2210
550,2261
551,2538
552,2461
553,2455
554,1948
555,1259
556,1259
557,1212
558,1347
559,1779
560,1806
561,2050
562,2271
563,2524
564,2417
565,2554
566,2435
567,1538
568,1268
569,1242
570,1305
571,1562
572,1680
573,1862
574,2043
575,2336
576,2380
577,2520
578,2622
579,2137
580,1349
581,1124
582,1171
583,1421
584,1612
585,1845
586,2036
587,2122
588,2403
589,2456
590,2461
591,2570
592,1677
593,1277
594,1137
595,1261
596,1475
597,1636
598,1839
599,2061
600,2275
601,2512
602,2491
603,2606
604,2311
605,1474
606,1182
607,1242
608,1370
609,1646
610,1781
611,1942
612,2151
613,2329
614,2582
615,2483
616,2581
617,1974
618,1272
619,1223
620,1235
621,1477
622,1725
623,1852
624,2069
625,2154
626,2372
627,2457
628,2473
629,2437
630,1646
631,1211
632,1177
633,1296
634,1449
635,1654
636,1905
637,2201
638,2257
639,2551
640,2530
641,2483
642,2189
643,1381
644,1202
645,1262
646,1425
647,1580
648,1782
649,1938
650,2067
651,2330
652,2438
653,2544
654,2533
