Frame,Mean
0,1773.1666
1,1869.1666
2,2165.0833
3,2217
4,2379.0833
5,2453.5833
6,1928.8334
7,1367.25
8,1258.8334
9,1290.5
10,1397.5
11,1518.5
12,1651.75
13,1826.1666
14,1982.0834
15,2169.8333
16,2266.9167
17,2385.1667
18,2302.1667
19,1702.6666
20,1331.75
21,1271.0834
22,1311.75
23,1421.4166
24,1577.25
25,1655.8334
26,1860.5834
27,2044.25
28,2233.4167
29,2266.9167
30,2421.6667
31,2291.4167
32,1525.9166
33,1220.25
34,1218.0834
35,1339.3334
36,1408.25
37,1593.4166
38,1724.4166
39,1875.8334
40,2097.6667
41,2264.4167
42,2409.5833
43,2662.6667
44,2451.3333
45,1456.75
46,1218.3334
47,1236.9166
48,1350.6666
49,1433.9166
50,1591.3334
51,1708.3334
52,1878.25
53,2075.9167
54,2159.5
55,2279
56,2375.1667
57,1943.25
58,1347.0834
59,1226.5
60,1281.4166
61,1381.3334
62,1488.5834
63,1660.1666
64,1813.75
65,2022.4166
66,2185.75
67,2243.4167
68,2568.9167
69,2531.5833
70,1720.3334
71,1313.6666
72,1218.5834
73,1303
74,1397.4166
75,1523.8334
76,1666.5
77,1799.25
78,2013.6666
79,2095.1667
80,2296.1667
81,2365.8333
82,2261.0833
83,1462.8334
84,1260.25
85,1259.4166
86,1391
87,1482.75
88,1623
89,1732.6666
90,1912.8334
91,2076.4167
92,2235.9167
93,2306.0833
94,2492.5833
95,2118.0833
96,1381.1666
97,1267.0834
98,1310.3334
99,1394.9166
100,1482.5
101,1639
102,1776.25
103,1980.5
104,2140.0833
105,2223.0833
106,2401
107,2383.1667
108,1693
109,1237.6666
110,1235
111,1310.25
112,1385.9166
113,1510.9166
114,1684.25
115,1813.5834
116,2068.5
117,2201.1667
118,2332.5
119,2397.8333
120,2283.8333
121,1627.1666
122,1315.0834
123,1259.1666
124,1323.0834
125,1459.5834
126,1577.6666
127,1694.4166
128,1864.75
129,2029.5
130,2192.5
131,2299.0833
132,2382.5
133,2271.25
134,1459.5834
135,1269.5
136,1270.5
137,1392.75
138,1465.0834
139,1606.9166
140,1710.4166
141,1924.1666
142,2123.9167
143,2260.75
144,2394.1667
145,2538.0833
146,2278.6667
147,1347.6666
148,1244.6666
149,1273.6666
150,1369.9166
151,1490.4166
152,1594.9166
153,1723.0834
154,1939.0834
155,2030.9166
156,2135.9167
157,2282.4167
158,2344.3333
159,2021.1666
160,1359
161,1244.5834
162,1277.8334
163,1346.5
164,1477.9166
165,1609.25
166,1782.6666
167,1934.4166
168,2107.1667
169,2247.4167
170,2343.1667
171,2345.4167
172,1664.6666
173,1274.3334
174,1277.25
175,1337.4166
176,1421.5834
177,1548.6666
178,1619.8334
179,1864.3334
180,2031.8334
181,2185.9167
182,2304.9167
183,2410.3333
184,2132.0833
185,1463.9166
186,1241.9166
187,1282.3334
188,1384.8334
189,1435.8334
190,1599.5834
191,1744.4166
192,1950.5834
193,2083.75
194,2203.1667
195,2331.75
196,2416.25
197,1987.0834
198,1318.5
199,1248.8334
200,1275.1666
201,1382.9166
202,1575.25
203,1703.4166
204,1863.0834
205,1925.4166
206,2152.0833
207,2257.3333
208,2407.75
209,2373.5
210,1681.3334
211,1250.0834
212,1205.8334
213,1287.0834
214,1392.3334
215,1540.25
216,1680.5834
217,1809.5834
218,2025.6666
219,2158.25
220,2333.3333
221,2446.6667
222,2306.6667
223,1546.4166
224,1296.4166
225,1259.6666
226,1339.1666
227,1441.25
228,1582.8334
229,1721.8334
230,1859.25
231,2074.25
232,2160.3333
233,2310.75
234,2407.5
235,2203.4167
236,1425.1666
237,1213.8334
238,1259.1666
239,1361.5834
240,1487.9166
241,1627.0834
242,1760
243,1952.6666
244,2120.8333
245,2240.5
246,2375
247,2424.3333
248,1975.75
249,1375.75
250,1268.6666
251,1275.3334
252,1389.9166
253,1511.5834
254,1621.9166
255,1771.1666
256,1963
257,2107.75
258,2201.1667
259,2397.1667
260,2491.9167
261,1829.5
262,1280.3334
263,1209.4166
264,1248.0834
265,1417.0834
266,1533
267,1696.6666
268,1849.5834
269,2039.0834
270,2218.5
271,2259.0833
272,2417.75
273,2369.5
274,1601.4166
275,1291.6666
276,1261
277,1320.8334
278,1405.25
279,1566.5834
280,1733.3334
281,1851.0834
282,2071.5833
283,2163.6667
284,2257.4167
285,2463.1667
286,2289.1667
287,1444.5834
288,1241.5834
289,1228.8334
290,1376.1666
291,1471.25
292,1578.75
293,1758
294,1959
295,2065.9167
296,2176.1667
297,2281.0833
298,2437.9167
299,2214.4167
300,1426
301,1287.5834
302,1292.5
303,1348.25
304,1492.9166
305,1575.9166
306,1737.25
307,1920.75
308,2112.9167
309,2227
310,2351.1667
311,2383.5
312,2087.75
313,1360.4166
314,1254.3334
315,1287.75
316,1356.4166
317,1479.75
318,1592.75
319,1783.9166
320,1936.5
321,2096.5833
322,2194.8333
323,2352.1667
324,2372
325,1918
326,1327.3334
327,1252.1666
328,1312.1666
329,1379.6666
330,1492.25
331,1639.75
332,1820.3334
333,2011.3334
334,2200.5
335,2298.9167
336,2408.9167
337,2494.4167
338,1518.5
339,1262.9166
340,1232.6666
341,1325.1666
342,1460.9166
343,1530.0834
344,1670.9166
345,1846.9166
346,2080.9167
347,2222.8333
348,2260.5833
349,2373.6667
350,2246.1667
351,1455.75
352,1248.8334
353,1238.8334
354,1326.1666
355,1442.1666
356,1581.0834
357,1794.75
358,1955.0834
359,2131.75
360,2204.75
361,2299.5
362,2441.3333
363,1926.1666
364,1361.5834
365,1234.8334
366,1312.5834
367,1385.3334
368,1503.25
369,1662.25
370,1776
371,1941.25
372,2142.3333
373,2253.0833
374,2371.3333
375,2383.3333
376,1780.4166
377,1312.5
378,1258.6666
379,1315.4166
380,1424.5834
381,1504.8334
382,1654.0834
383,1851.6666
384,2090.4167
385,2156.9167
386,2299
387,2402.25
388,2360.5833
389,1601.4166
390,1269.5834
391,1252.5834
392,1316.5
393,1378.3334
394,1530.4166
395,1714.0834
396,1903.4166
397,1957.5834
398,2241.5833
399,2226.6667
400,2480.0833
401,2374.9167
402,1534.9166
403,1257.4166
404,1238.5834
405,1335.4166
406,1462.75
407,1560.5834
408,1689.75
409,1859.6666
410,2108
411,2217.6667
412,2346.8333
413,2355.9167
414,2284.0833
415,1510.8334
416,1235.9166
417,1221.75
418,1321.5834
419,1433.9166
420,1504.0834
421,1715.3334
422,1912.9166
423,2088.9167
424,2160
425,2317.75
426,2405.9167
427,2156
428,1380.1666
429,1217.5834
430,1226.5
431,1366
432,1458.0834
433,1616.3334
434,1711.3334
435,1916.1666
436,2102.6667
437,2128.75
438,2219.3333
439,2352.9167
440,2045.0834
441,1361.8334
442,1205.0834
443,1239.1666
444,1345.3334
445,1435.0834
446,1573.6666
447,1708.1666
448,1965.9166
449,2108.1667
450,2226.4167
451,2327.1667
452,2371
453,1779.5834
454,1306
455,1268.5
456,1329.0834
457,1397.8334
458,1559.5834
459,1668.75
460,1855
461,2035
462,2140.4167
463,2254
464,2375
465,2294.9167
466,1496.1666
467,1249
468,1245.8334
469,1345.3334
470,1465.5834
471,1580.1666
472,1716.25
473,1930.75
474,2069.0833
475,2126.5
476,2278.5833
477,2408.6667
478,2213.25
479,1428.5
480,1230.3334
481,1263.75
482,1353.5834
483,1483.3334
484,1558.5834
485,1744.6666
486,1914.4166
487,2066.0833
488,2183.1667
489,2373.6667
490,2510.9167
491,2116.4167
492,1347.5
493,1225.1666
494,1243.3334
495,1359.1666
496,1451.25
497,1586.9166
498,1677.25
499,1867.5834
500,2017.9166
501,2124.6667
502,2251.75
503,2267.9167
504,1970.25
505,1374.1666
506,1253.3334
507,1246.5
508,1361.9166
509,1466
510,1608.9166
511,1797.5
512,1965.0834
513,2130.8333
514,2199
515,2330.5833
516,2404.5
517,1780.25
518,1315.4166
519,1260.4166
520,1307
521,1390.4166
522,1563.0834
523,1617
524,1823.5
525,2004.9166
526,2139.6667
527,2280.0833
528,2381.25
529,2302.4167
530,1553.5
531,1227.9166
532,1257.1666
533,1312.8334
534,1403.1666
535,1524.4166
536,1693
537,1849.5834
538,2056
539,2159.0833
540,2234.0833
541,2451.6667
542,2332.75
543,1416
544,1255.9166
545,1280.6666
546,1351.3334
547,1461.5
548,1556.8334
549,1727
550,1921.4166
551,2070.25
552,2184.4167
553,2249
554,2423
555,2058.5
556,1400.1666
557,1243.8334
558,1257.1666
559,1369.8334
560,1458.0834
561,1592.3334
562,1770.5834
563,1981.1666
564,2124.5833
565,2157.1667
566,2260
567,2457.6667
568,1962.0834
569,1298.4166
570,1270.6666
571,1354
572,1446.75
573,1560.1666
574,1659.75
575,1875.8334
576,2061.1667
577,2180.8333
578,2245.25
579,2345.9167
580,1888.9166
581,1352.8334
582,1251.8334
583,1271.3334
584,1387.0834
585,1519.9166
586,1671.4166
