Frame,Mean
0,987.8333
1,1004.25
2,983.0833
3,829.75
4,668.1667
5,572.4167
6,575.6667
7,645.5
8,724.8333
9,819
10,926.6667
11,1013.9167
12,1014.5
13,1019.25
14,819.1667
15,727.4167
16,605.6667
17,557.75
18,599.25
19,661.3333
20,730.3333
21,831.1667
22,921.75
23,1017.25
24,1049
25,1008.75
26,813.5
27,705.5
28,584
29,573.75
30,609.1667
31,643.5
32,730.1667
33,787.8333
34,860.3333
35,931.1667
36,1037.9166
37,1044.4166
38,996.4167
39,854.5833
40,767.5
41,658.6667
42,549.1667
43,565.6667
44,606.25
45,652.4167
46,727.3333
47,796.3333
48,880.9167
49,973.0833
50,1022.0833
51,1011.1667
52,927.6667
53,791.3333
54,734.1667
55,595
56,564.9167
57,560.8333
58,626.25
59,693.75
60,776.6667
61,852.4167
62,949.4167
63,1000.5
64,1033.5
65,1004.6667
66,908.9167
67,783.4167
68,651.75
69,555
70,547.25
71,586.9167
72,663.8333
73,757.3333
74,788.6667
75,920.6667
76,972.9167
77,1009.5833
78,1021
79,948.8333
80,793.5833
81,688.3333
82,579.5833
83,569.4167
84,583.75
85,644
86,713.5
87,782.75
88,890.75
89,948.75
90,1027.0834
91,1024.25
92,971.8333
93,832.25
94,769.6667
95,618.3333
96,579.1667
97,578.5833
98,647.6667
99,703.25
100,759.9167
101,840
102,945.5
103,995.9167
104,1018.5
105,1052.5834
106,871.3333
107,787.4167
108,685.3333
109,566.9167
110,546.1667
111,598.5
112,646.75
113,728.5833
114,786.0833
115,902.4167
116,1002.3333
117,1050.25
118,1034.4166
119,937.4167
120,833.75
121,755.8333
122,601.8333
123,560.6667
124,587.6667
125,626
126,693.4167
127,763.75
128,834
129,958.6667
130,1034.1666
131,1010.5
132,1025.0834
133,861.5833
134,795.9167
135,664
136,543
137,549
138,590.6667
139,656.3333
140,734.3333
141,806.25
142,912.6667
143,969.1667
144,1003.0833
145,1005.5833
146,947.25
147,808.75
148,720.5
149,600.1667
150,570.8333
151,575.5833
152,646.4167
153,708.3333
154,785.4167
155,839.6667
156,944.5
157,1030.9166
158,1048.5834
159,1024.9166
160,874.1667
161,745.5833
162,637.8333
163,564
164,576.8333
165,592.1667
166,673.1667
167,752.6667
168,790.0833
169,882.75
170,958.5833
171,1036.4166
172,987.8333
173,930.5
174,778.1667
175,721.1667
176,592.5
177,547.6667
178,579.6667
179,622.5
180,687.9167
181,756
182,841.1667
183,962.4167
184,1010.8333
185,999.9167
186,1000.6667
187,839.5
188,767.3333
189,661.25
190,573.5833
191,544.0833
192,596.4167
193,659.5
194,721.3333
195,784.0833
196,856.5
197,1010.0833
198,1044.4166
199,995.9167
200,911
201,810.5
202,738.9167
203,601.9167
204,546.1667
205,558.3333
206,640.9167
207,702.4167
208,783.8333
209,821.5833
210,911.1667
211,1001.75
212,1037.5
213,987.0833
214,858.8333
215,743.6667
216,634.5
217,554.6667
218,540
219,579.3333
220,648.6667
221,705.6667
222,812.6667
223,844.1667
224,961
225,1021.4167
226,994.5
227,964.25
228,805.5
229,693.6667
230,590.5833
231,528.4167
232,577.3333
233,621.5
234,684.5833
235,755.25
236,819.6667
237,937.3333
238,977.5833
239,1026.6666
240,986.6667
241,864.25
242,738
243,631.3333
244,544
245,569.5
246,612.75
247,688.6667
248,735.5
249,864.1667
250,906.8333
251,958.1667
252,1067.8334
253,1004.3333
