F,I
1,1065.875
2,1086.875
3,1063
4,1082
5,1068.375
6,1045.875
7,1065.375
8,1089.5
9,1051.625
10,1089.75
11,1082.75
12,1052.875
13,1053.75
14,1052.875
15,1066.875
16,1062.5
17,1038
18,1077.5
19,1065.125
20,1028.875
21,1047.5
22,1085.25
23,1075.875
24,1027.125
25,1020.625
26,1062.5
27,1046
28,1057
29,1051.25
30,1074.875
31,1020.5
32,1027.25
33,1043.875
34,1063.25
35,1054.75
36,1028.125
37,1035.75
38,1073.375
39,1107.75
40,1121.875
41,1283.75
42,1306.375
43,1427.125
44,1533.625
45,1886.625
46,2263.875
47,2260.875
48,2310.625
49,2243.875
50,2193
51,1657.625
52,1444.125
53,1425.875
54,1385.375
55,1313.375
56,1320.5
57,1270.25
58,1242.5
59,1281.75
60,1231.125
61,1214.5
62,1219.875
63,1174
64,1194.25
65,1211.75
66,1189.125
67,1141
68,1176.375
69,1179.375
70,1205
71,1163
72,1149.75
73,1163.375
74,1166
75,1144.875
76,1130.125
77,1153
78,1108.875
79,1144.5
80,1099.625
81,1132.5
82,1094.5
83,1071.75
84,1074.25
85,1097.375
86,1143.5
87,1135.875
88,1103.125
89,1105.75
90,1112.75
91,1146.5
92,1122.875
93,1091.875
94,1092.25
95,1124.875
96,1055
97,1071.5
98,1048
99,1058.125
100,1070
101,1113.5
102,1124.125
103,1094.25
104,1073.375
105,1083.5
106,1101.125
107,1114.125
108,1132.5
109,1142.25
110,1147.125
111,1157.375
112,1085
113,1101.625
114,1138
115,1137
116,1158.75
117,1144.375
118,1118
119,1129.5
120,1120.875
121,1128.375
122,1114.75
123,1119.625
124,1100.75
125,1105.5
126,1125
127,1097.75
128,1093.875
129,1093.5
130,1138
131,1139.75
132,1128.75
133,1112.5
134,1107.125
135,1049.75
136,1089.125
137,1147.125
138,1095.125
139,1083.375
140,1131.75
141,1079.25
142,1110.875
143,1113.5
144,1088.25
145,1108.625
146,1057.875
147,1117.625
148,1065.25
149,1060.375
150,1078
151,1078.375
152,1086.25
153,1081.25
154,1068.125
155,1109.875
156,1084.625
157,1047.25
158,1083.5
159,1112.25
160,1105.875
161,1074.5
162,1098.25
163,1087.875
164,1085.5
165,1071.5
166,1087.375
167,1067.375
168,1123.75
169,1099.375
170,1083.125
171,1079.75
172,1078.5
173,1087.125
174,1100.5
175,1090.875
176,1073.125
177,1066.875
178,1072
179,1084.5
180,1059.125
181,1085.5
182,1100
183,1083.625
184,1057.375
185,1054.375
186,1080.875
187,1075.25
188,1067.375
189,1079.5
190,1073
191,1096.25
192,1089.5
193,1073.75
194,1050
195,1086.5
196,1071
197,1069.125
198,1099.625
199,1063.5
200,1073.25
201,1114.625
