F,I
335,801.0714
336,797.7857
337,805.5
338,800.9286
339,811.2857
340,806.6429
341,789.4286
342,792.5
343,812.3571
344,801.0714
345,790.0714
346,804.3571
347,777.8571
348,796.9286
349,802.7857
350,778.4286
351,805.7857
352,810.2143
353,808.5714
354,818
355,776.0714
356,779
357,799.6429
358,816.2857
359,789.9286
360,798.6429
361,792.5714
362,785.3571
363,788.8571
364,794.3571
365,803.6429
366,780.8571
367,791.6429
368,794.9286
369,795.8571
370,783
371,791
372,795.9286
373,799.9286
374,811.5714
375,798.1429
376,807.2857
377,803.9286
378,791.0714
379,791.7857
380,793.1429
381,786.0714
382,796.9286
383,801.0714
384,788.0714
385,795.0714
386,790.4286
387,812.9286
388,786.7143
389,773.1429
390,804.3571
391,781.2857
392,791.2857
393,798.2857
394,787.4286
395,794.0714
396,775.8571
397,802.0714
398,792.2857
399,788.4286
400,797
401,796.0714
402,800.5
403,785.2857
404,778.2143
405,798.8571
406,814.2857
407,789.7857
408,793.5
409,779.5
410,779.7857
411,780.3571
412,791.2857
413,790.1429
414,800.1429
415,788
416,793.5
417,795.0714
418,792.3571
419,783.4286
420,771.9286
421,806.4286
422,786.8571
423,805.4286
424,792.6429
425,785.0714
426,767.2857
427,795.0714
428,777.5
429,798.4286
430,779.7857
431,782.2857
432,771.5714
433,715.7143
434,623.2143
435,630.7143
436,681.2857
437,734.8571
438,805.7857
439,912.6429
440,1040.4286
441,1139.2858
442,1179.0714
443,1214.3572
444,1219
445,1145.2858
446,1082.7142
447,1053.1428
448,1027.9286
449,942.0714
450,883.2143
451,896.2143
452,892.0714
453,866.6429
454,857.3571
455,853.7143
456,860.9286
457,839.2143
458,849.2857
459,852.4286
460,838.5714
461,824.1429
462,812.3571
463,848.8571
464,808.4286
465,809.1429
466,807.7143
467,795.3571
468,805.7857
469,825.4286
470,810.9286
471,815.2143
472,827.8571
473,834.2857
474,831.2857
475,810.5
476,806
477,816.2143
478,806
479,775.6429
480,784.0714
481,793.9286
482,807.7857
483,790.1429
484,803.5714
485,785.4286
486,802.5714
487,817.2143
488,782.2143
489,821.8571
490,811.4286
491,801.7143
492,807.6429
493,797.6429
494,795
495,793.8571
496,812
497,812.8571
498,800.5714
499,806.8571
500,801.1429
501,775.3571
502,767.3571
503,772.2857
504,799
505,791.1429
506,796.2857
507,783.5
508,808.5
509,788.9286
510,801
511,785.6429
512,790.2143
513,798.5
514,803.7857
515,802.4286
516,775.5714
517,794.0714
518,803.8571
519,790.8571
520,784.5
521,811.4286
522,787.1429
523,798.9286
524,788.0714
525,798
526,802.3571
527,791.7143
528,815.0714
529,806.2857
530,781.3571
531,797.6429
532,782.7857
533,786.4286
534,784.7857
535,794.8571
536,817.7143
537,792.5714
538,807.0714
539,806.7143
540,805.0714
541,795.9286
542,810.1429
543,803.9286
544,805.3571
545,799.5
546,801.7857
547,802.7857
548,822
549,795.4286
550,786.6429
551,810.4286
552,795.5714
553,802.2857
554,776.7143
555,789.6429
556,789.1429
557,808.5714
558,790.0714
559,807.6429
560,786.0714
561,813
562,809.3571
563,802.7143
564,801.7857
565,798.7857
566,805.8571
567,791.4286
568,798.5714
569,804.7143
570,821.2143
571,819.7857
572,806
573,808.3571
574,809.5
575,820.8571
576,830.7857
577,789.3571
578,813.7143
579,819
580,810
581,805.5
582,792.9286
583,785.9286
584,811.0714
585,794.5714
586,818.2857
587,811.5
588,809.0714
589,808.9286
590,795.5
591,801.9286
592,808.2857
593,808.6429
594,799.4286
595,797.4286
596,819.0714
597,807
598,817.7143
599,805.7143
600,815.5
601,816.2857
602,814.5
603,807.2143
604,796.2143
605,808.6429
606,818.3571
607,822.0714
608,818.9286
609,793.9286
610,803.9286
611,790.5
612,799.3571
613,807
614,813.7143
615,803
616,794.2857
617,794
618,772.7143
619,798.6429
620,783.5
621,780.9286
622,786.2857
623,797.0714
624,805.0714
625,815.7143
626,815.9286
627,810.5
628,810.1429
629,821.9286
630,800.2857
631,797.1429
632,802.4286
633,818.2857
634,799.5714
635,801.5
636,822.3571
637,807.5
638,815.6429
639,777.9286
640,811.5
641,803.2143
642,802.3571
643,792.7857
644,803.5
645,789.7143
646,817.0714
647,813.7857
648,813.4286
649,809.5
650,806.9286
651,803.6429
652,790.0714
653,787.7857
654,786.5
655,801.9286
656,785
657,799.5
658,796.5
659,820.9286
660,803.2143
661,790.4286
662,799.5714
663,795.2143
664,796.5
665,798.1429
666,804.3571
667,800.9286
668,815.2143
669,794.7857
670,791
671,812
672,803.4286
673,794.9286
674,810.4286
675,810.9286
676,785.0714
677,797.5
678,805.5
679,805.2143
680,787.0714
681,802.5
682,802.7143
683,794
684,798.7857
685,785.7143
686,800.8571
687,777.6429
688,800.5714
689,798.5714
690,812.4286
691,824.9286
692,813.6429
693,795.1429
694,803.9286
695,783.2143
696,797.3571
697,789.1429
698,805.6429
699,826.2857
700,789.2143
701,754.7857
702,647
703,629.2857
704,674.0714
705,725.5714
706,789
707,920.3571
708,1029.8572
709,1154.6428
710,1187.1428
711,1218.6428
712,1230.9286
713,1200.8572
714,1081.4286
715,1051.5714
716,1011.1429
717,977.5714
718,920.9286
719,920.6429
720,885.5714
721,870.5714
722,854.4286
723,853.3571
724,861.0714
725,849.5714
726,855.0714
727,840.4286
728,857.7857
729,839.5714
730,848.7143
731,833.2143
732,850.5
733,842.4286
734,810.2857
735,828
736,810.7143
737,813.1429
738,823.6429
739,806.7857
740,807.1429
741,807.5
742,791.0714
743,807.7143
744,792.5714
745,808.3571
746,805.6429
747,812.5
748,804.8571
749,795.5
750,812.2143
751,807.9286
752,793.7143
753,787.4286
754,815.5
755,811.2857
756,806.1429
757,799.2857
758,786.2857
759,801.5714
760,802.0714
761,794.2143
762,809
763,815.3571
764,816.9286
765,804.0714
766,787.5
767,810.1429
768,794.2857
769,808.3571
770,791.7857
771,797.4286
772,807
773,790.7143
774,773.2143
775,790.2143
776,766.8571
777,801.4286
778,791.5714
779,765.8571
780,793.5714
781,795.9286
782,805.8571
783,806.5
784,792.2857
785,800.4286
786,807.3571
787,757
788,645.3571
789,622.7143
790,652.4286
791,696.2857
792,781.2857
793,867.7143
794,959.7143
795,1090.5
796,1142.3572
797,1196.4286
798,1219.0714
799,1227.3572
800,1130.1428
801,1090.2142
802,1045.8572
803,936.5714
804,906.5714
805,882.4286
806,854.8571
807,872.0714
808,870.0714
809,857.7143
810,849.5714
811,847.2143
812,830.2857
813,834.2857
814,818.3571
815,808.6429
816,686.3571
817,662.0714
818,667.3571
819,673.6429
820,720.5
821,755.2857
822,816.7143
823,910.4286
824,1026.8572
825,1086.4286
826,1141.7858
827,1162.7858
828,1253.1428
829,1151.8572
830,1109.3572
831,1028.7142
832,998.4286
833,925.0714
834,909.7857
835,890.6429
836,869
837,862.6429
838,854.1429
839,839.2143
840,851.3571
841,845.8571
842,843.9286
843,819.4286
844,850.0714
845,829.6429
846,827.5
847,821.1429
848,841.7143
849,829.2143
850,816.1429
851,826.9286
852,824.2857
853,820.4286
854,814.5
855,820.9286
856,832
857,811.2857
858,798
859,786.7143
860,794
861,809.0714
862,829.6429
863,786.2143
864,802.6429
865,798.3571
866,810.3571
867,818.7857
868,808.4286
869,806.9286
870,802.0714
871,809.8571
872,799.2143
873,798.7857
874,792.4286
875,803.1429
876,792.4286
877,808.7143
878,791.7143
879,820.5714
880,785.7143
881,808.1429
882,811.6429
883,779.2857
884,815.7143
885,802.0714
886,817.3571
887,800.9286
888,813.3571
889,826.6429
890,804.5714
891,795.6429
892,789.5714
893,817.2143
894,817.2857
895,797
896,814.5
897,797.7143
898,791.4286
899,816.1429
900,819.2857
901,810.6429
902,795
903,809.9286
904,792.0714
905,804.1429
906,787
907,808.0714
908,788.0714
909,803.7857
910,795.5714
911,795.1429
912,786.8571
913,755.7857
914,794.5714
915,785.5714
916,790.9286
917,771.5714
918,761.0714
919,806.2143
920,796
921,787.5714
922,800.9286
923,803.1429
924,784.0714
925,783.0714
926,784.7857
927,793.7857
928,777.5
929,802.6429
930,762.0714
931,800.5714
932,784.8571
933,781
934,784.5714
935,788.5714
936,781.0714
937,782.9286
938,773.5714
939,796.2143
940,779
941,797.2857
942,792.7143
943,760.4286
944,817.1429
945,781.8571
946,783.3571
947,795.6429
948,782.4286
949,779.8571
950,785.6429
951,787.7143
952,791.2143
953,791.7143
954,800
955,794.9286
956,781.5
957,794.5
958,797.5714
959,770.1429
960,805.5
961,794
962,781.5
963,788.4286
964,794.2143
965,790
966,778.5
967,802.6429
968,787.5714
969,800.6429
970,796.1429
971,795.8571
972,795.6429
973,780
974,709.8571
975,644.4286
976,655.6429
977,687
978,746.9286
979,820.5
980,927.3571
981,1027.4286
982,1111.8572
983,1208.3572
984,1166
985,1165.8572
986,1160.9286
987,1074.0714
988,1040.6428
989,999.2857
990,925.6429
991,892.8571
992,871.8571
993,867.3571
994,833.2143
995,846.1429
996,852.1429
997,862
998,848.7143
999,818.5714
1000,848.3571
1001,806.9286
1002,807.8571
1003,814.1429
1004,805.2857
1005,815.0714
1006,809.5
1007,832.5
1008,809.1429
1009,815.5
1010,802.7143
1011,815.6429
1012,797.0714
1013,819.5714
1014,819.1429
1015,820.7857
1016,818.2143
1017,782.9286
1018,805
1019,803.7857
1020,779.5714
1021,805.6429
1022,794.5714
1023,808.5
1024,792.9286
1025,814.2857
1026,790.7857
1027,789.5714
1028,783.2143
1029,796.8571
1030,791.7857
1031,797.2857
1032,815.8571
1033,786.4286
1034,789.8571
1035,801.7857
1036,802.0714
1037,795.9286
1038,793.7857
1039,793.5
1040,790.7143
1041,793.3571
1042,798.1429
1043,804.5714
1044,797.9286
1045,781.1429
1046,781
1047,780.6429
1048,773.5714
1049,800.2857
1050,801.3571
1051,789.2143
1052,802.5
1053,782.1429
1054,785.2143
1055,794.4286
1056,795.3571
1057,770.8571
1058,773.5
1059,797.8571
1060,771.6429
1061,782
1062,792.4286
1063,777.7143
1064,764
1065,779.3571
1066,802.8571
1067,781.2857
1068,783.7143
1069,772.2143
1070,789.2857
1071,763.3571
1072,796.6429
1073,779.2857
1074,774.6429
1075,794.0714
1076,794
1077,781.5714
1078,807.1429
1079,787.5
1080,795.9286
1081,775.8571
1082,778.8571
1083,786.4286
1084,789.0714
1085,774.8571
1086,789.8571
1087,789.6429
1088,794.5
1089,776.3571
1090,780.2143
1091,807.1429
1092,805.8571
1093,793.5
1094,782.8571
1095,794.5
1096,781.5
1097,797.9286
1098,774.6429
1099,778.3571
1100,791.3571
1101,794
1102,792.2857
1103,802.4286
1104,780.9286
1105,796.8571
1106,779.2857
1107,785.8571
1108,779.0714
1109,654.5
1110,619.5714
1111,672.5714
1112,689.7143
1113,762.7857
1114,849.7143
1115,972.8571
1116,1074.7858
1117,1179.3572
1118,1198.9286
1119,1206
1120,1247.7142
1121,1090.1428
1122,1049.7858
1123,1012.8571
1124,974.0714
1125,940.8571
1126,886.9286
1127,883.7143
1128,876.5714
1129,857.9286
1130,853.5
1131,849.2857
1132,851.2143
1133,841.8571
1134,846.0714
1135,853.2143
1136,837.4286
1137,834.2857
1138,821
1139,815.0714
1140,841.2143
1141,811.6429
1142,828.2143
1143,810.8571
1144,827.4286
1145,830.0714
1146,816.5
1147,816.2857
1148,832.9286
1149,812.1429
1150,832.3571
1151,806.6429
1152,799.5
1153,809.2143
1154,788.7857
1155,816.4286
1156,811.2857
1157,819.7143
1158,797.1429
1159,810.5714
1160,821.5
1161,794.3571
1162,810.7143
1163,800.4286
1164,786.9286
1165,801.6429
1166,792.3571
1167,798.3571
1168,801.7143
1169,793.8571
1170,809.7143
1171,804.7857
1172,807
1173,807.9286
1174,787.3571
1175,795.9286
1176,793.5714
1177,796.2857
1178,812.5714
1179,778.9286
1180,791.8571
1181,787
1182,807.7143
1183,772.2143
1184,785.8571
1185,791.7143
1186,784.5
1187,792.2143
1188,793
1189,792.4286
1190,783.3571
1191,791.5
1192,783.7857
1193,797.0714
1194,771
1195,813.4286
1196,768.5
1197,803.0714
1198,802.5714
1199,781.5714
1200,768.1429
1201,790.2143
1202,788.2857
1203,786
1204,789.7857
1205,775.5714
1206,787.8571
1207,785
1208,791.3571
1209,791.7857
1210,791.3571
1211,783.0714
1212,778.3571
1213,790.3571
1214,760.9286
1215,767.5714
1216,788.9286
1217,790.4286
1218,762.5
1219,779.1429
1220,790.7143
1221,786.5714
1222,767.2143
1223,756.7857
1224,768.6429
1225,786.9286
1226,776.0714
1227,778
1228,768.8571
1229,787.7857
1230,790.5714
1231,790
1232,773.0714
1233,796.2143
1234,777.3571
1235,788.0714
1236,799.4286
1237,784.5
1238,794
1239,784.4286
1240,774.8571
1241,783.6429
1242,788.0714
1243,762.7857
1244,787.8571
1245,763.2143
1246,786.3571
1247,788.8571
1248,780.7857
1249,775.2143
1250,801.4286
1251,778.4286
1252,777.1429
1253,765
1254,762.0714
1255,777.4286
1256,770.5
1257,778.5
1258,764.3571
1259,779.1429
1260,770.8571
1261,790.7857
1262,768.6429
1263,775.5714
1264,767.7857
1265,786.8571
1266,772.2143
1267,768.2143
1268,762.2857
1269,758.2857
1270,780.8571
1271,767.8571
1272,779.7143
1273,767.7857
1274,764.3571
1275,783.0714
1276,774.8571
1277,777.3571
1278,795.5714
1279,779.4286
1280,784.8571
1281,775
1282,785
1283,791.9286
1284,780.2143
1285,791.2143
1286,760.5714
1287,773.6429
1288,778.6429
1289,769.5
1290,763.8571
1291,777.4286
1292,768.2143
1293,792.5714
1294,760.9286
1295,763.6429
1296,759.5
1297,768.6429
1298,772.5
1299,764.5
1300,781.1429
1301,782.9286
1302,769.6429
1303,775.2857
1304,768.2857
1305,774.4286
1306,770.6429
1307,795.9286
1308,767.5714
1309,759.8571
1310,672.7857
1311,623.4286
1312,634.1429
1313,660.6429
1314,732.7143
1315,803.3571
1316,938.7857
1317,1058.3572
1318,1130.8572
1319,1218.5
1320,1194.4286
1321,1224.9286
1322,1143.5
1323,1068.5
1324,1035.3572
1325,970.1429
1326,926.3571
1327,916.3571
1328,868.0714
1329,848
1330,853.6429
1331,875.7857
1332,843.2143
1333,849.2857
1334,848.3571
1335,829.5714
1336,815.7143
1337,822.5714
1338,837.6429
1339,831
1340,791.8571
1341,705.5
1342,611.7857
1343,620.6429
1344,671.2143
1345,709.8571
1346,755.7143
1347,831.4286
1348,899.2143
1349,1004.8571
1350,1077.5
1351,1120.1428
1352,1165.5
1353,1205.7858
1354,1158.5
1355,1123.5714
1356,1015.0714
1357,972.2143
1358,930.7857
1359,881.5714
1360,883.5714
1361,859.2143
1362,847.6429
1363,857.8571
1364,844.1429
1365,846.9286
1366,856.7143
1367,826.7857
1368,835.5
1369,844.3571
1370,851.1429
1371,831.5
1372,810.9286
1373,816
1374,819.7143
1375,821.9286
1376,797.5714
1377,824.3571
1378,808.2857
1379,818.8571
1380,816
1381,806.8571
1382,795.7143
1383,821.5714
1384,782.7857
1385,803.7857
1386,785.8571
1387,781
1388,823.0714
1389,792.2143
1390,817.4286
1391,812.0714
1392,829.8571
1393,806.7143
1394,796.5714
1395,803.2143
1396,817.3571
1397,794.9286
1398,816.7143
1399,781.4286
1400,818.3571
1401,792.1429
1402,806.5
1403,792.2857
1404,782.2857
1405,810.2143
1406,796.0714
1407,804
1408,809.8571
1409,793.4286
1410,785.9286
1411,791
1412,790.1429
1413,787.9286
1414,802.2143
1415,786.5714
1416,787.9286
1417,786.7857
1418,754.6429
1419,789.2857
1420,769.7857
1421,801.4286
1422,781.9286
1423,796.9286
1424,788.0714
1425,811.5
1426,773.5714
1427,790.3571
1428,793.7143
1429,796.6429
1430,775.2857
1431,781.7143
1432,799
1433,804.0714
1434,788.5
1435,789.1429
1436,792.2857
1437,775
1438,799.1429
1439,802.3571
1440,790.9286
1441,806.5
1442,804.5
1443,769.3571
1444,788.7143
1445,786.4286
1446,776.8571
1447,787.6429
1448,785
1449,783.5714
1450,770.5714
1451,748.7857
1452,759.2857
1453,754.7143
1454,753.7143
1455,733.5
1456,733.2143
1457,735.8571
1458,713.6429
1459,716.2143
1460,708.9286
1461,704.5
1462,700.7857
1463,705.2857
1464,714.0714
1465,712.0714
1466,694.7857
1467,704.5714
1468,729.9286
1469,712.7143
1470,715.5714
1471,716.7143
1472,723.1429
1473,710.2857
1474,714.2857
1475,724.5
1476,714.8571
1477,724.7143
1478,704.3571
1479,727.0714
1480,713.5
1481,714.7143
1482,728.2857
1483,728.2143
1484,716.1429
1485,747.7143
1486,706.8571
1487,729.9286
1488,718.2857
1489,727.5
1490,725
1491,715.4286
1492,740.2857
1493,728.1429
1494,728.9286
1495,740.5
1496,720.7857
1497,724.5714
1498,742.5714
1499,726.2143
1500,745.4286
1501,733.7143
1502,748.2143
1503,752.2143
1504,766.6429
1505,765.2143
1506,753.7143
1507,778
1508,741.6429
1509,748.0714
1510,746.9286
1511,761
1512,741.3571
1513,759.2143
1514,739.6429
1515,780.7143
1516,749.3571
1517,750.2857
1518,768.9286
1519,744.9286
1520,766
1521,744.8571
1522,746.5
1523,749.9286
1524,756.4286
1525,747.0714
1526,765.2857
1527,772.6429
1528,769.7857
1529,751.0714
1530,744.0714
1531,753.2857
1532,765.2857
1533,754.7857
1534,759.3571
1535,733.7143
1536,748.6429
1537,751.7857
1538,743.9286
1539,746.0714
1540,756.6429
1541,755.9286
1542,745.2857
1543,759.0714
1544,742
1545,755.4286
1546,765.9286
1547,762.0714
1548,753.3571
1549,760.2143
1550,761
1551,780.8571
1552,766
1553,758.9286
1554,763
1555,761.6429
1556,763.2857
1557,782.1429
1558,787.6429
1559,772.9286
1560,790.7857
1561,772.7143
1562,767.8571
1563,787.3571
1564,788
1565,777.6429
1566,774.9286
1567,776.1429
1568,772.4286
1569,782.5714
1570,772.0714
1571,792.8571
1572,780.7857
1573,782.6429
1574,779.6429
1575,784.1429
1576,795.1429
1577,769.5714
1578,783.7143
1579,793.1429
1580,774.3571
1581,771.9286
1582,794.8571
1583,774.2857
1584,794.3571
1585,786.5714
1586,780.3571
1587,761.1429
1588,788.7143
1589,786.5
1590,794.5714
1591,794.0714
1592,802
1593,793.2857
1594,791.2857
1595,792.9286
1596,777.5714
1597,785
1598,800.4286
1599,791.7857
1600,788.4286
1601,786.1429
1602,780.2857
1603,786.6429
1604,777.5714
1605,774.8571
1606,788.2143
1607,804.7857
1608,780.8571
1609,807.1429
1610,789.2857
1611,797.3571
1612,784.6429
1613,782.5714
1614,803.5
1615,803.9286
1616,795.5
1617,784.7857
1618,805
1619,776.1429
1620,782
1621,785.2143
1622,787.6429
1623,795.6429
1624,785.7857
1625,754.7143
1626,786.2857
1627,778.2143
1628,783.1429
1629,800.8571
1630,780.0714
1631,784.7857
1632,804.2143
1633,782.6429
1634,796.3571
1635,807.5714
1636,795.7857
1637,801.4286
1638,787.9286
1639,772.5714
1640,791.7857
1641,777.6429
1642,779.8571
1643,776.2143
1644,782.8571
1645,781
1646,794.6429
1647,777.8571
1648,783.1429
1649,792.2143
1650,786.2143
1651,797.7143
1652,792.9286
1653,780.8571
1654,799
1655,789.2857
1656,800.8571
1657,681.0714
1658,615.6429
1659,660.2143
1660,693.7857
1661,741.2143
1662,845.6429
1663,967.9286
1664,1095.1428
1665,1191.2142
1666,1188.0714
1667,1196.7142
1668,1195.7858
1669,1093.8572
1670,1055.8572
1671,1047.0714
1672,968.5
1673,934.7143
1674,919.6429
1675,907.0714
1676,888.5714
1677,876.4286
1678,874.4286
1679,881
1680,860
1681,840.7143
1682,855.5714
1683,866.6429
1684,875.5
1685,803.7143
1686,631.5714
1687,641.7857
1688,647.2857
1689,668.8571
1690,723.2857
1691,769.7143
1692,842.7143
1693,926.5
1694,1030.5714
1695,1088.7858
1696,1102.5
1697,1169.3572
1698,1168.3572
1699,1132.7858
1700,1051.1428
1701,1013.5714
1702,958.2143
1703,931.5714
1704,879.2857
1705,892.9286
1706,865.1429
1707,881.7857
1708,858.4286
1709,870.8571
1710,847.2143
1711,844.8571
1712,842.7857
1713,837.1429
1714,828.9286
1715,834.7143
1716,850.2857
1717,840.3571
1718,846.1429
1719,828.7143
1720,854.5
1721,844.3571
1722,817
1723,829.4286
1724,834.3571
1725,829.8571
1726,843.5714
1727,830.8571
1728,856.5714
1729,825.8571
1730,820.1429
1731,832.9286
1732,803.8571
1733,839.2857
1734,808
1735,821.6429
1736,808.2143
1737,798.1429
1738,799.3571
1739,789.8571
1740,799.9286
1741,809
1742,791
1743,787
1744,825.7857
1745,784
1746,819.0714
1747,807.2143
1748,813.8571
1749,799.7857
1750,810.4286
1751,795.5
1752,808.9286
1753,797.9286
1754,822.9286
1755,787.4286
1756,796.3571
1757,796.7143
1758,793.3571
1759,799.2857
1760,806.2857
1761,795.8571
1762,806.6429
1763,799.2857
1764,793.2857
1765,792.7143
1766,790.2857
1767,806.2857
1768,815.6429
1769,787.2143
1770,803.5
1771,785.6429
1772,801.8571
1773,806.6429
1774,826.8571
1775,826.2143
1776,836
1777,813.2857
1778,793.3571
1779,800.5
1780,803.5
1781,780.7143
1782,792.1429
1783,785.6429
1784,803.8571
1785,805.6429
1786,805.9286
1787,825.6429
1788,815.5
1789,818.5
1790,792.9286
1791,782.7143
1792,814.2143
1793,802
1794,798.4286
1795,810.5714
1796,801.5
1797,797.0714
1798,799.7143
1799,788.5
1800,793.2857
1801,801.7857
1802,809.8571
1803,793.1429
1804,781.5
1805,791.7143
1806,790.4286
1807,811.4286
1808,809.7857
1809,795.4286
1810,808.2143
1811,801.4286
1812,800
1813,790.5714
1814,804.2143
1815,783.6429
1816,786.6429
1817,799.4286
1818,791.4286
1819,804.2143
1820,790.2857
1821,813.1429
1822,813.7857
1823,817
1824,808.7857
1825,797.8571
1826,792.2143
1827,796.8571
1828,801.3571
1829,776.4286
1830,779.3571
1831,802.9286
1832,774.3571
1833,796.1429
1834,785.7857
1835,796.5714
1836,776.3571
1837,811.7857
1838,794.6429
1839,757.5
1840,793.2143
1841,783.7857
1842,795.1429
1843,783.7857
1844,792.0714
1845,800.5
1846,808.5714
1847,823.0714
1848,816.8571
1849,805.7857
1850,786.2857
1851,777.2143
1852,823.9286
1853,779.9286
1854,786.4286
1855,792
1856,792.7143
1857,792.3571
1858,762.0714
1859,800
1860,788.2143
1861,797.7857
1862,791.8571
1863,797.2857
1864,777.5
1865,795.6429
1866,779.8571
1867,780.1429
1868,796.4286
1869,797
1870,778
1871,786.7857
1872,801.6429
1873,797.2857
1874,814.5
1875,812.0714
1876,908.2143
1877,890.0714
1878,825.8571
1879,793.9286
1880,797.5714
1881,786.9286
1882,827.9286
1883,816.1429
1884,811.3571
1885,790.7143
1886,838.3571
1887,827.7857
1888,857.5
1889,867.3571
1890,833.2143
1891,828.2857
1892,833.5714
1893,840.9286
1894,814.8571
1895,832.7857
1896,808.6429
1897,819.2143
1898,829.3571
1899,821.5714
1900,800.5714
1901,824.2857
1902,797.0714
1903,789.7143
1904,781.7857
1905,791.2143
1906,797.8571
1907,809.5714
1908,799.0714
1909,787.8571
1910,756.7143
1911,777.5714
1912,805.2143
1913,858
1914,943.6429
1915,1032.3572
1916,1188.2858
1917,1205.9286
1918,1207.7142
1919,1202.2858
1920,1150.6428
1921,1053.9286
1922,1013.6429
1923,1010.4286
1924,963.6429
1925,937.2857
1926,889.3571
1927,873.1429
1928,864.4286
1929,853.8571
1930,850.2857
