F,I
402,1576.75
403,1501.5
404,1453.375
405,1470.375
406,1485.75
407,1460.75
408,1360.25
409,1102.75
410,908.875
411,927.5
412,919.125
413,1001.25
414,1059.125
415,1163.125
416,1346.25
417,1857.5
418,1817.25
419,1839.625
420,1480.625
421,1399.5
422,1428.5
423,1446.125
424,1231
425,924.75
426,1026.375
427,1110.875
428,994
429,1055.75
430,1191.5
431,1270.375
432,1322.25
433,1407.375
434,1512.375
435,1523
436,1469.5
437,1373
438,1354
439,1270.375
440,1191.125
441,1018.5
442,952.125
443,984.875
444,983.125
445,1081.125
446,1282.875
447,1753.875
448,1695.375
449,1807.125
450,1658.375
451,1460.625
452,1360.25
453,1331.75
454,1346.25
455,1099.375
456,1088.375
457,933.875
458,909.625
459,911.25
460,1026.625
461,1124.25
462,1209.25
463,1305.875
464,1434.625
465,1524.125
466,1439.375
467,1408.875
468,1392.125
469,1380.25
470,1271.875
471,1100.5
472,970.875
473,955.125
474,920.5
475,1008.25
476,1120.875
477,1251.625
478,1383.625
479,1567.625
480,1635.75
481,1598
482,1553.625
483,1508.5
484,1466
485,1387.375
486,1265.5
487,939.5
488,985
489,878.25
490,953.625
491,1032.375
492,1382.25
493,1707.375
494,1558.5
495,1512.625
496,1444.625
497,1431.625
498,1394
499,1449.5
500,1424.75
501,1318
502,1087.125
503,945.5
504,909.875
505,930.875
506,942.25
507,1095.5
508,1195.75
509,1353.875
510,1706.375
511,1937.375
512,1643.25
513,1597.5
514,1419.5
515,1369.875
516,1276.25
517,1128
518,1065
519,1101.375
520,975.75
521,940
522,1047.25
523,1155.125
524,1206.375
525,1362
526,1448
527,1476.125
528,1437.375
529,1438.25
530,1387
531,1316.625
532,1266.5
533,1108.125
534,979.5
535,977.5
536,983.75
537,1023.375
538,1119.125
539,1213.25
540,1441.25
541,1683.875
542,1943.75
543,1815.375
544,1699.875
545,1487.125
546,1347.5
547,1211.5
548,1151.75
549,1183.375
550,1048.625
551,974.75
552,1039.625
553,1063.125
554,1186.875
555,1290.125
556,1368.25
557,1545.125
558,1468.875
559,1529.875
560,1433
561,1401.875
562,1393.75
563,1279.875
564,1123.5
565,1025.875
566,982.25
567,977.875
568,1032.875
569,1080.625
570,1249.625
571,1546.5
572,1793.25
573,1744.875
574,1597.5
575,1500.375
576,1444.75
577,1387
578,1211.5
579,1285.75
580,1166.375
581,1054.625
582,938.5
583,932.5
584,1051.375
585,1217.375
586,1248.125
587,1378.25
588,1510.625
589,1552.125
590,1514.25
591,1472
592,1450
593,1342.25
594,1266.5
595,1149
596,1058
597,1013.125
598,1018.375
599,1042.125
600,1123
601,1393.875
602,1489.125
603,1593.625
604,1691.25
605,1736.5
606,1438.125
607,1504.125
608,1413.875
609,1257.5
610,1270.375
611,1155.5
612,1059
613,954.875
614,982.375
615,1106.375
616,1170.875
617,1266
618,1415.75
619,1541
620,1508.375
621,1468.75
622,1419.625
623,1436.25
624,1352.5
625,1268.875
626,1123.875
627,994.5
628,968.25
629,967
630,1030.25
631,1162
632,1293.75
633,1434.75
634,1581.5
635,1669.75
636,1652.5
637,1527.375
638,1500.5
639,1383
640,1406.375
641,1292.625
642,987.125
643,927.375
644,897.25
645,943.875
646,985.75
647,1095.75
648,1218.25
649,1355.5
650,1461.625
651,1493.25
652,1484.375
653,1446.5
654,1488.5
655,1413.75
656,1311.875
657,1208.875
658,1030.625
659,974.5
660,950.625
661,964.625
662,1032.5
663,1118.625
664,1359.25
665,1591.75
666,1588
667,1653.375
668,1427.375
669,1417.625
670,1448.75
671,1455.25
672,1314
673,1129.375
674,934.5
675,947.375
676,927
677,1023.5
678,1078.75
679,1185.875
680,1319.125
681,1506.25
682,1619
683,1575
684,1509.875
685,1555.375
686,1467.625
687,1406.375
688,1222.375
689,931.375
690,882.875
691,897
692,963.875
693,1047.5
694,1118.125
695,641.625
696,468.125
697,1703.375
698,2361.375
699,2169.125
700,2113
701,2237.125
702,1987.125
703,1834.5
704,1707.5
705,1545.5
706,1536.375
707,1484.5
708,1459.875
709,1434.25
710,1382.75
711,1349.125
712,1334.5
713,1323.25
714,1281.125
715,1278.875
716,1278.25
717,1283.25
718,1154.875
719,986.25
720,939.25
721,1111.5
722,1335
723,1595.5
724,1456.75
725,1722.125
726,1887.375
727,1774.875
728,1640
729,1587.125
730,1636.125
731,1562.75
732,1559.875
733,1512
734,1463.125
735,1102
736,996
737,1056.875
738,1214.625
739,1416.75
740,1610.125
741,1735.875
742,1827
743,1883.125
744,1785.375
745,1617.75
746,1610.875
747,1635.5
748,1592
749,1575
750,1389.375
751,1065.875
752,1027.625
753,1104
754,1304.625
755,1510.875
756,1650
757,1766.625
758,1872.5
759,1773.625
760,1704.75
761,1624.625
762,1664.375
763,1635.875
764,1613
765,1517.125
766,1200.75
767,1031.75
768,1005.625
769,1137.375
770,1359.625
771,1544
772,1613.375
773,1799.125
774,1814.375
775,1740.25
776,1639
777,1685.375
778,1673.375
779,1666.625
780,1568.25
781,1440.125
782,1155.75
783,1010.875
784,1056
785,1206.75
786,1392.375
787,1474.875
788,1694.25
789,1784.25
790,1798.75
791,1697
792,1670.5
793,1670.5
794,1641.5
795,1586.125
796,1575.875
797,1387.75
798,1072.25
799,1024.125
800,1097.625
801,1211.375
802,1443
803,1531.625
804,1710.25
805,1768.375
806,1820.375
807,1674.875
808,1609.5
809,1663.5
810,1711.25
811,1541
812,1534
813,1236.5
814,1029
815,1057.75
816,1131.125
817,1345
818,1463.5
819,1621.875
820,1728.875
821,1802.25
822,1679.5
823,1653.5
824,1632
825,1677.375
826,1621.125
827,1537.75
828,1447
829,1112.125
830,1056.125
831,1106.125
832,1198.625
833,1383.75
834,1466.125
835,1673.625
836,1771.5
837,1820.25
838,1676.25
839,1632.25
840,1674.875
841,1673.875
842,1658.125
843,1564
844,1415
845,1109.25
846,1048.25
847,1102.625
848,1280
849,1412.25
850,1553
851,1623.625
852,1768.625
853,1747.375
854,1645.375
855,1681.375
856,1629.625
857,1669.875
858,1592.25
859,1507.875
860,1266
861,1029.375
862,1060.75
863,1111
864,1283.75
865,1408.375
866,1563.5
867,1671.125
868,1816.25
869,1697
870,1638.625
871,1630
872,1679.5
873,1612.75
874,1577.25
875,1482.5
876,1135.625
877,1073.5
878,1048.625
879,1145
880,1338.125
881,1483.5
882,1656.625
883,1747.75
884,1825.5
885,1701.125
886,1656.625
887,1681.125
888,1667.5
889,1604.125
890,1558.125
891,1462.75
892,1188.5
893,1060.75
894,1089.5
895,1179.5
896,1327.75
897,1492.125
898,1620.5
899,1723.25
900,1752.125
901,1627.625
902,1629.375
903,1669.75
904,1646.375
905,1649.25
906,1491.5
907,1360.625
908,1090.125
909,1049.625
910,1105.625
911,1276.125
912,1386.25
913,1573.25
914,1658.375
915,1776.75
916,1747.25
917,1657
918,1674.25
919,1676.875
920,1619.25
921,1590.625
922,1492.75
923,1195.625
924,1048.25
925,1028.25
926,1166.5
927,1325.75
928,1425.875
929,1654
930,1760.25
931,1823.25
932,1685.75
933,1641.375
934,1574.625
935,1747.5
936,1744.875
937,1712.75
938,1377.375
939,1052.5
940,1019.75
941,1105.625
942,1343
943,1635.5
944,1721.875
945,1789.75
946,1942.5
947,1973.875
948,1754.125
949,1691.25
950,1732.625
951,1733.875
952,1605.125
953,1529.5
954,1205
955,1028.625
956,1020.375
957,1204.25
958,1376.5
959,1394
960,1506
961,1717.5
962,1827.875
963,1883.25
964,1915.5
965,1935.625
966,1862.75
967,1902.875
968,1704.25
969,1450
970,1149.375
971,983
972,1105.875
973,1359.625
974,1708
975,1815.5
976,1956.5
977,2032.625
978,1931.75
979,1844.75
980,1778.875
981,1730.25
982,1742
983,1696.125
984,1562.875
985,1273.625
986,1037.625
987,986.625
988,1151.5
989,1352.75
990,1544.625
991,1684.375
992,1629.25
993,1660.25
994,1643.875
995,1784.375
996,1824.875
997,1980.875
998,1817.25
999,1658
1000,1572
1001,1240.75
1002,1036.125
1003,994.75
1004,1147.375
1005,1377.375
1006,1524.375
1007,1627.25
1008,1750.125
1009,1852.625
1010,1704.75
1011,1656.25
1012,1608.5
1013,1647.875
1014,1591.875
1015,1548.375
1016,1368.125
1017,1056.875
1018,997.375
1019,1069.625
1020,1269.875
1021,1422.25
1022,1523.875
1023,1629.875
1024,1693.25
1025,1757.875
1026,1586.25
1027,1664.75
1028,1969.625
1029,2025
1030,1801.875
1031,1524.125
1032,1081.375
1033,987.875
1034,1003.375
1035,1170.375
1036,1300.125
1037,1441.75
1038,1601.375
1039,1701
1040,1722.5
1041,1630.25
1042,1647.875
1043,1573.75
1044,1595.75
1045,1518.625
1046,1438.125
1047,1217
1048,997
1049,1003.625
1050,1091.125
1051,1252.75
1052,1346.625
1053,1577
1054,1711.75
1055,1585.875
1056,1575.375
1057,1661.875
1058,1782.5
1059,1956.75
1060,1951.75
1061,1751.75
1062,1603.5
1063,1239.125
1064,999.375
1065,974.5
1066,1138.5
1067,1360.5
1068,1466.75
1069,1619.875
1070,1748.75
1071,1842
1072,1838.125
1073,1840.25
1074,1714
1075,1779.25
1076,1778.75
1077,1658
1078,1405.875
1079,1043.25
1080,998.125
1081,1022.375
1082,1225.75
1083,1428.75
1084,1547.75
1085,1555.875
1086,1685.25
1087,1742.375
1088,1781.125
1089,1858.75
1090,1969.5
1091,1807.75
1092,1688
1093,1540
1094,1221.625
1095,1017.875
1096,985.75
1097,1063.125
1098,1230.875
1099,1369
1100,1482.5
1101,1569.375
1102,1672
1103,1636.375
1104,1564.125
1105,1525.75
1106,1561.625
1107,1537.875
1108,1435.625
1109,1367.5
1110,1071.125
1111,1038.75
1112,1051.875
1113,1145.125
1114,1307
1115,1439.625
1116,1540.125
1117,1627.5
1118,1722.75
1119,1764.875
1120,1603.375
1121,1606.625
1122,1659.875
1123,1708.75
1124,1617
1125,1331.625
1126,1047.5
1127,1003.5
1128,1150.875
1129,1337.5
1130,1503
1131,1608.375
1132,1733.5
1133,1790
1134,1639.375
1135,1621.25
1136,1599.75
1137,1636.25
1138,1590
1139,1490.25
1140,1469.625
1141,1193.5
1142,1021.625
1143,945
1144,1071.875
1145,1285.625
1146,1397
1147,1519.875
1148,1686.375
1149,1696.25
1150,1671.25
1151,1629
1152,1614.375
1153,1601.25
1154,1527.875
1155,1371.25
1156,1271.5
1157,1166.875
1158,1085.75
1159,1027.375
1160,1093.75
1161,1310.5
1162,1487.875
1163,1688.125
1164,1716.75
1165,1784.375
1166,1725
1167,1666
1168,1677.875
1169,1627.375
1170,1567.375
1171,1467.25
1172,1152.375
1173,1030.875
1174,1019.375
1175,1060
1176,1244.5
1177,1400.25
1178,1491.625
1179,1634
1180,1746.125
1181,1707.125
1182,1621.75
1183,1650.375
1184,1587
1185,1513.375
1186,1450.125
1187,1326.5
1188,1004.625
1189,942.75
1190,1075.375
1191,1276.375
1192,1524.125
1193,1577.625
1194,1742.5
1195,1916.125
1196,1938.375
1197,1791.875
1198,1784.75
1199,1756.5
1200,1767.5
1201,1627.625
1202,1530.375
1203,1146.25
1204,1002.875
1205,1025
1206,1152.375
1207,1335.375
1208,1477.5
1209,1640
1210,1576.625
1211,1704.625
1212,1574.5
1213,1647.375
1214,1803.125
1215,2186.625
1216,1867.625
1217,1592.125
1218,1254
1219,993.5
1220,952.75
1221,1070.125
1222,1203.875
1223,1326.625
1224,1385.125
1225,1556.375
1226,1664
1227,1608.125
1228,1554.875
1229,1490.75
1230,1559.375
1231,1514.375
1232,1436.5
1233,1352.125
1234,1078.375
1235,1028.375
1236,1003
1237,1073.125
1238,1280.875
1239,1438.125
1240,1528.75
1241,1530.875
1242,1631.5
1243,1795
1244,1697.875
1245,1683.875
1246,1731.5
1247,1601.5
1248,1511.375
1249,1297.5
1250,1034.625
1251,1006
1252,1117.375
1253,1261.875
1254,1409.125
1255,1527.25
1256,1690.25
1257,1785.25
1258,1714
1259,1650.875
1260,1353.375
1261,1519.125
1262,1561.375
1263,1495.875
1264,1355.875
1265,1017.75
1266,933.375
1267,946.25
1268,1085
1269,1242.125
1270,1375.25
1271,1627.625
1272,1788.625
1273,1871
1274,1760.875
1275,1745.5
1276,1708
1277,1769.125
1278,1667.375
1279,1572.875
1280,1272.75
1281,1057.5
1282,1011.875
1283,1074
1284,1254.375
1285,1410.25
1286,1535.125
1287,1725.75
1288,1803.375
1289,1769.375
1290,1723.75
1291,1628.5
1292,1385.5
1293,1502.25
1294,1526.125
1295,1416.875
1296,1008.875
1297,919.875
1298,945.5
1299,1153.375
1300,1312.75
1301,1357.125
1302,1557.75
1303,1796
1304,1970.75
1305,1948.625
1306,1776.625
1307,1643.125
1308,1510.5
1309,1503.5
1310,1473
1311,1388.75
1312,1100.875
1313,1048.5
1314,1103.75
1315,1090.875
1316,1184.5
1317,1387.125
1318,1553
1319,1705.5
1320,1839.625
1321,1688
1322,1664.5
1323,1592.125
1324,1608.125
1325,1599.875
1326,1500.875
1327,1252.75
1328,1004.5
1329,991.75
1330,1022.375
1331,1194.875
1332,1349.5
1333,1478.5
1334,1646.125
1335,1760.25
1336,1732.125
1337,1628.75
1338,1578
1339,1612.25
1340,1610.5
1341,1510.125
1342,1390.125
1343,1129.75
1344,1026.375
1345,1084.375
1346,1160
1347,1211.875
1348,1271.625
1349,1390.125
1350,1682.75
1351,1831.5
1352,1894.5
1353,1861.875
1354,1728.375
1355,1761.25
1356,1668.375
1357,1534.875
1358,1318.5
1359,1034
1360,991.375
1361,1064.375
1362,1241.875
1363,1433.875
1364,1594.5
1365,1695.75
1366,1865.25
1367,1823.5
1368,1722.75
1369,1657.625
1370,1744.25
1371,1665
1372,1532.625
1373,1360.375
1374,1156.25
1375,1064.75
1376,973.625
1377,1117.25
1378,1353.375
1379,1553.125
1380,1674.125
1381,1889.125
1382,2027.5
1383,1835.25
1384,1772.25
1385,1747.875
1386,1719.375
1387,1630.25
1388,1525.375
1389,1230.125
1390,1007.625
1391,1011.75
1392,1096.5
1393,1307.125
1394,1457.75
1395,1606
1396,1726.75
1397,1843.875
1398,1769.875
1399,1681.25
1400,1720.5
1401,1733.625
1402,1594.5
1403,1533.25
1404,1447.125
1405,1167.25
1406,1066.5
1407,1063.125
1408,1171
1409,1331.625
1410,1428.625
1411,1620.75
1412,1744.875
1413,1855.75
1414,1678.625
1415,1680
1416,1656.125
1417,1648.125
1418,1570.5
1419,1484.375
1420,1170.875
1421,1046.25
1422,1065.375
1423,1121.25
1424,1238.625
1425,1395.5
1426,1537.25
1427,1771
1428,1833.625
1429,1723.25
1430,1664.375
1431,1656
1432,1672.125
1433,1539.875
1434,1487.5
1435,1328.875
1436,1143.25
1437,1070.25
1438,1103.5
1439,1225.375
1440,1344.75
1441,1376.875
1442,1460
1443,1670.75
1444,1799.125
1445,1673.125
1446,1837.875
1447,1824.625
1448,1758
1449,1606.875
1450,1437.25
1451,1089.25
1452,1002.125
1453,1058.125
1454,1172.625
1455,1355.5
1456,1495.125
1457,1587.25
1458,1805.875
1459,1655.125
1460,1438.375
1461,1469.75
1462,1589.875
1463,1616.625
1464,1486.375
1465,1362.625
1466,1187.75
1467,1066.125
1468,1065.125
1469,1060.25
1470,1177.5
1471,1311.875
1472,1457.75
1473,1622.25
1474,1704.5
1475,1660.875
1476,1605.625
1477,1546.75
1478,1614.5
1479,1532
1480,1395.875
1481,1388.125
1482,1073.625
1483,1079
1484,1075.625
1485,1150.375
1486,1289.25
1487,1404.75
1488,1593.25
1489,1709.875
1490,1756.125
1491,1666.875
1492,1600.25
1493,1613.25
1494,1570.125
1495,1392
1496,1463.125
1497,1224.375
1498,1129.125
1499,990.75
1500,1054.375
1501,1304.375
1502,1486
1503,1619.625
1504,1899.25
1505,1915.5
1506,1796.5
1507,1720.75
1508,1706.75
1509,1685.5
1510,1631.75
1511,1523.375
1512,1373.75
1513,1072
1514,1014
1515,1096.5
1516,1139.375
1517,1273.625
1518,1422.75
1519,1634.75
1520,1786.25
1521,1837.875
1522,1670
1523,1676.25
1524,1355.25
1525,1471.375
1526,1488.25
1527,1373.375
1528,1254
1529,1146.5
1530,1078.75
1531,1084.75
1532,1230.875
1533,1309.125
1534,1512
1535,1711
1536,1764.25
1537,1696.125
1538,1670.25
1539,1670.625
1540,1682.5
1541,1625.125
1542,1436.375
1543,1288.75
1544,1133.25
1545,1155.25
1546,1119.625
1547,1231
1548,1339.5
1549,1502.5
1550,1663.75
1551,1779.25
1552,1733.75
1553,1641.75
1554,1665.5
1555,1568.625
1556,1584
1557,1485.625
1558,1332.375
1559,1029.125
1560,978
1561,1036.25
1562,1141.125
1563,1380.75
1564,1512.25
1565,1738.25
1566,1865.125
1567,1924.875
1568,1765
1569,1703.125
1570,1732.5
1571,1665.375
1572,1591.125
1573,1535.125
1574,1223.625
1575,1080.125
1576,1092.875
1577,1167.5
1578,1229.5
1579,1266.625
1580,1357.25
1581,1550.375
1582,1812.25
1583,1861.75
1584,1861.75
1585,1813.75
1586,1790.25
1587,1643.625
1588,1518
1589,1327.25
1590,1123.75
1591,1026.625
1592,1103.5
1593,1130.5
1594,1263.125
1595,1384
1596,1648.25
1597,1961.5
1598,2053.5
1599,1819.125
1600,1778.25
1601,1761.5
1602,1774.75
1603,1564.375
1604,1437.125
1605,1105.875
1606,1056.75
1607,1074.375
1608,1134
1609,1300.625
1610,1426.75
1611,1623.5
1612,1723.5
1613,1765.25
1614,1553.5
1615,1632.75
1616,1628.5
1617,1773.75
1618,1715
1619,1541.875
1620,1261.125
1621,1035.25
1622,995.5
1623,1135.5
1624,1191.375
1625,1366.375
1626,1460.75
1627,1596.625
1628,1712.25
1629,1711.75
1630,1641.375
1631,1610.125
1632,1565.375
1633,1576.625
1634,1484.625
1635,1264.125
1636,1176.625
1637,1163.875
1638,1073.625
1639,1099.75
1640,1397.75
1641,1541.75
1642,1632.875
1643,1777.25
1644,1791.875
1645,1693.375
1646,1693.25
1647,1624.125
1648,1563.5
1649,1517.875
1650,1331.375
1651,1078.75
1652,984.5
1653,1028.625
1654,1125.25
1655,1269.25
1656,1366.375
1657,1497
1658,1599.375
1659,1673.875
1660,1581.25
1661,1554.125
1662,1531.875
1663,1521.75
1664,1461.5
1665,1382.125
1666,1166.5
1667,1040.375
1668,1075.375
1669,1178.625
1670,1235.875
1671,1291.875
1672,1417
1673,1694
1674,1750.75
1675,1804.625
1676,1685.5
1677,1658.625
1678,1630.75
1679,1560.125
1680,1477.875
1681,1274.75
1682,1071.75
1683,991.5
1684,1089
1685,1176.125
1686,1287.375
1687,1404.125
1688,1502.875
1689,1637
1690,1641.5
1691,1514.875
1692,1529.375
1693,1527.375
1694,1496
1695,1442.5
1696,1213.125
1697,1170.125
1698,1150.625
1699,1162.625
1700,1110.625
1701,1147.125
1702,1282.5
1703,1599.5
1704,1706.375
1705,1846.75
1706,1758.75
1707,1703.75
1708,1658.875
1709,1690.375
1710,1577.125
1711,1504.5
1712,1307.375
1713,1096.875
1714,1047.375
1715,1074.5
1716,1206.625
1717,1312.875
1718,1511.5
1719,1682.5
1720,1832.625
1721,1780.375
1722,1665.375
1723,1637.375
1724,1652.875
1725,1621.25
1726,1543.125
1727,1459.25
1728,1111.125
1729,1071.875
1730,1145
1731,1170.375
1732,1281.625
1733,1425.5
1734,1632.125
1735,1606
1736,1713.75
1737,1782.125
1738,1748.5
1739,1867.625
1740,1804.375
1741,1718.5
1742,1531.375
1743,1269.375
1744,1054
1745,1026.125
1746,1086.375
1747,1203.25
1748,1392.125
1749,1502.125
1750,1654.875
1751,1811.5
1752,1730.75
1753,1567.625
1754,1507
1755,1659.5
1756,1746.25
1757,1730.875
1758,1393.625
1759,1043.75
1760,1027.75
1761,1072.25
1762,1198.25
1763,1430
1764,1585.25
1765,1748.875
1766,1893.875
1767,1945.125
1768,1750.625
1769,1668.375
1770,1714.125
1771,1656.5
1772,1589.75
1773,1432.5
1774,1112.875
1775,1126.75
1776,1121.125
1777,1101.25
1778,1148.125
1779,1351.25
1780,1512.375
1781,1749.625
1782,1830
1783,1659.75
1784,1526.5
1785,1634.5
1786,1608.125
1787,1580.125
1788,1473.125
1789,1254
1790,1023.375
1791,1022
1792,1074.25
1793,1232.625
1794,1372
1795,1559.125
1796,1616
1797,1723.375
1798,1717.375
1799,1649.375
1800,1602.625
1801,1588.375
1802,1613.25
1803,1495.5
1804,1443.75
1805,1143.5
1806,1047.5
1807,975.625
1808,1100.625
1809,1300.125
1810,1525.375
1811,1613.125
1812,1736.5
1813,1777.375
1814,1607.375
1815,1536.875
1816,1534.125
1817,1605.75
1818,1495.125
1819,1430.125
1820,1153.625
1821,1006
1822,1030.125
1823,1137.25
1824,1268.375
1825,1396.25
1826,1550.25
1827,1704.125
1828,1658.75
1829,1644.25
1830,1781.875
1831,1908.125
1832,2027.125
1833,1752.125
1834,1614.875
1835,1267.5
1836,1043.25
1837,1006.75
1838,1044.375
1839,1208.75
1840,1328.5
1841,1450.75
1842,1584
1843,1687.875
1844,1655.875
1845,1578
1846,1635.375
1847,1743.375
1848,1814.375
1849,1646.25
1850,1459.875
1851,1091.625
1852,986.5
1853,1034.75
1854,1159.375
1855,1436.125
1856,1627
1857,1781.375
1858,1853.875
1859,1930.875
1860,1765.5
1861,1632.75
1862,1560
1863,1552
1864,1543.25
1865,1480.125
1866,1115.625
1867,987.375
1868,1017.625
1869,1119.125
1870,1360.125
1871,1578.5
1872,1725.375
1873,1939.875
1874,1919
1875,1766.375
1876,1744.625
1877,1719.25
1878,1717.5
1879,1657.375
1880,1506.375
1881,1396
1882,1107.75
1883,1040.625
1884,1085.875
1885,1173.375
1886,1334.375
1887,1517.625
1888,1663.5
1889,1793.875
1890,1734.75
1891,1307.375
1892,1430.375
1893,1569.25
1894,1645.25
1895,1569.875
1896,1441.125
1897,1134
1898,1025.625
1899,1050.25
1900,1087.375
1901,1178.5
1902,1367.5
1903,1610.25
1904,1676.625
1905,1848.875
1906,1734.25
1907,1661.75
1908,1670.25
1909,1691.75
1910,1605.25
1911,1457.875
1912,1274
1913,1116
1914,1131.5
1915,1144.625
1916,1238
1917,1403.875
1918,1563.75
1919,1771.5
1920,1875.625
1921,1726.625
1922,1727.5
1923,1644.625
1924,1688.625
1925,1622
1926,1536.5
1927,1345
1928,1200.375
1929,1176.375
1930,1033
1931,1121.25
1932,1307.125
1933,1556.125
1934,1708.25
1935,1864.25
1936,1855.125
1937,1724.5
1938,1687.5
1939,1688
1940,1602.125
1941,1547
1942,1462.625
1943,1166.625
1944,1033
1945,1057.625
1946,1143.875
1947,1258.875
1948,1439.125
1949,1553.625
1950,1766.125
1951,1717.625
1952,1653
1953,1662.625
1954,1901.625
1955,1902.875
