filtered_RR_Intervals_ms
375.0
450.0
425.0
475.0
500.0
450.0
500.0
400.0
475.0
500.0
400.0
425.0
450.0
475.0
425.0
450.0
550.0
425.0
450.0
400.0
500.0
450.0
475.0
475.0
425.0
425.0
425.0
450.0
425.0
500.0
500.0
525.0
425.0
425.0
450.0
425.0
425.0
425.0
425.0
425.0
425.0
425.0
400.0
425.0
425.0
400.0
425.0
450.0
450.0
425.0
575.0
425.0
425.0
425.0
425.0
400.0
475.0
425.0
475.0
450.0
425.0
475.0
425.0
450.0
425.0
500.0
475.0
525.0
300.0
525.0
400.0
425.0
425.0
425.0
400.0
500.0
400.0
425.0
425.0
400.0
400.0
475.0
400.0
425.0
425.0
400.0
400.0
475.0
525.0
400.0
400.0
500.0
400.0
425.0
550.0
400.0
425.0
450.0
400.0
400.0
425.0
450.0
300.0
525.0
400.0
525.0
400.0
475.0
400.0
425.0
400.0
475.0
450.0
425.0
400.0
475.0
400.0
450.0
400.0
400.0
350.0
475.0
425.0
400.0
450.0
425.0
400.0
400.0
375.0
500.0
400.0
400.0
300.0
400.0
500.0
425.0
425.0
425.0
425.0
400.0
425.0
425.0
400.0
375.0
350.0
475.0
300.0
400.0
525.0
400.0
400.0
400.0
475.0
400.0
350.0
425.0
500.0
400.0
300.0
500.0
400.0
325.0
375.0
500.0
400.0
300.0
400.0
500.0
475.0
475.0
450.0
450.0
475.0
475.0
500.0
350.0
375.0
525.0
500.0
325.0
500.0
325.0
525.0
300.0
425.0
500.0
375.0
325.0
400.0
475.0
425.0
425.0
400.0
450.0
425.0
475.0
350.0
350.0
400.0
500.0
350.0
375.0
500.0
425.0
425.0
350.0
525.0
325.0
400.0
400.0
475.0
375.0
475.0
375.0
400.0
400.0
500.0
300.0
525.0
300.0
425.0
425.0
375.0
500.0
375.0
400.0
375.0
400.0
425.0
400.0
500.0
325.0
375.0
425.0
400.0
475.0
475.0
350.0
400.0
500.0
375.0
425.0
500.0
300.0
475.0
500.0
350.0
425.0
400.0
400.0
350.0
400.0
300.0
475.0
400.0
400.0
450.0
375.0
475.0
425.0
500.0
425.0
450.0
325.0
500.0
325.0
375.0
450.0
400.0
375.0
450.0
400.0
425.0
475.0
500.0
300.0
425.0
400.0
525.0
300.0
400.0
375.0
400.0
400.0
425.0
400.0
400.0
500.0
300.0
400.0
375.0
425.0
375.0
375.0
500.0
300.0
375.0
375.0
400.0
500.0
375.0
375.0
375.0
400.0
525.0
300.0
400.0
400.0
475.0
325.0
450.0
400.0
450.0
325.0
400.0
400.0
500.0
400.0
500.0
350.0
400.0
425.0
350.0
425.0
375.0
425.0
425.0
475.0
300.0
425.0
475.0
475.0
300.0
400.0
375.0
400.0
550.0
450.0
375.0
400.0
400.0
450.0
400.0
475.0
350.0
425.0
400.0
575.0
375.0
375.0
525.0
300.0
450.0
400.0
500.0
400.0
425.0
375.0
525.0
375.0
400.0
450.0
400.0
450.0
475.0
475.0
400.0
475.0
325.0
400.0
475.0
425.0
375.0
400.0
425.0
475.0
300.0
375.0
400.0
375.0
400.0
375.0
400.0
400.0
375.0
375.0
450.0
300.0
500.0
275.0
375.0
425.0
375.0
375.0
375.0
500.0
275.0
400.0
375.0
400.0
375.0
425.0
475.0
300.0
375.0
400.0
375.0
400.0
375.0
375.0
450.0
375.0
375.0
400.0
425.0
375.0
375.0
375.0
400.0
375.0
375.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
400.0
350.0
350.0
375.0
400.0
375.0
350.0
400.0
375.0
375.0
350.0
400.0
375.0
375.0
375.0
450.0
450.0
400.0
350.0
450.0
325.0
375.0
425.0
400.0
400.0
375.0
400.0
450.0
375.0
425.0
400.0
375.0
375.0
400.0
400.0
400.0
400.0
375.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
375.0
375.0
375.0
400.0
400.0
475.0
375.0
375.0
400.0
375.0
400.0
400.0
450.0
375.0
400.0
450.0
375.0
400.0
425.0
400.0
375.0
400.0
400.0
375.0
400.0
425.0
425.0
375.0
425.0
400.0
500.0
400.0
425.0
375.0
425.0
375.0
400.0
400.0
400.0
375.0
400.0
400.0
400.0
375.0
375.0
400.0
400.0
375.0
400.0
375.0
400.0
375.0
400.0
400.0
375.0
375.0
375.0
475.0
375.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
375.0
375.0
375.0
400.0
400.0
375.0
375.0
375.0
375.0
400.0
375.0
400.0
425.0
400.0
375.0
400.0
375.0
475.0
475.0
300.0
400.0
400.0
475.0
425.0
375.0
525.0
375.0
400.0
425.0
350.0
450.0
400.0
400.0
375.0
425.0
400.0
400.0
450.0
375.0
375.0
400.0
400.0
400.0
375.0
375.0
400.0
375.0
425.0
400.0
375.0
400.0
375.0
400.0
400.0
400.0
375.0
425.0
375.0
450.0
475.0
375.0
425.0
375.0
550.0
400.0
450.0
375.0
400.0
400.0
400.0
375.0
450.0
400.0
375.0
400.0
425.0
400.0
425.0
375.0
400.0
400.0
400.0
400.0
375.0
400.0
375.0
400.0
400.0
400.0
375.0
400.0
375.0
400.0
400.0
400.0
400.0
400.0
375.0
450.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
375.0
400.0
350.0
400.0
375.0
375.0
375.0
425.0
400.0
350.0
500.0
400.0
375.0
375.0
400.0
425.0
375.0
400.0
475.0
475.0
400.0
400.0
400.0
450.0
400.0
500.0
425.0
375.0
450.0
375.0
425.0
400.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
400.0
350.0
400.0
375.0
400.0
375.0
400.0
400.0
375.0
425.0
425.0
400.0
375.0
400.0
575.0
400.0
400.0
375.0
375.0
400.0
400.0
375.0
400.0
375.0
400.0
375.0
400.0
375.0
