Frame,Intensity
758,1003.9167
759,1197.5416
760,1504.7084
761,1872.7084
762,2094.2083
763,2203.0417
764,2263
765,2259.25
766,2146.5417
767,1875.25
768,1325.7084
769,1063.875
770,1018.5833
771,1089.7916
772,1448.1666
773,1729.2084
774,2077.2083
775,2203.2917
776,2276.0833
777,2218.375
778,2218.7083
779,1913.1666
780,1514.9584
781,1139.7084
782,1077.4166
783,1051.375
784,1282.8334
785,1694.75
786,1913.75
787,2180.9583
788,2256.375
789,2318.625
790,2245.1667
791,2124.5417
792,1736.8334
793,1209.1666
794,1056.125
795,1036.0416
796,1261.0834
797,1634.9166
798,1883.5416
799,2134.1667
800,2244.4167
801,2307.625
802,2252.1667
803,2165.4167
804,1858.7084
805,1399.7916
806,1104
807,1034.25
808,1110.625
809,1357.5416
810,1785
811,2000.8334
812,2233.0417
813,2272.9583
814,2292.625
815,2241.4167
816,2096.7083
817,1536.75
818,1160.0834
819,1038.2084
820,1030.2084
821,1326.2916
822,1675.3334
823,1978.375
824,2172.4167
825,2305.0833
826,2304.75
827,2233.7083
828,2099.2917
829,1728.7084
830,1179.5416
831,1085.375
832,1029.0416
833,1188.4166
834,1535
835,1936.875
836,2147.5417
837,2265.4583
838,2307.7083
839,2259.7917
840,2178.4167
841,1838.7084
842,1337.4584
843,1105.1666
844,1052.375
845,1145.4166
846,1539.2916
847,1816.5834
848,2100.7917
849,2263.9167
850,2316.2917
851,2324.0417
852,2286.6667
853,2013.5
854,1479.7916
855,1126.4584
856,1068.5
857,1095.7916
858,1394.4584
859,1746
860,2071.4583
861,2243.9167
862,2313.0417
863,2268.9167
864,2193.8333
865,2044.125
866,1586.0834
867,1203.8334
868,1055
869,1042.5
870,1232.4166
871,1684.25
872,1939.625
873,2178.0417
874,2252.375
875,2309.2083
876,2225
877,2116.3333
878,1748.2084
879,1233.125
880,1054.5834
881,1012.4167
882,1168.7084
883,1458.7084
884,1870.9584
885,2065.4583
886,2198.6667
887,2312
888,2237.0833
889,2152.125
890,1905.0834
891,1417
892,1139.5416
893,1047.2084
894,1044.6666
895,1289.9584
896,1702.75
897,1974.3334
898,2163
899,2297.25
900,2307.5
901,2223.25
902,2088.0833
903,1712.0834
904,1175.625
905,1091.2084
906,1037.25
907,1300.7916
908,1661.4166
909,2081.25
910,2164.7917
911,2274.5
912,2280.125
913,2171.0417
914,2122.75
915,1703.3334
916,1235.0834
917,1081.4584
918,1054.2916
919,1209.8334
920,1623.9584
921,1863.75
922,2145
923,2251.9167
924,2338.875
925,2215.4583
926,2194.5833
927,1889.3334
928,1398.5834
929,1109.9166
930,1041.125
931,1075.0416
932,1384.0834
933,1728.0416
934,2018.6666
935,2240.6667
936,2316.2083
937,2302.1667
938,2298.0833
939,2091.125
940,1535.125
941,1173.25
942,1063.7916
943,1059.6666
944,1367.5
945,1758.0416
946,2051
947,2273.4167
948,2361.125
949,2304.3333
950,2235.125
951,2085.3333
952,1682.6666
953,1194.125
954,1050.1666
955,1042.3334
956,1282.2084
957,1586.2916
958,1950.5
959,2125.875
960,2281.3333
961,2306.7083
962,2192.75
963,2073.9583
964,1768.25
965,1244.125
966,1078.625
967,1007.9167
968,1153.3334
969,1453.125
970,1837
971,2046.8334
972,2246.5
973,2358.2083
974,2320.9167
975,2239.875
976,2024.125
977,1361.2916
978,1095.9166
979,1042.5834
980,1117.5
981,1493.1666
982,1813.3334
983,2162.1667
984,2272.5
985,2350.5417
986,2279.0417
987,2240.4167
988,1968.7916
989,1508.9166
990,1125.5
991,1043.5
992,1090.5
993,1344.1666
994,1755.9584
995,1969.7916
996,2255.2917
997,2298.625
998,2323.4583
999,2225.9583
1000,2064.375
1001,1670.4584
1002,1213.5416
1003,1057.375
1004,1033.4166
1005,1223.5
1006,1636.125
1007,1968.75
1008,2204.2083
1009,2287.25
1010,2301.6667
1011,2272.5
1012,2150.375
1013,1821.5416
1014,1250.75
1015,1080.7916
1016,1009.8333
1017,1100.0834
1018,1428.75
1019,1837.625
1020,2055.2917
1021,2254.375
1022,2351.7917
1023,2305.0417
1024,2204.625
1025,1988.2084
1026,1418.5
1027,1123.0834
1028,1058.375
1029,1111.0834
1030,1434.3334
1031,1749.8334
1032,2080.6667
1033,2263.7083
1034,2351.9583
1035,2280
1036,2264
1037,2050.8333
1038,1656.75
1039,1145.75
1040,1067.0416
1041,1058.5416
1042,1346.5834
1043,1649.7916
1044,2020.2084
1045,2160.4583
1046,2261.5
1047,2319.7083
1048,2234
1049,2064.625
1050,1802.5834
1051,1448.3334
1052,1091.7916
1053,1056.6666
1054,1031.4166
1055,1363.4584
1056,1641.125
1057,2011
1058,2163.4583
1059,2311.4167
1060,2308.8333
1061,2272.6667
1062,2145.125
1063,1714.5834
1064,1208.1666
1065,1078.375
1066,1065.5
1067,1243.625
1068,1672.125
1069,1954.4166
1070,2199.7917
1071,2301.875
1072,2320.125
1073,2239.4167
1074,2161.5833
1075,1832.2084
1076,1345.9584
1077,1086.0416
1078,1032.75
1079,1095.7916
1080,1420.9166
1081,1751.4166
1082,2070.1667
1083,2183.7083
1084,2322.75
1085,2306.75
1086,2250.75
1087,2125.3333
1088,1653.9584
1089,1132.4166
1090,1049.625
1091,1064.2084
1092,1285.375
1093,1733.0834
1094,1990.4584
1095,2218.5
1096,2302.125
1097,2278.0833
1098,2216.0417
1099,2171.0417
1100,1750.2084
1101,1259.9166
1102,1082.2084
1103,1022.5417
1104,1125.9584
1105,1487.75
1106,1833.8334
1107,2119.8333
1108,2255.8333
1109,2361.7083
1110,2372.875
1111,2222.375
1112,2028.8334
1113,1453.6666
1114,1162.125
1115,1045.1666
1116,1063.8334
1117,1328.8334
1118,1808.9166
1119,2031.75
1120,2241.2917
1121,2316.2917
1122,2339.125
1123,2280.375
1124,2057.625
1125,1698
1126,1162.5
1127,1071.375
1128,1020.3333
1129,1302.25
1130,1637
1131,1967.2084
1132,2153.25
1133,2264.6667
1134,2309.875
1135,2275.1667
1136,2141.2083
1137,1826.3334
1138,1312.125
1139,1116.7084
1140,1022.7083
1141,1160
1142,1477.2916
1143,1878.375
1144,2115.5
1145,2249.9583
1146,2288.25
1147,2239.625
1148,2319.625
1149,2056.5417
1150,1379.1666
1151,1093.0834
1152,1045.9584
1153,1157.0416
1154,1542
1155,1787
1156,2124.5417
1157,2251.1667
1158,2334.4167
1159,2311.25
1160,2193.4583
1161,1995.9166
1162,1489.1666
1163,1149.75
1164,1031.2916
1165,1055.4166
1166,1348.125
1167,1709
1168,1966.3334
1169,2168.6667
1170,2295.5833
1171,2274.75
1172,2228.8333
1173,2108.875
1174,1785.5416
1175,1563.25
1176,1121.0416
1177,1023.125
1178,999.9583
1179,1202.7916
1180,1528.375
1181,1888.6666
1182,2125.3333
1183,2261.625
1184,2286.75
1185,2175.5
1186,2137.2083
1187,1841.4166
1188,1431.75
1189,1082.0834
1190,1049.0834
1191,1090.625
1192,1456.9166
1193,1738.4166
1194,2053.0417
1195,2179.375
1196,2294.3333
1197,2268.2083
1198,2248.3333
1199,2045.9584
1200,1601.1666
1201,1164.9166
1202,1065.2084
1203,1110.8334
1204,1339.125
1205,1772.0416
1206,2009.625
1207,2202.7917
1208,2313.5
1209,2290.8333
1210,2210
1211,2140
1212,1734.9166
1213,1252.7084
1214,1077.125
1215,1040.5416
1216,1182.7084
1217,1581.875
1218,1893.5834
1219,2112.7083
1220,2286.1667
1221,2296.375
1222,2367.9167
1223,2278.5417
1224,2055.2083
1225,1368.5834
1226,1125.3334
1227,1051.7916
1228,1111.7084
1229,1392.5834
1230,1849.9166
1231,2105.375
1232,2296.75
1233,2291.375
1234,2305.4167
1235,2235.8333
1236,2037.4584
1237,1577.0416
1238,1131.625
1239,1030.2084
1240,1044.4166
1241,1399.2916
1242,1738.375
1243,2079.7083
1244,2173.7917
1245,2289.4167
1246,2336.5833
1247,2246.625
1248,2063.4167
1249,1770.375
1250,1220.75
1251,1066
1252,1016.4167
1253,1219.0834
1254,1601.75
1255,1916.75
1256,2170.7917
1257,2266.625
1258,2325
1259,2274.2917
1260,2198.875
1261,1866.2916
1262,1471.5
1263,1121.2916
1264,1090.625
1265,1064.2084
1266,1343.5416
1267,1700.25
1268,2014.2084
1269,2215.6667
1270,2337.6667
1271,2277.9583
1272,2286.25
1273,2113.9167
1274,1791.7916
1275,1249.7084
1276,1063.5
1277,1022.625
1278,1135.3334
1279,1524.3334
1280,1806.9584
1281,2085.9583
1282,2213.7083
1283,2310.25
1284,2191.7917
1285,2170.2917
1286,1900.7916
1287,1465
1288,1100.4166
1289,1036.9166
1290,1038.8334
1291,1345.2084
1292,1644.625
1293,1999.125
1294,2150.7917
1295,2233.75
1296,2241.9583
1297,2153.625
1298,2084.7083
1299,1692.2084
1300,1223.7084
1301,1072.8334
1302,1035.2916
1303,1139.625
1304,1564.1666
1305,1823.5416
1306,2126.1667
1307,2242.2917
1308,2325.5
1309,2344.1667
1310,2259.25
1311,2010.0416
1312,1431.9166
1313,1107.8334
1314,1049.4166
1315,1066.0834
1316,1397.2916
1317,1768.5416
1318,2098.6667
1319,2276.0833
1320,2341.4583
1321,2331.625
1322,2270.75
1323,2130.5
1324,1638.9166
1325,1224.5
1326,1043.8334
1327,1044.75
1328,1266.75
1329,1739.2084
1330,1965.125
1331,2169.2083
1332,2305.9583
1333,2314.5833
1334,2260.5
1335,2157.9583
1336,1845.0834
1337,1308.625
1338,1088.5
1339,1008.5417
1340,1166
1341,1512.8334
1342,1872.1666
1343,2043.25
1344,2214.125
1345,2272.0833
1346,2326.25
1347,2300.7917
1348,2089.1667
1349,1480.4584
1350,1124.625
1351,1030.2916
1352,1078.9584
1353,1379.5416
1354,1748.3334
1355,2049.9167
1356,2191.4583
1357,2322.0417
1358,2309.5417
1359,2258.5417
1360,2102.625
1361,1750.7916
1362,1214.75
1363,1088.0834
1364,1014.4583
1365,1170.8334
1366,1460.0416
1367,1895.2084
1368,2063.2917
1369,2261.3333
1370,2317.7083
1371,2295.375
1372,2233.7917
1373,2017.0416
1374,1477.4166
1375,1118.3334
1376,1058.1666
1377,1045.2916
1378,1441.4166
1379,1761.2916
1380,2117.7083
1381,2257.125
1382,2305.5417
1383,2295.2917
1384,2249.5
1385,2103.3333
1386,1767.625
1387,1243.8334
1388,1053.5834
1389,1007.5833
1390,1107.375
1391,1505.8334
1392,1839.5834
1393,2138.2083
1394,2288.3333
1395,2339.5833
1396,2290.125
1397,2252.9167
1398,1992.7916
1399,1479.4166
1400,1131.75
1401,1042.375
1402,1071.0834
1403,1396.25
1404,1757.7916
1405,2117.2917
1406,2231.9583
1407,2329.0833
1408,2291.875
1409,2228.375
1410,2023.125
1411,1631.125
1412,1150.4166
1413,1045.625
1414,1030.0416
1415,1224.0416
1416,1674.625
1417,1938.75
1418,2139.7917
1419,2264.3333
1420,2297.25
1421,2297.8333
1422,2180.4583
1423,1851.1666
1424,1343.3334
1425,1065.625
1426,1030.875
1427,1102.4584
1428,1433.6666
1429,1865.2916
1430,2055.0417
1431,2248.4583
1432,2341
1433,2287.7083
1434,2160.8333
1435,2032.625
1436,1595.8334
1437,1201.6666
1438,1046.1666
1439,1031.5834
1440,1252.25
1441,1640.8334
1442,1907.5834
1443,2153.0417
1444,2284.7917
1445,2322.25
1446,2219.3333
1447,2105.4583
1448,1847.3334
1449,1391.875
1450,1132.0834
1451,1030.1666
1452,1079
1453,1366.9166
1454,1764.375
1455,2005.125
1456,2260.0833
1457,2310.1667
1458,2326.625
1459,2247.7917
1460,2123.4583
1461,1679.625
1462,1220
1463,1054.9584
1464,1020.1667
1465,1241.5
1466,1617.75
1467,1976.875
1468,2198.75
1469,2291.4167
1470,2312.5417
1471,2319.0417
1472,2158.375
1473,1942.0834
1474,1345.625
1475,1100.625
1476,1020.5
1477,1116.75
1478,1416.5
1479,1810.5416
1480,2022.9584
1481,2191.75
1482,2328.7083
1483,2314.0417
1484,2333.3333
1485,2102.5833
1486,1641.4166
1487,1142.7084
1488,1077.7916
1489,1016.9583
1490,1250.8334
1491,1590.9166
1492,1929.1666
1493,2145.25
1494,2320.6667
1495,2328.375
1496,2373.75
1497,2243.625
1498,1912.25
1499,1390.875
1500,1108.0834
1501,1048.5834
1502,1088.25
1503,1402.2084
1504,1803.7084
1505,2039.7916
1506,2263.8333
1507,2336
1508,2361.2083
1509,2274.8333
1510,2062.9583
1511,1706.4584
1512,1226.5
1513,1101.1666
1514,997.375
1515,1252
1516,1542.0416
1517,1936.5
1518,2171.625
1519,2293
1520,2343.875
1521,2273
1522,2247.0833
1523,1985.5
1524,1423.75
1525,1117.9166
1526,1024.9584
1527,1048.375
1528,1377.7084
1529,1770.375
1530,2074.0417
1531,2210.9583
1532,2369.5
1533,2384.5833
1534,2411.2083
1535,2130.5833
1536,1736.375
1537,1193
1538,1060.125
1539,1033.125
1540,1221.2084
1541,1598.0834
1542,1948.9166
1543,2154.7083
1544,2283.625
1545,2337.8333
1546,2262.4583
1547,2165.5
1548,1836.125
1549,1368
1550,1097.4584
1551,1043.6666
1552,1095.5416
1553,1517.4166
1554,1843.0416
1555,2119.6667
1556,2291.1667
1557,2387.5417
1558,2368.6667
1559,2285.7083
1560,2025.4584
1561,1537.25
1562,1169.9584
1563,1067.2084
1564,1063.0416
1565,1368.4584
1566,1770.0834
1567,2012.7084
1568,2226.2083
1569,2354.5
1570,2339.7083
1571,2255.5833
1572,2121.75
1573,1734.7084
1574,1333.3334
1575,1098.1666
1576,1025.4584
1577,1103.7916
1578,1513.4584
1579,1892.0416
1580,2115.75
1581,2242.375
1582,2327.375
1583,2271.625
1584,2230.125
1585,2054.375
1586,1530.5834
1587,1162.3334
1588,1045.3334
1589,1030
1590,1290.1666
1591,1708.875
1592,1976.4166
1593,2252.3333
1594,2304.625
1595,2364.2083
1596,2275.9167
1597,2118.8333
1598,1779.2916
1599,1261.5834
1600,1084.3334
1601,1017.9583
1602,1174.5
1603,1496.4584
1604,1873.75
1605,2118.7083
1606,2279.75
1607,2347.0833
1608,2299.0417
1609,2196.5
1610,1947.7916
1611,1452.625
1612,1145.6666
1613,1023.875
1614,1070.9584
1615,1439.25
1616,1825.125
1617,2131.75
1618,2293.9167
1619,2326.875
1620,2365.9167
1621,2263.375
1622,2072.7917
1623,1692
1624,1180.3334
1625,1059.4166
1626,997.625
1627,1230.6666
1628,1595.375
1629,1991.875
1630,2145.1667
1631,2272.0833
1632,2329.8333
1633,2243.8333
1634,2170.7083
1635,1980.125
1636,1351.0834
1637,1149.125
1638,1031.375
1639,1102.125
1640,1492.6666
1641,1828.75
1642,2116.5417
1643,2267.125
1644,2337.9167
1645,2314.4167
1646,2228.375
1647,2004.75
1648,1560.375
1649,1133.1666
1650,1081.4584
1651,1053.875
1652,1371.2084
1653,1659.7916
1654,2017.75
1655,2231.5833
1656,2304.625
1657,2357.8333
1658,2310.5
1659,2133.9167
1660,1758.5416
1661,1249.25
1662,1089.4584
1663,1022
1664,1180.125
1665,1590.6666
1666,1922.7916
1667,2172.25
1668,2268.4167
1669,2361.0833
1670,2312.4583
1671,2249.7917
1672,1948.4584
1673,1493.2916
1674,1130.6666
1675,1057.4584
1676,1055.6666
1677,1381.9584
1678,1736.2084
1679,2081.8333
1680,2301.0417
1681,2404.4583
1682,2342.375
1683,2321.9167
1684,2145.5833
1685,1738.5416
1686,1239.2916
1687,1040.4584
1688,1009.6667
1689,1170.2916
1690,1632.2916
1691,1945.25
1692,2145.0417
1693,2250.7083
1694,2326.4167
1695,2240.0833
1696,2174.5417
1697,1910.7916
1698,1417.4166
1699,1134.375
1700,1051.125
1701,1079.5834
1702,1386.2084
1703,1830.25
1704,2038.625
1705,2258.5417
1706,2314.2083
1707,2328.125
1708,2229.625
1709,2116.4167
1710,1626.9584
1711,1190.4166
1712,1057.4584
1713,1021.75
1714,1225.0834
1715,1626.7084
1716,1907.5416
1717,2235.6667
1718,2314.0417
1719,2366.5833
1720,2304.8333
1721,2188.4583
1722,1893.4166
1723,1286.6666
1724,1120.3334
1725,1026.5
1726,1156
1727,1452.7084
1728,1902
1729,2162.4167
1730,2279.2083
1731,2346.0833
1732,2332.375
1733,2266.3333
1734,2046.125
1735,1537.625
1736,1141.2916
1737,1054.2916
1738,1045.375
1739,1394.5416
1740,1808.5834
1741,2104.625
1742,2229.625
1743,2330.2083
1744,2308.625
1745,2280.9167
1746,2088.125
1747,1740.75
