F,I
432,437.2727
433,370.2727
434,316.2727
435,295.3636
436,321.2727
437,371.4546
438,423.8182
439,496.0909
440,522.7273
441,533.0909
442,508.8182
443,494.7273
444,456.6364
445,400.4546
446,339.1818
447,325.5454
448,322
449,357.8182
450,413.2727
451,465.1818
452,514.1818
453,527.7273
454,538.6364
455,496.1818
456,455.3636
457,425.2727
458,345.5454
459,317.5454
460,313.5454
461,358.1818
462,399.0909
463,460.8182
464,497.8182
465,533.6364
466,525.0909
467,516.1818
468,483.7273
469,442.4546
470,372.4546
471,314.0909
472,304.4546
473,331.9091
474,390.2727
475,439.6364
476,474.9091
477,537.6364
478,558.4545
479,520.6364
480,523.2727
481,491.0909
482,433.9091
483,342.4546
484,317.1818
485,325
486,359.8182
487,402.0909
488,473.9091
489,538.2727
490,569.8182
491,550.7273
492,542.3636
493,510.6364
494,468.7273
495,416.5454
496,344.4546
497,331.0909
498,350.5454
499,385.9091
500,453.3636
501,511.5454
502,552.8182
503,568.6364
504,566.1818
505,531.9091
506,497.5454
507,439.0909
508,393.2727
509,319.0909
510,323.4546
511,335.0909
512,385.1818
513,449.5454
514,516.7273
515,549.7273
516,588.7273
517,549.4545
518,528.4545
519,511.1818
520,425.6364
521,349.3636
522,330.5454
523,329.2727
524,367.4546
525,427.9091
526,486.6364
527,545.8182
528,561.0909
529,558
530,542.2727
531,518.0909
532,475.1818
533,427.8182
534,347.2727
535,328.5454
536,328.8182
537,349
538,422.4546
539,477.2727
540,553.6364
541,574.2727
542,559.6364
543,530.2727
544,516.8182
545,475.5454
546,423.6364
547,338.1818
548,337.6364
549,346.5454
550,382.1818
551,423
552,484.5454
553,540.8182
554,565.8182
555,531.4545
556,512.8182
557,493.2727
558,439.4546
559,375.3636
560,328.1818
561,332.2727
562,349.3636
563,403.6364
564,477.9091
565,528.3636
566,544.2727
567,563.8182
568,522.6364
569,509.6364
570,480.1818
571,454.4546
572,357.0909
573,319
574,331.4546
575,367.7273
576,420.0909
577,461
578,554.9091
579,559.0909
580,575.5455
581,518.2727
582,508.7273
583,452
584,397.0909
585,347.4546
586,334.4546
587,336.5454
588,403.9091
589,443.7273
590,525
591,568.5455
592,577.6364
593,555.0909
594,522.0909
595,497.7273
596,442.2727
597,361
598,336
599,332
600,372.2727
601,415.4546
602,480.2727
603,547.3636
604,566.3636
605,540.5455
606,545.1818
607,524.1818
608,449.1818
609,388.7273
610,326.6364
611,319
612,336.7273
613,380.3636
614,453.2727
615,518.2727
616,563.0909
617,583.2727
618,537.9091
619,533.5455
620,500.1818
621,449.2727
622,346.9091
623,317.3636
624,335.5454
625,385.5454
626,444.6364
627,511.6364
628,572.2727
629,575.7273
630,570.0909
631,540.5455
632,486.2727
633,453.3636
634,370.7273
635,336.6364
636,330.2727
637,358.8182
638,400.1818
639,489
640,546.9091
641,595.3636
642,582.8182
643,562.5455
644,532.4545
645,491.3636
646,422.9091
647,336.0909
648,334.2727
649,331
650,404.0909
651,464
652,501.3636
653,555
654,590.7273
655,559.0909
656,536.8182
657,495.5454
658,451.4546
659,401.1818
660,333.1818
661,322.6364
662,333.9091
663,358.1818
664,411.1818
665,500.5454
666,554.6364
667,575.1818
668,564.0909
669,529.3636
670,518.6364
671,466.2727
672,405.0909
673,327.9091
674,311.5454
675,341.5454
676,385.1818
677,470.0909
678,529.3636
679,567.6364
680,595.4545
681,541.4545
682,539.7273
683,499.2727
684,468.6364
685,422.0909
686,331.1818
687,327.8182
688,336.3636
689,350.7273
690,436.5454
691,505.9091
692,543.1818
693,564.5455
694,566.5455
695,536.0909
696,512.1818
697,471.0909
698,385.4546
699,329.2727
700,335.5454
701,363.1818
702,417.8182
703,496.0909
704,560.8182
705,576.1818
706,575
707,555.3636
708,532.4545
709,473.6364
710,407.2727
711,325
712,334.1818
713,346.9091
714,389.8182
715,457.6364
716,507.2727
717,570.9091
718,583.4545
719,567.1818
720,512.9091
721,483.9091
722,428.6364
723,354
724,335.9091
725,346.0909
726,356.1818
727,420.3636
728,470
729,556
730,583.5455
731,558.3636
732,528.7273
733,522.4545
734,456.3636
735,383.6364
736,344.3636
737,313.6364
738,353.5454
739,384.4546
740,475.1818
741,526.2727
742,569.2727
743,561.3636
744,546.0909
745,513.2727
746,467.6364
747,430
748,339.1818
749,318.4546
750,320.8182
751,356.3636
752,431.3636
753,499.9091
754,546.8182
755,582.3636
756,564.9091
757,541.6364
758,509.6364
759,445.2727
760,363.5454
761,329.3636
762,325.3636
763,356.8182
764,387
765,454.4546
766,523.2727
767,557.4545
768,560.4545
769,548.1818
770,500.2727
771,456.0909
772,426.5454
773,334.6364
774,323.6364
775,333.7273
776,370.1818
777,428.6364
778,499.0909
779,566.6364
780,573.3636
781,568.9091
782,522.4545
783,504.3636
784,462.6364
785,397.3636
786,333.0909
787,334.0909
788,338.7273
789,404.5454
790,478.0909
791,536
792,595.3636
793,574
794,547.7273
795,504.1818
796,464.6364
797,412.7273
798,340.1818
799,305.8182
800,321.7273
801,350
802,409.4546
803,506.0909
804,545.7273
805,582.4545
806,551.0909
807,535.7273
808,510.5454
809,450.0909
810,376.1818
811,328.3636
812,319.9091
813,343.6364
814,394.4546
815,472.7273
816,520.1818
817,563.2727
818,566.0909
819,553.6364
820,520.8182
821,496
822,428.2727
823,370.9091
824,326.2727
825,340.5454
826,364.7273
827,390.4546
828,464.7273
829,521.9091
830,562.1818
831,564.2727
832,536.2727
833,518.8182
834,485.0909
835,400.7273
836,320.6364
837,326.9091
838,334.0909
839,372.6364
840,421.5454
841,505.9091
842,560.7273
843,578.1818
844,570.4545
845,528.2727
846,509.7273
847,449.3636
848,396.5454
849,352.6364
850,339.4546
851,358
852,389.2727
853,450
854,527.2727
855,572.4545
856,575.2727
857,542.4545
858,535.5455
859,488.6364
860,423.3636
861,340.4546
862,310.9091
863,328.1818
864,358.2727
865,429.5454
866,486.5454
867,557.5455
868,568.8182
869,564.1818
870,543.3636
871,512.4545
872,456.1818
873,427.0909
874,344.6364
875,343.2727
876,335
877,366
878,429.2727
879,497.4546
880,531
881,568.8182
882,553.4545
883,544.6364
884,523.2727
885,461.2727
886,387.7273
887,353.4546
888,320.6364
889,356.2727
890,404.3636
891,478
892,536.3636
893,553.9091
894,564.8182
895,545.4545
896,528.4545
897,473.4546
898,440.2727
899,329.7273
900,319.5454
901,324
902,367.6364
903,441.8182
904,484.4546
905,573.8182
906,589.8182
907,557.9091
908,537.7273
909,508.6364
910,450.0909
911,397.7273
912,338.4546
913,314.3636
914,332.3636
915,345
916,419.2727
917,477.0909
918,543.8182
919,573.2727
920,554.8182
921,548.1818
922,488
923,448.2727
924,385.6364
925,330.5454
926,325
927,367.7273
928,404.5454
929,481.2727
930,552.0909
931,594.3636
932,583.7273
933,550.8182
934,500.5454
935,461.8182
936,409.9091
937,348.7273
938,318.9091
939,337.9091
940,346.6364
941,414.5454
942,474.7273
943,528.2727
944,568.2727
945,552.5455
946,537.4545
947,519.1818
948,458.8182
949,400.8182
950,351.5454
951,330
952,343.2727
953,378.3636
954,442.7273
955,500.8182
956,553.1818
957,586.6364
958,558.1818
959,553.9091
960,514.2727
961,456.7273
962,365.9091
963,342.1818
964,338.0909
965,354.1818
966,397.2727
967,470.7273
968,522.5455
969,589.7273
970,588
971,541.0909
972,515.4545
973,472.6364
974,419.9091
975,344.1818
976,328.4546
977,352.6364
978,376
979,452.7273
980,525.0909
981,551.1818
982,575.6364
983,557.9091
984,527.3636
985,488.8182
986,442.4546
987,340.6364
988,316.8182
989,326.2727
990,356.0909
991,404.3636
992,464.8182
993,548.9091
994,587.7273
995,572.1818
996,542.5455
997,507.4546
998,457.2727
999,401.2727
1000,337
1001,316.6364
1002,327
1003,387.1818
1004,461.6364
1005,532.0909
1006,570.4545
1007,578.8182
1008,543.2727
1009,526
1010,498.0909
1011,437.6364
1012,346.1818
1013,329.4546
1014,336
1015,380.2727
1016,447.1818
1017,505.3636
1018,544.9091
1019,582.1818
1020,571.3636
1021,512.8182
1022,502.1818
1023,431.1818
1024,394.5454
1025,336.3636
1026,336.5454
1027,356.3636
1028,410.3636
1029,470.7273
1030,525.0909
1031,578.8182
1032,581.3636
1033,554.3636
1034,543
1035,485.3636
1036,430.1818
1037,352
1038,338.4546
1039,348.9091
1040,365.6364
1041,428.7273
1042,501.6364
1043,559.1818
1044,585.8182
1045,561.4545
1046,544.7273
1047,494.9091
1048,456.6364
1049,357.5454
1050,322.0909
1051,324.7273
1052,340.1818
1053,397.0909
1054,467
1055,531.6364
1056,573.7273
1057,568.5455
1058,538.5455
1059,502.5454
1060,457.5454
1061,405
1062,352.2727
1063,319.4546
1064,340.0909
1065,397.4546
1066,441
1067,488.6364
1068,571.5455
1069,602.7273
1070,548.0909
1071,522.8182
1072,497.8182
1073,446.2727
1074,369.4546
1075,318
1076,316.2727
1077,345.9091
1078,409.0909
1079,465.4546
1080,534.7273
1081,548.5455
1082,574.6364
1083,565.7273
1084,514.5455
1085,460.1818
1086,390.3636
1087,323.3636
1088,335.8182
1089,348.9091
1090,384.2727
1091,464.5454
1092,528.6364
1093,566.2727
1094,577.0909
1095,561.3636
1096,525.9091
1097,479.5454
1098,438
1099,384.5454
1100,340.9091
1101,332.8182
1102,340.3636
1103,385.3636
1104,451.2727
1105,528.5455
1106,571
1107,577.1818
1108,557.1818
1109,514.9091
1110,463.4546
1111,438.1818
1112,349.8182
1113,319.9091
1114,337.2727
1115,358.1818
1116,427.3636
1117,504.1818
1118,528
1119,593.7273
1120,572.6364
1121,531.1818
1122,517.3636
1123,469.4546
1124,383.3636
1125,322.6364
1126,325.7273
1127,332
1128,381.2727
1129,464.0909
1130,531.8182
1131,583.7273
1132,592.7273
1133,528.3636
1134,537.6364
1135,501.9091
1136,428.3636
1137,363.0909
1138,331.4546
1139,309.3636
1140,329.1818
1141,404.9091
1142,464.7273
1143,525.4545
1144,561.9091
1145,555
1146,545.6364
1147,513.6364
1148,472.0909
1149,417.2727
1150,326.3636
1151,306.9091
1152,325.3636
1153,343.9091
1154,417.0909
1155,485.9091
1156,543.0909
1157,566.4545
1158,561.5455
1159,534.7273
1160,481.3636
1161,470.4546
1162,401.0909
1163,336.4546
1164,325.9091
1165,346.7273
1166,398.1818
1167,462.8182
1168,522.1818
1169,586.2727
1170,584.2727
1171,521.6364
1172,525.5455
1173,486.8182
1174,456.6364
1175,351.7273
1176,338.2727
1177,340.5454
1178,365.0909
1179,421.1818
1180,505
1181,542.4545
1182,578.0909
1183,549
1184,534.0909
1185,502.6364
1186,452.0909
1187,364.4546
1188,333
1189,321.7273
1190,353.5454
1191,402.0909
1192,474
1193,533.9091
1194,580.2727
1195,563.2727
1196,541.5455
1197,531.9091
1198,464.0909
1199,421
1200,336.8182
1201,325.1818
1202,328.0909
1203,350.0909
1204,392.9091
1205,455.7273
1206,534.6364
1207,575.7273
1208,552.5455
1209,530.1818
1210,487.6364
1211,443.7273
1212,383.3636
1213,336.8182
1214,330.4546
1215,329.5454
1216,406.7273
1217,460.3636
1218,537.3636
1219,558.1818
1220,586.9091
1221,551.0909
1222,520.3636
1223,473.0909
1224,432.6364
1225,417.8182
1226,356
1227,309.6364
1228,303.8182
1229,324.9091
1230,362.4546
1231,440.8182
1232,499.1818
1233,540
1234,571
1235,527.9091
1236,519.1818
1237,467.6364
1238,430
1239,343.6364
1240,331.5454
1241,328.0909
1242,362.6364
1243,415.9091
1244,508.5454
1245,568.8182
1246,575.9091
1247,552.7273
1248,549.6364
1249,531
1250,463.4546
1251,426.8182
1252,339
1253,308.7273
1254,307.6364
1255,335.6364
1256,386.7273
1257,453.6364
1258,528.6364
1259,570.5455
1260,544.4545
1261,534.4545
1262,481.4546
1263,448.9091
1264,413.2727
1265,329.3636
1266,317.0909
1267,359.6364
1268,369.7273
1269,457.1818
1270,510.7273
1271,548.3636
1272,566.1818
1273,543.4545
1274,515.2727
1275,490.8182
1276,448.9091
1277,411.1818
1278,331.4546
1279,322.5454
1280,326.2727
1281,351
1282,434.8182
1283,469.0909
1284,532.6364
1285,569.5455
1286,551.7273
1287,538.7273
1288,508.9091
1289,445.6364
1290,378
1291,332
1292,325
1293,341.0909
1294,380
1295,430.2727
1296,504.2727
1297,548.9091
1298,569.9091
1299,551.3636
1300,534.0909
1301,487.6364
1302,452
1303,389.1818
1304,324.7273
1305,321.3636
1306,338.0909
1307,382.1818
1308,455.9091
1309,517.1818
1310,581.1818
1311,567.7273
1312,568
1313,527.8182
1314,492.2727
1315,437.6364
1316,370.9091
1317,321.4546
1318,317.7273
1319,330.3636
1320,389.8182
1321,423
1322,507.3636
1323,549.0909
1324,575.6364
1325,543.9091
1326,504.1818
1327,467.3636
1328,403.0909
1329,337.5454
1330,320.1818
1331,312.8182
1332,337.5454
1333,413.0909
1334,455.5454
1335,537.4545
1336,565.2727
1337,557.6364
1338,518.4545
1339,495.7273
1340,434.8182
1341,365.8182
1342,329.5454
1343,312.2727
1344,331.1818
1345,415.6364
1346,467.9091
1347,516.0909
1348,555.6364
1349,565.3636
1350,540.5455
1351,530.8182
1352,452.8182
1353,378.9091
1354,309
1355,318
1356,332.7273
1357,395.5454
1358,454.5454
1359,505.5454
1360,568
1361,577.8182
1362,538
1363,513.1818
1364,471.6364
1365,420.2727
1366,371.3636
1367,332.0909
1368,341.8182
1369,359
1370,400.4546
1371,488.1818
1372,532.2727
1373,562.8182
1374,561.6364
1375,518.3636
1376,508.4546
1377,468.9091
1378,388.3636
1379,340.0909
1380,313.8182
1381,336.8182
1382,392.4546
1383,449.9091
1384,509.6364
1385,595.6364
1386,569.5455
1387,563.5455
1388,529.3636
1389,490.5454
1390,451.3636
1391,405.7273
1392,361.8182
1393,325
1394,312.5454
1395,346.3636
1396,387.9091
1397,457.0909
1398,515.4545
1399,562.3636
1400,571.1818
1401,563.5455
1402,506
1403,470.8182
1404,401.1818
1405,359.1818
1406,334.0909
1407,328.2727
1408,348
1409,395
1410,459.1818
1411,536.7273
1412,562.1818
1413,572.4545
1414,536.6364
1415,511.5454
1416,458.7273
1417,425.7273
1418,382.9091
1419,319.5454
1420,326.4546
1421,322
1422,379.4546
1423,442.0909
1424,508.1818
1425,556.2727
1426,554.7273
1427,543.2727
1428,523.2727
1429,470.1818
1430,441.4546
1431,360.3636
1432,318.4546
1433,322.8182
1434,347.5454
1435,380
1436,445.7273
1437,515.7273
1438,550.2727
1439,579.3636
1440,549.1818
1441,508.9091
1442,473
1443,446.2727
1444,385.2727
1445,328.8182
1446,337.2727
1447,347.4546
1448,388.9091
1449,458.1818
1450,532.1818
1451,553.3636
1452,566.6364
1453,535.6364
1454,508.2727
1455,471.3636
1456,417.9091
1457,316.0909
1458,328
1459,335.8182
1460,362.1818
1461,456.0909
1462,542
1463,587.0909
1464,605.7273
1465,568.3636
1466,533.0909
1467,475.5454
1468,435.4546
1469,410
1470,415.4546
1471,402.0909
1472,395.0909
1473,389.8182
1474,372.3636
1475,383.4546
1476,323.1818
1477,307.8182
1478,309.1818
1479,313.3636
1480,366.3636
1481,424.7273
1482,496.5454
1483,533.9091
1484,568.3636
1485,533.1818
1486,510.2727
1487,470.9091
1488,410.0909
1489,339
1490,333.5454
1491,342.6364
1492,380.4546
1493,447.7273
1494,504.2727
1495,558.9091
1496,584.0909
1497,550.5455
1498,518.7273
1499,484.8182
1500,445.5454
1501,373.2727
1502,325.8182
1503,327.2727
1504,341.5454
1505,396.0909
1506,462.4546
1507,532.4545
1508,568.4545
1509,564.4545
1510,554.1818
1511,509.8182
1512,471.5454
1513,432.1818
1514,359.5454
1515,329.0909
1516,329.1818
1517,347.8182
1518,414.7273
1519,482.2727
1520,518.7273
1521,550.8182
1522,580.2727
1523,524.5455
1524,496.1818
1525,474
1526,414.3636
1527,355.8182
1528,322.8182
1529,318.9091
1530,333.1818
1531,372.5454
1532,428.4546
1533,525.6364
1534,544.1818
1535,579.6364
1536,548.5455
1537,519.3636
1538,463.3636
1539,433.4546
1540,420.1818
1541,357.0909
1542,323.1818
1543,323.1818
1544,339.3636
1545,397.7273
1546,466.4546
1547,539.1818
1548,582.6364
1549,565.2727
1550,514.3636
1551,531.4545
1552,474.4546
1553,430.5454
1554,362.6364
1555,318.3636
1556,308.3636
1557,328.8182
1558,383.6364
1559,448.4546
1560,531.1818
1561,534
1562,571.7273
1563,560.5455
1564,518.0909
1565,480.0909
1566,432.9091
1567,428.4546
1568,407.5454
1569,344.3636
1570,330.6364
1571,319
1572,345
1573,407.3636
1574,453.1818
1575,526.9091
1576,564
1577,541.9091
1578,523.5455
1579,501.6364
1580,448.7273
1581,400.4546
1582,342.4546
1583,310.2727
1584,323.9091
1585,349.3636
1586,389.2727
1587,465.1818
1588,536.7273
1589,551.5455
1590,556.6364
1591,530.9091
1592,524.1818
1593,479.9091
1594,421.6364
1595,338.7273
1596,346.7273
1597,335.3636
1598,367.9091
1599,406.4546
1600,505.0909
1601,527.4545
1602,581.5455
1603,574.5455
1604,557.8182
1605,506.3636
1606,456.3636
1607,391.6364
1608,340.3636
1609,316.3636
1610,330.3636
1611,392
1612,456.0909
1613,524.5455
1614,580.0909
1615,594
1616,565.3636
1617,541.3636
1618,473.4546
1619,441.8182
1620,423.7273
1621,406.1818
1622,348.9091
1623,315.7273
1624,299.1818
1625,311.7273
1626,356.8182
1627,417.8182
1628,488.4546
1629,549.8182
1630,560.9091
1631,549.4545
1632,523.4545
1633,514.3636
1634,455.2727
1635,407.5454
1636,336.9091
1637,335.6364
1638,326.4546
1639,359.4546
1640,409.7273
1641,515.7273
1642,550.7273
1643,576
1644,569.6364
1645,518.6364
1646,517.9091
1647,458
1648,420.0909
1649,328.2727
1650,326.3636
1651,335.9091
1652,364.6364
1653,438.2727
1654,498.6364
1655,532.5455
1656,573.0909
1657,573.4545
1658,525
1659,499.8182
1660,455.0909
1661,398.2727
1662,338.1818
1663,314.1818
1664,309.2727
1665,352.8182
1666,409.9091
1667,467
1668,528
1669,559.0909
1670,565.7273
1671,534.1818
1672,500.2727
1673,460.7273
1674,389.8182
1675,331.3636
1676,325.8182
1677,336.6364
1678,401.1818
1679,467.5454
1680,517.8182
1681,551.1818
1682,564.9091
1683,534.6364
1684,515.7273
1685,473
1686,432.0909
1687,383.3636
1688,320.9091
1689,330.8182
1690,331.6364
1691,365.6364
1692,435
1693,515.2727
1694,550.4545
1695,580.0909
1696,549.0909
1697,532.8182
1698,487.8182
1699,446.5454
1700,401.3636
1701,341.0909
1702,313.5454
1703,318.6364
1704,338.7273
1705,399
1706,479.0909
1707,529.7273
1708,560.3636
1709,547.7273
1710,543.9091
1711,502
1712,452.4546
1713,421.6364
1714,377.7273
1715,320.9091
1716,310.2727
1717,324.3636
1718,359.8182
1719,418
1720,479.5454
1721,528.8182
1722,571.6364
1723,563.1818
1724,535.9091
1725,502.2727
1726,453.9091
1727,428.4546
1728,402.9091
1729,341.9091
1730,319.9091
1731,304.6364
1732,333.9091
1733,389.6364
1734,434.0909
1735,520.1818
1736,550
1737,587.8182
1738,552.8182
1739,503.7273
1740,469.9091
1741,419.3636
1742,342.1818
1743,317.6364
1744,330.9091
1745,374.3636
1746,422.0909
1747,491.6364
1748,532.2727
1749,562.7273
1750,556.8182
1751,529
1752,499.3636
1753,453.7273
1754,393.3636
1755,331.1818
1756,320.2727
1757,329.6364
1758,357.1818
1759,418.2727
1760,477
1761,545.8182
1762,563
1763,544.6364
1764,524.6364
1765,509.3636
1766,466.5454
1767,413
1768,365.9091
1769,315.2727
1770,305.8182
1771,327.0909
1772,391.0909
1773,440.5454
1774,504.8182
1775,561.9091
1776,580.1818
1777,543.0909
1778,518.1818
1779,484.6364
1780,423.5454
1781,352.5454
1782,318.7273
1783,330.7273
1784,360.9091
1785,423
1786,483
1787,521.7273
1788,565
1789,567.4545
1790,535.9091
1791,499.7273
1792,449.2727
1793,389.7273
1794,329.2727
1795,335.6364
1796,325.4546
1797,374.5454
1798,445.3636
1799,491.9091
1800,552.4545
1801,594
1802,553.1818
1803,515.2727
1804,470.8182
1805,425.9091
1806,393.2727
1807,322.0909
1808,313.7273
1809,319.5454
1810,350.7273
1811,419
1812,502.2727
1813,540.6364
1814,565.1818
1815,565.5455
1816,530.9091
1817,491.2727
1818,438.4546
1819,352.7273
1820,305.1818
1821,307.3636
1822,340.9091
1823,410.9091
1824,460.5454
1825,520.5455
1826,560.5455
1827,570.5455
1828,528.8182
1829,527.5455
1830,477.8182
1831,432.1818
1832,351.6364
1833,316.1818
1834,323.3636
1835,349.3636
1836,411.0909
1837,469.5454
1838,534.1818
1839,548.0909
1840,561.8182
1841,516.5455
1842,478.8182
1843,456.2727
1844,388.1818
1845,327.7273
1846,328.6364
1847,333.9091
1848,372
1849,447.3636
1850,488.4546
1851,546.7273
1852,574.6364
1853,550
1854,513.6364
1855,490.9091
1856,436.7273
1857,349.7273
1858,338.0909
1859,330.4546
1860,355.4546
1861,414.3636
1862,498.4546
1863,534.1818
1864,571.5455
1865,564.0909
1866,527
1867,501
1868,438.2727
1869,399.5454
1870,335.2727
1871,310.4546
1872,306.8182
1873,336.5454
1874,383.8182
1875,441.1818
1876,502.1818
1877,554.8182
1878,539.9091
1879,524
1880,491.5454
1881,459
1882,411
1883,321.4546
1884,316.1818
1885,331.4546
1886,353.7273
1887,412.3636
1888,490
1889,530.4545
1890,549.8182
1891,554.9091
1892,516.7273
1893,490.7273
1894,441.5454
1895,376.3636
1896,310.9091
1897,326.4546
1898,322.1818
1899,388.4546
1900,425.5454
1901,501.6364
1902,539.1818
1903,563.9091
1904,545.5455
1905,513.6364
1906,479.3636
1907,434.8182
1908,397.7273
1909,318.4546
1910,313.3636
1911,325.9091
1912,340.4546
1913,430
1914,473.3636
1915,548.6364
1916,575.7273
1917,541.8182
1918,516.5455
1919,502.0909
1920,455.0909
1921,374.3636
1922,330.5454
1923,318
1924,353.7273
1925,391.1818
1926,458
1927,508.3636
1928,542
1929,550.4545
1930,527.9091
1931,506.0909
1932,473.8182
1933,429.1818
1934,332
1935,323.7273
1936,322.3636
