F,I
285,904.6667
286,1006.8889
287,1157.5555
288,1170.5555
289,1219.7778
290,1301.5555
291,1233.8889
292,1032.8889
293,730.6667
294,641.5555
295,668.8889
296,651.1111
297,686.2222
298,816.4445
299,909.3333
300,1071
301,1174.1111
302,1181.1111
303,1167.5555
304,1235.2222
305,1099.1111
306,909.8889
307,690.4445
308,630.4445
309,670.2222
310,663.7778
311,719.1111
312,850.5555
313,957.1111
314,1069.7778
315,1172.6666
316,1204.5555
317,1261.2222
318,1252.8889
319,1124.1111
320,1118.4445
321,1043.7778
322,978.1111
323,754.6667
324,628.3333
325,585
326,602.6667
327,632.6667
328,716.1111
329,781.6667
330,982.4445
331,1090.8889
332,1165.8889
333,1130.4445
334,1169.2222
335,1126.5555
336,887.1111
337,668.1111
338,667.4445
339,669.8889
340,659.5555
341,727
342,858.5555
343,972.1111
344,1084
345,1200.6666
346,1174.5555
347,1212.5555
348,1210.3334
349,966.4445
350,706.4445
351,613.2222
352,632.2222
353,657
354,704.6667
355,799.3333
356,986.2222
357,1040.8889
358,1176.4445
359,1182.1111
360,1203.3334
361,1224.1111
362,1072.7778
363,960.2222
364,703
365,662.8889
366,679
367,651.4445
368,688.4445
369,867.6667
370,966
371,1060.3334
372,1166.1111
373,1154.4445
374,1130.5555
375,1170
376,1076.8889
377,787.6667
378,653.4445
379,624.5555
380,633.5555
381,673.8889
382,771.8889
383,872.7778
384,1010.4445
385,1114.7778
386,1199.6666
387,1148.7778
388,1177.5555
389,1174.7778
390,1029.8889
391,739.6667
392,642.7778
393,655.5555
394,645.7778
395,673.7778
396,790.5555
397,931
398,1058.7778
399,1134.6666
400,1165.4445
401,1094.8889
402,1183.1111
403,1097.4445
404,855.6667
405,655.5555
406,650.4445
407,625
408,674.7778
409,756.3333
410,888.3333
411,991.3333
412,1081
413,1228.8889
414,1227.1111
415,1298.2222
416,1195.7778
417,1042.8889
418,869
419,683.2222
420,635.5555
421,646
422,619.4445
423,690.4445
424,841.4445
425,950.8889
426,1062.8889
427,1153.5555
428,1173.6666
429,1170.1111
430,1192.1111
431,1019.4445
432,772.5555
433,649.5555
434,644.8889
435,635.5555
436,685.8889
437,797.7778
438,927.2222
439,1045.3334
440,1121.3334
441,1203
442,1175.5555
443,1229.6666
444,1160.6666
445,1070.1111
446,925.4445
447,694.6667
448,626.1111
449,636
450,641
451,686.4445
452,822.7778
453,904.4445
454,1061.1111
455,1156.1111
456,1156.6666
457,1120.5555
458,1285
459,1166.4445
460,1050.4445
461,772
462,655.7778
463,638.7778
464,615.3333
465,642.1111
466,729.1111
467,869.1111
468,981.4445
469,1104.4445
470,1176.7778
471,1106.1111
472,1144.5555
473,1163.6666
474,1032.1111
475,1069.8889
476,941.1111
477,699.3333
478,635.7778
479,622.6667
480,656.2222
481,664.7778
482,737.6667
483,854.3333
484,1050.5555
485,1121
486,1171
487,1097.5555
488,1172.1111
489,1117.5555
490,880.1111
491,682.3333
492,641
493,643.3333
494,671.6667
495,751.6667
496,877.3333
497,994.2222
498,1118.4445
499,1175.7778
500,1182.8889
501,1220.2222
502,1115.1111
503,989.6667
504,702.2222
505,622.8889
506,645
507,635.8889
508,718
509,830.2222
510,953.2222
511,1053.3334
512,1185
513,1197.6666
514,1240.2222
515,1290.8889
516,1030.4445
517,897.3333
518,658.2222
519,649.5555
520,631.7778
521,638.7778
522,704.8889
523,839.7778
524,958.3333
525,1100.5555
526,1173.6666
527,1169
528,1138.1111
529,1123.2222
530,987.8889
531,715.7778
532,622
533,630.8889
534,641.6667
535,696.2222
536,809
537,936.4445
538,1058.5555
539,1126.6666
540,1160.6666
541,1148.1111
542,1185.6666
543,1139.5555
544,1043.7778
545,876.5555
546,668.7778
547,598.2222
548,607.4445
549,630.3333
550,708.5555
551,846.7778
552,945.4445
553,1058
554,1150.1111
555,1187.6666
556,1197.8889
557,1212.3334
558,1069.1111
559,737.2222
560,624.7778
561,607.7778
562,640.1111
563,657.1111
564,778.6667
565,919.2222
566,1020.6667
567,1146.8889
568,1163.5555
569,1111.3334
570,1176.5555
571,1079.3334
572,915.1111
573,696.7778
574,632.7778
575,647.4445
576,661.8889
577,743.2222
578,893.3333
579,959
580,1119.1111
581,1172.7778
582,1191.8889
583,1217.4445
584,1155.7778
585,1038.2222
586,870.3333
587,661.2222
588,625.3333
589,605.3333
590,632.7778
591,706.5555
592,871.4445
593,977.6667
594,1080
595,1208.4445
596,1185.6666
597,1146
598,1156
599,1001.3333
600,813.5555
601,642.3333
602,615.6667
603,614.2222
604,660
605,771.3333
606,897
607,993.7778
608,1082.7778
609,1169.7778
610,1174.1111
611,1228
612,1125.7778
613,989
614,715
615,636.8889
616,639
617,635.2222
618,681.1111
619,837.7778
620,972.5555
621,1060.8889
622,1165.7778
623,1199.3334
624,1157.2222
625,1233.6666
626,1121
627,865.3333
628,678.2222
629,622.8889
630,633.7778
631,659.1111
632,778.4445
633,904.3333
634,1009.6667
635,1117.1111
636,1213
637,1180
638,1298.7778
639,1182.8889
640,1020.2222
641,767.3333
642,622.4445
643,646
644,618.8889
645,625.8889
646,790
647,923
648,1042
649,1127.3334
650,1209.2222
651,1191.6666
652,1237.2222
653,1134
654,949.7778
655,702.8889
656,622.1111
657,621.2222
658,663.2222
659,722.8889
660,801.4445
661,968.8889
662,1044.5555
663,1208.2222
664,1169
665,1191.1111
666,1284.5555
667,1204.1111
668,1132.2222
669,1130.5555
670,1037
671,1012.3333
672,933.4445
673,755.7778
674,624.4445
675,581
676,585.6667
677,644.1111
678,671.8889
679,767.1111
680,938.1111
681,1012.8889
682,1087.6666
683,1121.3334
684,1111.5555
685,1114.3334
686,986.2222
687,717.3333
688,607.8889
689,618.1111
690,640.5555
691,702.7778
692,815.1111
693,947.4445
694,1021
695,1136.4445
696,1159.2222
697,1153.2222
698,1192.6666
699,1081.8889
700,933.4445
701,721.2222
702,633.2222
703,605
704,636.7778
705,691.1111
706,811.2222
707,940
708,1047.4445
709,1146
710,1166.4445
711,1169.7778
712,1182.5555
713,1060.4445
714,947.4445
715,683
716,634.2222
717,624.4445
718,648.1111
719,673.6667
720,796.1111
721,934
722,1069.3334
723,1178.1111
724,1209.5555
725,1197.2222
726,1188.8889
727,1061.4445
728,787.4445
729,649.6667
730,622.1111
731,656.5555
732,656.8889
733,782
734,922.1111
735,1012.5555
736,1134.7778
737,1212.6666
738,1213.7778
739,1220.4445
740,1089
741,993.4445
742,701.3333
743,630
744,613.6667
745,664.7778
746,712
747,865.4445
748,951.6667
749,1092.8889
750,1177.7778
751,1216
752,1167.6666
753,1199.4445
754,1040.4445
755,790.4445
756,638.1111
757,589.7778
758,604
759,668.1111
760,772.8889
761,894.3333
762,1001.1111
763,1147.2222
764,1238.1111
765,1184
766,1294.2222
767,1182.2222
768,1007.2222
769,725.7778
770,649.2222
771,618.7778
772,639.2222
773,663.3333
774,792.6667
775,940.6667
776,1038.8889
777,1136.1111
778,1177.4445
779,1132.5555
780,1233.7778
781,1063.5555
782,859.7778
783,679.8889
784,653
785,655.1111
786,670.8889
787,748.5555
788,876.1111
789,978.7778
790,1117.2222
791,1212.2222
792,1150.7778
793,1175.3334
794,1145.5555
795,1048.3334
796,756.8889
797,656.1111
798,620.1111
799,658.5555
800,688.2222
801,775.7778
802,873.6667
803,1001.5555
804,1144.2222
805,1209.4445
806,1165.1111
807,1221.6666
808,1147.1111
809,1057.4445
810,818.7778
811,637.7778
812,623.4445
813,599.2222
814,634.1111
815,751.1111
816,877.2222
817,976
818,1112.8889
819,1167.6666
820,1166.2222
821,1205.5555
822,1130.6666
823,1043.1111
824,855.7778
825,693.1111
826,612.8889
827,620
828,646.8889
829,724.4445
830,844.1111
831,960.4445
832,1063.7778
833,1177.8889
834,1164.3334
835,1151.1111
836,1172.5555
837,1070.3334
838,869.5555
839,663
840,642.4445
841,654.6667
842,635.4445
843,736.2222
844,862.7778
845,1007.4445
846,1083.2222
847,1169
848,1170.4445
849,1157.2222
850,1148.1111
851,1011.6667
852,731.3333
853,630.7778
854,631.3333
855,642.8889
856,673.6667
857,817
858,970.4445
859,1079.7778
860,1155.7778
861,1159.6666
862,1129.1111
863,1187.5555
864,1080.4445
865,903.2222
866,675
867,644.2222
868,649.6667
869,667.6667
870,709.8889
871,858.7778
872,968.3333
873,1094.4445
874,1194.1111
875,1170.4445
876,1201.1111
877,1158.6666
878,1013.8889
879,755.2222
880,652.2222
881,631.8889
882,638.3333
883,679.3333
884,778
885,917.1111
886,1065.7778
887,1140.6666
888,1215.5555
889,1156
890,1212.8889
891,1096.8889
892,953
893,714.4445
894,640.7778
895,647
896,663.3333
897,730.8889
898,863.8889
899,1001.8889
900,1121.7778
901,1196.7778
902,1147.5555
903,1171.8889
904,1196
905,1055.5555
906,767.3333
907,654.2222
908,652.4445
909,659.4445
910,708
911,778.1111
912,963.8889
913,1058.6666
914,1170.4445
915,1194.4445
916,1138.3334
917,1169.6666
918,1097
919,903.7778
920,661.1111
921,641.1111
922,628.7778
923,665
924,749.7778
925,872.1111
926,993
927,1097.7778
928,1166.3334
929,1187.5555
930,1202
931,1174.8889
932,1024.8889
933,691.8889
934,651.6667
935,624.1111
936,642.4445
937,686.4445
938,781.3333
939,928.7778
940,1067.3334
941,1145.3334
942,1247.7778
943,1179
944,1218.2222
945,1070.8889
946,947.7778
947,692
948,624.3333
949,650.4445
950,635
951,731.2222
952,860.1111
953,977
954,1091.3334
955,1190.3334
956,1133.8889
957,1119.3334
958,1169.2222
959,1028.4445
960,786.6667
961,668.4445
962,654.2222
963,668.4445
964,668.2222
965,799.7778
966,889.3333
967,1003.3333
968,1151.3334
969,1203.5555
970,1191
971,1195.7778
972,1092
973,1049.4445
974,797.3333
975,652.4445
976,619
977,651
978,644.3333
979,766.8889
980,915.3333
981,1021.7778
982,1159.7778
983,1182.6666
984,1155.3334
985,1212.1111
986,1237.1111
987,1095.8889
988,1003.1111
989,764.7778
990,652.4445
991,621.2222
992,635.5555
993,654.7778
994,770.4445
995,863.2222
996,991.7778
997,1120.6666
998,1164.5555
999,1121.5555
1000,1193.2222
1001,1124.2222
1002,997.2222
1003,748.3333
1004,657.2222
1005,651.7778
1006,648.3333
1007,684.5555
1008,773.2222
1009,889.6667
1010,1050.1111
1011,1117.7778
1012,1191.4445
1013,1109.8889
1014,1149
1015,1091.4445
1016,1007.6667
1017,731.4445
1018,632.5555
1019,624.4445
1020,637.1111
1021,675.2222
1022,764.1111
1023,915.4445
1024,1009.6667
1025,1169.2222
1026,1175.2222
1027,1164.6666
1028,1171.8889
1029,1133.1111
1030,1062.7778
1031,962.4445
1032,743.3333
1033,656.6667
1034,620.3333
1035,602.6667
1036,627
1037,719
1038,850.2222
1039,957.1111
1040,1056.5555
1041,1127.8889
1042,1114
1043,1146.8889
1044,1066.6666
1045,877.1111
1046,665.6667
1047,609
1048,610.4445
1049,654.2222
1050,738.2222
1051,868.6667
1052,941.6667
1053,1084.2222
1054,1178.8889
1055,1146.2222
1056,1189.3334
1057,1207.7778
1058,1072.1111
1059,753.6667
1060,641.6667
1061,637.5555
1062,612.2222
1063,652.8889
1064,774.6667
1065,907.2222
1066,1027.6666
1067,1105.3334
1068,1159.4445
1069,1087.8889
1070,1152.2222
1071,1049.5555
1072,896.1111
1073,680.4445
1074,621.2222
1075,637.7778
1076,652
1077,712.2222
1078,837.7778
1079,964.2222
1080,1008
1081,1152.2222
1082,1123.5555
1083,1121
1084,1168.8889
1085,1064.8889
1086,835.2222
1087,638.2222
1088,608.5555
1089,634.7778
1090,659.3333
1091,713.2222
1092,847.2222
1093,957.6667
1094,1105.5555
1095,1184.8889
1096,1161.6666
1097,1137
1098,1125.3334
1099,1016
1100,757.7778
1101,654.1111
1102,602.7778
1103,617.3333
1104,661.3333
1105,756.8889
1106,907.1111
1107,1012.5555
1108,1104.2222
1109,1167.4445
1110,1057.5555
1111,1111.8889
1112,1130.4445
1113,1082.4445
1114,1053
1115,963.1111
1116,848.3333
1117,660.7778
1118,610.8889
1119,616.4445
1120,617.3333
1121,684.5555
1122,850.8889
1123,912.4445
1124,989.4445
1125,1090.8889
1126,1133.8889
1127,1033.7778
1128,1111.3334
1129,1043.5555
1130,960.2222
1131,755.2222
1132,631.7778
1133,612.6667
1134,639.1111
1135,617.7778
1136,752.3333
1137,846.3333
1138,1001.1111
1139,1095.6666
1140,1171.4445
1141,1090.2222
1142,1158.7778
1143,1178.2222
1144,1102.3334
1145,1001
1146,767.1111
1147,633
1148,595.6667
1149,592.4445
1150,617.8889
1151,680.4445
1152,805.5555
1153,968.8889
1154,1057.5555
1155,1115.6666
1156,1074.4445
1157,1097.6666
1158,1115.6666
1159,1049.6666
1160,830.4445
1161,649.8889
1162,592.7778
1163,618.8889
1164,640.2222
1165,673.3333
1166,801.5555
1167,959.3333
1168,1067.2222
1169,1201.1111
1170,1132.4445
1171,1121.3334
1172,1146.6666
1173,1040.2222
1174,799.8889
1175,692
1176,635.2222
1177,633
1178,634.3333
1179,750.8889
1180,885.1111
1181,1001.2222
1182,1070.1111
1183,1191.2222
1184,1133.5555
1185,1172.2222
1186,1098.5555
1187,969
1188,690.5555
1189,616.5555
1190,616.2222
1191,633
1192,711.1111
1193,795.8889
1194,927.4445
1195,1040.7778
1196,1130.1111
1197,1167
1198,1210.2222
1199,1246.7778
1200,1168.6666
1201,1025.3334
1202,1000.5555
1203,920.7778
1204,702.4445
1205,621.3333
1206,607.2222
1207,584.2222
1208,612.1111
1209,726.1111
1210,813.4445
1211,948.8889
1212,1086.7778
1213,1149.2222
1214,1084.6666
1215,1119.5555
1216,1114.2222
1217,1040.4445
1218,1019.5555
1219,735
1220,649.3333
1221,606.5555
1222,609
1223,633.1111
1224,763.5555
1225,840.1111
1226,1006.4445
1227,1046.7778
1228,1133.2222
1229,1129.8889
1230,1151.6666
1231,1050.8889
1232,837.8889
1233,649.3333
1234,611.8889
1235,616.1111
1236,628.5555
1237,713.4445
1238,809.7778
1239,954.8889
1240,1080.5555
1241,1154.6666
1242,1132
1243,1083.3334
1244,1143.5555
1245,1027.5555
1246,878.5555
1247,692.8889
1248,617.2222
1249,609.8889
1250,631.3333
1251,676.6667
1252,800
1253,838.2222
1254,1034.7778
1255,1122.5555
1256,1135.1111
1257,1114.7778
1258,1122.3334
1259,1047.2222
1260,964.6667
1261,691.1111
1262,638.7778
1263,609
1264,638.7778
1265,681
1266,773
1267,948.3333
1268,1023.3333
1269,1097.8889
1270,1123.7778
1271,1069.6666
1272,1169.6666
1273,1005.5555
1274,881.4445
1275,645.7778
1276,631.2222
1277,635.8889
1278,629.2222
1279,678.2222
1280,840.8889
1281,940.5555
1282,1047.8889
1283,1140
1284,1133.4445
1285,1131.7778
1286,1150.5555
1287,1071.3334
1288,796.2222
1289,631.2222
1290,594.6667
1291,609.2222
1292,603.4445
1293,714.5555
1294,858.6667
1295,974.2222
1296,1058.2222
1297,1132.6666
1298,1115.7778
1299,1123.6666
1300,1124
1301,1031.2222
1302,837.1111
1303,624
1304,610.7778
1305,619.6667
1306,606.2222
1307,725.7778
1308,869
1309,935.1111
1310,1083.8889
1311,1148.8889
1312,1152.7778
1313,1129.7778
1314,1138.2222
1315,1064.7778
1316,967.1111
1317,771.4445
1318,632.3333
1319,587.5555
1320,616.8889
1321,650.7778
1322,719.7778
1323,870
1324,956.7778
1325,1075.7778
1326,1161.3334
1327,1096.1111
1328,1081.4445
1329,1110.7778
1330,993.2222
1331,765.3333
1332,654.2222
1333,623.5555
1334,647.6667
1335,626.3333
1336,752.7778
1337,858.8889
1338,979.5555
1339,1081.5555
1340,1180.8889
1341,1133.4445
1342,1199.2222
1343,1136.3334
1344,998.1111
1345,774.5555
1346,591.8889
1347,615.7778
1348,616.8889
1349,648.3333
1350,759.8889
1351,873.7778
1352,990.8889
1353,1101.8889
1354,1167.3334
1355,1141.4445
1356,1136
1357,1066.3334
1358,965.8889
1359,709.3333
1360,614.4445
1361,593.1111
1362,628.5555
1363,697.1111
1364,802
1365,969.5555
1366,1052.3334
1367,1160.8889
1368,1155.6666
1369,1077.4445
1370,1169.4445
1371,1063.4445
1372,888.5555
1373,667.5555
1374,599.7778
1375,628.8889
1376,625.3333
1377,709.2222
1378,846.7778
1379,947.5555
1380,1075
1381,1162.6666
1382,1149.1111
1383,1111.1111
1384,1157.8889
1385,1032.2222
1386,777.7778
1387,622.8889
1388,603.3333
1389,610.1111
1390,660.4445
1391,756
1392,886
1393,995.4445
1394,1097.6666
1395,1155.1111
1396,1133.4445
1397,1148.8889
1398,1199.1111
1399,1058.4445
1400,751.4445
1401,620.8889
1402,629.1111
1403,631.8889
1404,637.6667
1405,725.6667
1406,891.4445
1407,984.5555
1408,1083.4445
1409,1166.7778
1410,1096.6666
1411,1094.7778
1412,1116
1413,947
1414,715.4445
1415,596.6667
1416,608.8889
1417,612
1418,667
1419,819.4445
1420,935.2222
1421,1065.6666
1422,1157.6666
1423,1214.1111
1424,1119.5555
1425,1219
1426,1135.3334
1427,931.3333
1428,690.6667
1429,614
1430,609.5555
1431,635.2222
1432,715.1111
1433,823
1434,935
1435,1046.1111
1436,1124.8889
1437,1093
1438,1063
1439,1133
1440,1004.4445
1441,780.2222
1442,636.7778
1443,583.7778
1444,599.5555
1445,650.2222
1446,764.4445
1447,932.8889
1448,1008.3333
1449,1120
1450,1169.6666
1451,1127
1452,1133.3334
1453,1137.6666
1454,1077.3334
1455,937.1111
1456,714.3333
1457,615.7778
1458,632
1459,610.4445
1460,629.7778
1461,755
1462,855.5555
1463,965
1464,1081
1465,1117.7778
1466,1078.1111
1467,1106.5555
1468,1088
1469,1027.6666
1470,883.4445
1471,658.8889
1472,631.2222
1473,630.6667
1474,640.1111
1475,694.3333
1476,813.7778
1477,923
1478,1042.6666
1479,1123.2222
1480,1193.2222
1481,1142.4445
1482,1179.3334
1483,1061.4445
1484,987.5555
1485,742.6667
1486,610.2222
1487,596.1111
1488,611.7778
1489,655.8889
1490,783.7778
1491,928.8889
1492,1029.3334
1493,1110.3334
1494,1196.4445
1495,1150.1111
1496,1152.4445
1497,1083.7778
1498,1022.4445
1499,1004.3333
1500,797.3333
1501,616.2222
1502,578.8889
1503,605.2222
1504,613.5555
1505,703.7778
1506,819.7778
1507,947.4445
1508,1074.4445
1509,1153.6666
1510,1126.4445
1511,1109.3334
1512,1144.6666
1513,1029.2222
1514,1040.1111
1515,868.4445
1516,644.3333
1517,607.7778
1518,611.8889
1519,628
1520,677.3333
1521,816.4445
1522,933.2222
1523,1068.8889
1524,1123.4445
1525,1104.7778
1526,1078.1111
1527,1148.6666
1528,981.3333
1529,757.1111
1530,646.4445
1531,622.1111
1532,624.7778
1533,681.8889
1534,807.8889
1535,888.3333
1536,1044.6666
1537,1117.4445
1538,1189.5555
1539,1125.1111
1540,1124.1111
1541,1084.7778
1542,1037
1543,967.3333
1544,758.5555
1545,593.2222
1546,582.2222
1547,581.5555
1548,653.8889
1549,757.5555
1550,913.5555
1551,984.1111
1552,1103.1111
1553,1161.8889
1554,1075.3334
1555,1081.7778
1556,1163.3334
1557,1117.3334
1558,1024.3334
1559,865.7778
1560,642.3333
1561,616.7778
1562,587.7778
1563,602
1564,663.2222
1565,798.2222
1566,897.3333
1567,1019.5555
1568,1123.3334
1569,1138.1111
1570,1092.3334
1571,1138
1572,1012.3333
1573,966
1574,998.6667
1575,948.4445
1576,930.5555
1577,906.5555
1578,933.4445
1579,938.5555
1580,951.3333
1581,950.6667
1582,897.2222
1583,696.7778
1584,609.3333
1585,575.7778
1586,597.4445
1587,609.7778
1588,713.1111
1589,835.4445
1590,916.4445
1591,1017.7778
1592,1106.8889
1593,1074.8889
1594,1060.5555
1595,1001
1596,910
1597,722.1111
1598,608
1599,613.1111
1600,619.6667
1601,631.5555
1602,699.6667
1603,876.5555
1604,981
1605,1088.6666
1606,1143.2222
1607,1082.6666
1608,1077.6666
1609,1067.3334
1610,930.1111
1611,691.2222
1612,606.5555
1613,584.7778
1614,633.2222
1615,672.5555
1616,814.6667
1617,908.4445
1618,1014.1111
1619,1144.4445
1620,1177.5555
1621,1150.6666
1622,1232.2222
1623,1124.2222
1624,1071.5555
1625,833.8889
1626,639.1111
1627,590.7778
1628,599.4445
1629,597.6667
1630,648.3333
1631,815
1632,903.2222
1633,1004.7778
1634,1096.8889
1635,1142.8889
1636,1101.2222
1637,1117.2222
1638,996.7778
1639,837.1111
1640,661.2222
1641,603.5555
1642,610.5555
1643,609
1644,689.5555
1645,807
1646,909
1647,993.1111
1648,1129
1649,1150.8889
1650,1127.2222
1651,1143.3334
1652,999.5555
1653,808.4445
1654,643.1111
1655,588.5555
1656,616.4445
1657,646.1111
1658,728.4445
1659,868
1660,976
1661,1105.6666
1662,1143.3334
1663,1100.1111
1664,1106.3334
1665,1089
1666,1021.5555
1667,783.4445
1668,672.2222
1669,624.3333
1670,622.4445
1671,631.1111
1672,724
1673,841.8889
1674,959.3333
1675,1056.1111
1676,1133.5555
1677,1127.6666
1678,1078
1679,1088.5555
1680,989.1111
1681,876.1111
1682,666
1683,598.6667
1684,595
1685,588.7778
1686,654.8889
1687,790.7778
1688,892.1111
1689,1004.8889
1690,1118.5555
1691,1147
1692,1131.1111
1693,1253.6666
1694,1093.5555
1695,935.4445
1696,719.5555
1697,627.5555
1698,613.3333
1699,604.5555
1700,640.3333
1701,785
1702,935.3333
1703,1002.8889
1704,1118.8889
1705,1144.8889
1706,1070.1111
1707,1107.4445
1708,1026.2222
1709,949.7778
1710,726.6667
1711,657.6667
1712,594.5555
1713,593.4445
1714,654
1715,754.1111
1716,870.2222
1717,958.5555
1718,1077.3334
1719,1151.5555
1720,1100.7778
1721,1084
1722,1101.2222
1723,981.1111
1724,716.4445
1725,630.1111
1726,579.3333
1727,615.7778
1728,638.8889
1729,794.5555
1730,896
1731,1003.3333
1732,1123.5555
1733,1190.5555
1734,1128.6666
1735,1131.6666
1736,1071.8889
1737,981.1111
1738,754.3333
1739,618.7778
1740,596.8889
1741,608
1742,643.7778
1743,728.8889
1744,906.3333
1745,974.6667
1746,1107.7778
1747,1143.8889
1748,1075.1111
1749,1053.8889
1750,1089.6666
1751,1022.3333
1752,797.3333
1753,656
1754,610.2222
1755,624.1111
1756,609.5555
1757,707.8889
1758,872
1759,941.5555
1760,1049.5555
1761,1141.7778
1762,1116.4445
1763,1087.3334
1764,1117.2222
1765,987
1766,742.8889
1767,621.3333
1768,599
1769,606.6667
1770,666.2222
1771,752.2222
1772,869.1111
1773,977.3333
1774,1100.3334
1775,1152.1111
1776,1136.2222
1777,1176
1778,1084
1779,966.6667
1780,706.2222
1781,633.1111
1782,605.4445
1783,604.3333
1784,643.4445
1785,761.5555
1786,888
1787,986.2222
1788,1096.5555
1789,1178
1790,1063.6666
1791,1066
1792,1068.2222
1793,916.2222
1794,695.4445
1795,608.2222
1796,619.2222
1797,633.3333
1798,647.1111
1799,813.6667
1800,917.4445
1801,995.6667
1802,1128.1111
1803,1179.3334
1804,1072
1805,1122.4445
1806,1033.7778
1807,849.2222
1808,662.1111
1809,606.8889
1810,608.7778
1811,623.4445
1812,712.2222
1813,871.7778
1814,971.7778
1815,1091.6666
1816,1147.2222
1817,1146.5555
1818,1084.4445
1819,1141.1111
1820,1007.8889
1821,783.5555
1822,644.3333
1823,616.6667
1824,604.3333
1825,636.7778
1826,738.8889
1827,886.3333
1828,978
1829,1100.8889
1830,1165.2222
1831,1106.7778
1832,1078.7778
1833,1128.7778
1834,964.6667
1835,731.3333
1836,622.3333
1837,620.3333
1838,616.3333
1839,667.1111
1840,743.6667
1841,869
1842,1000.7778
1843,1110.4445
1844,1136
1845,1098.2222
1846,1109.8889
1847,1061.3334
1848,944.4445
1849,719.7778
1850,591.5555
1851,602.8889
