Frame,Mean
0,1401.5682
1,1239.6591
2,1062.3864
3,1001.3182
4,998.3864
5,1058.8636
6,1137.3409
7,1276.3409
8,1445.2046
9,1617.5227
10,1813.7727
11,1822.6591
12,1290.1591
13,1078.1364
14,998.1364
15,996
16,1030.25
17,1148.2273
18,1290.75
19,1464.1364
20,1674.2727
21,1681.1818
22,1744.6591
23,1608.5682
24,1451.1136
25,1397.25
26,1176.5682
27,1067.5227
28,1024.6136
29,1001.8636
30,1075.5909
31,1195.25
32,1326.1136
33,1519.1364
34,1643.1591
35,1801.0227
36,1798.3182
37,1855.1818
38,1686.8636
39,1507.2273
40,1412.1364
41,1252.7954
42,1118.2727
43,1019.8864
44,1000.9545
45,997.0909
46,1088.4546
47,1169.1364
48,1289.6136
49,1443.1818
50,1612.3864
51,1789.0227
52,1816.0909
53,1904.5454
54,1737.8409
55,1532.4773
56,1444.1364
57,1361.2727
58,1153.8864
59,1076.9546
60,997.8182
61,1001.7273
62,1013.7273
63,1111.2727
64,1195.75
65,1325.6364
66,1497.5227
67,1685.8636
68,1827.9318
69,1818.9773
70,1723.1136
71,1487.4546
72,1473.1364
73,1462.9773
74,1384.1818
75,1216.8636
76,1062.3864
77,982
78,1005.8864
79,1003.3636
80,1088.8636
81,1178.5454
82,1305.1364
83,1487.7954
84,1672.3409
85,1834.2954
86,1851.2046
87,1783.9773
88,1542.3409
89,1425.7273
90,1366
91,1295.2046
92,1115.8864
93,1035.5
94,993.9545
95,987.0227
96,1062.2273
97,1147.7954
98,1260
99,1415.7954
100,1611.2046
101,1835.9546
102,1846.7273
103,1796.1818
104,1656.0682
105,1439.2727
106,1382.5909
107,1320.1364
108,1136.0682
109,1049.1364
110,1011.8409
111,997.0227
112,1052.5682
113,1125.4091
114,1238.9318
115,1379.9773
116,1568.0909
117,1782.75
118,1897.3409
119,1855.3409
120,1728.8864
121,1505.9091
122,1414.1591
123,1400.6591
124,1227.1364
125,1092.1818
126,1036.3864
127,1020.5227
128,1024.25
129,1126.7046
130,1219.3636
131,1339
132,1475.3636
133,1680.2273
134,1808.5454
135,1834.9318
136,1781.6591
137,1579.3636
138,1456.8864
139,1399.7046
140,1309.0682
141,1123.3182
142,1024.1364
143,996.4318
144,983.25
145,1056.8409
146,1150.0227
147,1281.6818
148,1432.6818
149,1592.6364
150,1743.1818
151,1767.5909
152,1780.9091
153,1635.3409
154,1456.9318
155,1392.2727
156,1291.8409
157,1148.4318
158,1043.2954
159,981.1818
160,985.8182
161,1054.5227
162,1156.4091
163,1266.5909
164,1399.6591
165,1577.6818
166,1749.4091
167,1797.7046
168,1778.0909
169,1611.6818
170,1509.0454
171,1480.6364
172,1392.8182
173,1365.75
174,1225.5909
175,1067.7046
176,989.3182
177,1001.6818
178,999.3636
179,1077.1591
180,1174.7273
181,1299.5227
182,1434.7273
183,1681.9546
184,1850.1364
185,1882.4773
186,1835.5454
187,1537.3864
188,1458.0227
189,1408.2273
190,1366.1591
191,1218.0682
192,1071.25
193,994.8182
194,994.1364
195,995.9773
196,1061.1591
197,1177.3409
198,1280.4773
199,1448.5909
200,1633.1591
201,1782.9546
202,1827.9546
203,1769.8636
204,1557.6818
205,1473.75
206,1387.8636
207,1300.0682
208,1192.5
209,1091.8864
210,1013.2727
211,980.4545
212,1008.5909
213,1091.4318
214,1211.8182
215,1337.2046
216,1487.7273
217,1664.5227
218,1817.2954
219,1788.9091
220,1729.7046
221,1612.3864
222,1553.3864
223,1454.0454
224,1362.2273
225,1151.3182
226,1049.8864
227,1017.6818
228,1008.5909
229,1062.4091
230,1136.4318
231,1235.2954
232,1382.2273
233,1505.7954
234,1716.6818
235,1807.7273
236,1814.6136
237,1688.5682
238,1480.4091
239,1389.1136
