Frame,Mean
1,1236
2,1322
3,989
4,888
5,762
6,814
7,945
8,923
9,1019
10,1178
11,1195
12,1222
13,1225
14,1218
15,1006
16,791
17,723
18,766
19,881
20,1007
21,1040
22,1132
23,1239
24,1278
25,1198
26,1192
27,886
28,836
29,796
30,864
31,890
32,974
33,996
34,1240
35,1351
36,1252
37,1268
38,1163
39,975
40,747
41,802
42,819
43,846
44,994
45,1118
46,1219
47,1170
48,1217
49,1153
50,1063
51,859
52,790
53,854
54,840
55,952
56,1081
57,1130
58,1248
59,1247
60,1182
61,1130
62,937
63,784
64,806
65,839
66,862
67,1003
68,994
69,1158
70,1199
71,1237
72,1192
73,1215
74,960
75,735
76,827
77,816
78,898
79,1032
80,1105
81,1187
82,1268
83,1189
84,1285
85,1124
86,950
87,810
88,718
89,931
90,1020
91,986
92,1150
93,1232
94,1302
95,1259
96,1169
97,1093
98,853
99,823
100,846
101,897
102,947
103,1089
104,1080
105,1185
106,1216
107,1218
108,1229
109,899
110,856
111,759
112,818
113,864
114,879
115,1027
116,1158
117,1226
118,1156
119,1194
120,1253
121,905
122,755
123,787
124,781
125,950
126,984
127,1037
128,1264
129,1219
130,1188
131,1133
132,1189
133,881
134,785
135,806
136,844
137,928
138,1053
139,1131
140,1197
141,1317
142,1157
143,1173
144,912
145,834
146,799
147,858
148,887
149,927
150,985
151,1164
152,1150
153,1132
154,1214
155,1313
156,873
157,774
158,796
159,844
160,943
161,916
162,1070
163,1233
164,1199
165,1287
166,1272
167,1169
168,920
169,771
170,745
171,876
172,983
173,1060
174,1102
175,1173
176,1236
177,1266
178,1174
179,1073
180,847
181,712
182,769
183,928
184,1026
185,1009
186,1183
187,1235
188,1221
189,1244
190,1124
191,899
192,818
193,786
194,779
195,920
196,934
197,1087
198,1096
199,1196
200,1257
201,1231
202,1127
203,831
204,756
205,801
206,817
207,910
208,946
209,1085
210,1179
211,1253
212,1260
213,1262
214,1046
215,877
216,735
217,773
218,861
219,924
220,985
221,1194
222,1195
223,1258
224,1311
225,1281
226,1092
227,850
228,758
229,811
230,864
231,996
232,1105
233,1173
234,1212
235,1203
236,1224
237,1186
238,1004
239,800
240,741
241,765
242,804
243,968
244,1195
245,1171
246,1169
247,1201
248,1147
249,1236
250,921
251,760
252,835
253,866
254,966
255,940
256,1125
257,1186
258,1185
259,1188
260,1218
261,1080
262,937
263,805
264,746
265,889
266,935
267,1045
268,1145
269,1160
270,1300
271,1203
272,1145
273,1107
274,846
