F,I
811,457.7778
812,473.3333
813,478.8889
814,493.3333
815,479
816,432.2222
817,345.2222
818,322.5555
819,312.4445
820,340.8889
821,366.1111
822,416.8889
823,453.7778
824,473
825,473.5555
826,477.2222
827,469.5555
828,441.2222
829,398.1111
830,346.1111
831,314.5555
832,317
833,310.1111
834,340
835,383.3333
836,406.7778
837,463.1111
838,463
839,470.7778
840,502
841,468.2222
842,400.3333
843,321.5555
844,308.6667
845,320.7778
846,328.4445
847,364.5555
848,420.4445
849,444.6667
850,474.4445
851,472.2222
852,472.5555
853,472.6667
854,447.8889
855,381.4445
856,303.7778
857,313.8889
858,320.2222
859,342.6667
860,375.5555
861,416.5555
862,456.7778
863,473.4445
864,477.8889
865,475.8889
866,456.8889
867,441.6667
868,386.1111
869,319.6667
870,296.4445
871,298
872,327.2222
873,355.2222
874,395.6667
875,447.6667
876,446.5555
877,469.7778
878,489.4445
879,491.1111
880,450.3333
881,346.7778
882,309.7778
883,306.6667
884,332.6667
885,335.4445
886,361.7778
887,427.8889
888,447.5555
889,465.2222
890,470.6667
891,465.4445
892,442.6667
893,411.5555
894,338
895,303.7778
896,316
897,327.7778
898,349.5555
899,382.3333
900,436.8889
901,464.6667
902,486.6667
903,473.5555
904,465.8889
905,447.8889
906,364.7778
907,307.2222
908,301.5555
909,315.6667
910,333.3333
911,379.1111
912,434.6667
913,461.2222
914,465.5555
915,477.1111
916,465.8889
917,463
918,408.7778
919,325.5555
920,299.5555
921,303.1111
922,326.7778
923,321.7778
924,384.7778
925,459.1111
926,492.8889
927,489.7778
928,485.8889
929,467.4445
930,426.7778
931,356.7778
932,314.4445
933,315.1111
934,303.4445
935,323.7778
936,382.5555
937,429.5555
938,464.4445
939,478
940,495.8889
941,474.8889
942,455.1111
943,389.4445
944,312.6667
945,304.1111
946,318.5555
947,333.4445
948,367.8889
949,413
950,441.3333
951,459.1111
952,478.1111
953,475.7778
954,473.8889
955,435.6667
956,339.7778
957,314.1111
958,291.4445
959,328.3333
960,339.4445
961,386.8889
962,443.5555
963,454.2222
964,468.6667
965,477.5555
966,495.7778
967,458.5555
968,426.3333
969,365.6667
970,312.4445
971,306.3333
972,309.1111
973,323.1111
974,359
975,400.5555
976,436.4445
977,443.6667
978,473.4445
979,478.4445
980,461.4445
981,410.5555
982,328.1111
983,303.6667
984,308
985,335.8889
986,352.3333
987,368.4445
988,436.5555
989,468.4445
990,448.1111
991,475.4445
992,465.8889
993,462.6667
994,361.8889
995,307.3333
996,297.3333
997,314.1111
998,320.3333
999,366.3333
1000,415.4445
1001,451.2222
1002,462.5555
1003,481.1111
1004,476.2222
1005,465.2222
1006,402
1007,330.4445
1008,303.8889
1009,319.3333
1010,333.4445
1011,363.1111
1012,410.5555
1013,444
1014,460.7778
1015,486.3333
1016,472.1111
1017,489.7778
1018,419.4445
1019,341.3333
1020,297
1021,313.3333
1022,319.2222
1023,327.5555
1024,404.4445
1025,440
1026,459.7778
1027,476.2222
1028,470
1029,469.7778
1030,450.3333
1031,380.4445
1032,307.8889
1033,307
1034,323.3333
1035,337.8889
1036,358.4445
1037,435.6667
1038,441.5555
1039,489.4445
1040,464.6667
1041,466.3333
1042,468.8889
1043,421.8889
1044,333.2222
1045,306.5555
1046,303.7778
1047,325.7778
1048,342.3333
1049,395.8889
1050,448.6667
1051,476.4445
1052,451.1111
1053,484.6667
1054,465
1055,452.6667
1056,350.1111
1057,309
1058,308.1111
1059,308.1111
1060,352.4445
1061,366.6667
1062,440
1063,485.8889
1064,483.6667
1065,460.6667
1066,494.2222
1067,457.7778
1068,396.3333
1069,312.7778
1070,318
1071,317.4445
1072,335.2222
1073,359.6667
1074,412.5555
1075,459.3333
1076,461
1077,460.6667
1078,469.7778
1079,477.4445
1080,442
1081,337.8889
1082,319.8889
1083,305.5555
1084,319.5555
1085,339.5555
1086,389.3333
1087,425.1111
1088,463.3333
1089,469.4445
1090,467.7778
1091,508
1092,453.8889
1093,360.2222
1094,314.7778
1095,287.4445
1096,309.5555
1097,335.7778
1098,349
1099,437.1111
1100,460.7778
1101,452.7778
1102,484.2222
1103,459.4445
1104,440.7778
1105,389.8889
1106,314.8889
1107,296.2222
1108,294.2222
1109,328.6667
1110,359
1111,416.8889
1112,466.7778
1113,450.1111
1114,469.1111
1115,462.5555
1116,466.4445
1117,434.8889
1118,336.7778
1119,312.4445
1120,316.3333
1121,304.8889
1122,336.8889
1123,381.1111
1124,441.8889
1125,468.5555
1126,457.3333
1127,465.7778
1128,465.1111
1129,444.8889
1130,390.2222
1131,313.7778
1132,310.7778
1133,304.6667
1134,329.5555
1135,369.7778
1136,401.4445
1137,443.8889
1138,466
1139,464.1111
1140,483.1111
1141,463.4445
1142,412.1111
1143,323.8889
1144,307.2222
1145,322.5555
1146,329.3333
1147,352.1111
1148,411.1111
1149,446.1111
1150,464
1151,464.5555
1152,470.4445
1153,455.3333
1154,434.5555
1155,334.8889
1156,303.2222
1157,288.6667
1158,318.7778
1159,342.3333
1160,379.3333
1161,438.7778
1162,452.7778
1163,466.2222
1164,473.1111
1165,498.1111
1166,453.6667
1167,423.1111
1168,372
1169,303.6667
1170,300.2222
1171,306.5555
1172,327.7778
1173,340.8889
1174,400.5555
1175,447.8889
1176,440.3333
1177,470.4445
1178,459.3333
1179,474
1180,444.2222
1181,338.5555
1182,309.1111
1183,309.5555
1184,308.4445
1185,335.6667
1186,383.4445
1187,437.2222
1188,451.4445
1189,460.8889
1190,479.1111
1191,470.8889
1192,445.7778
1193,373.7778
1194,298
1195,297.2222
1196,308.2222
1197,320.3333
1198,349.5555
1199,419.6667
1200,458.5555
1201,467.1111
1202,462.5555
1203,484
1204,456.7778
1205,418.7778
1206,334.4445
1207,331.3333
1208,317.7778
1209,327.5555
1210,350
1211,383.2222
1212,442.8889
1213,449
1214,484.6667
1215,459.4445
1216,451.8889
1217,446.1111
1218,358.1111
1219,306.7778
1220,306.7778
1221,314.5555
1222,343.2222
1223,392.1111
1224,435.5555
1225,462.5555
1226,458.5555
1227,472.7778
1228,495.4445
1229,449
1230,433.1111
1231,405
1232,313.4445
1233,290.8889
1234,295.4445
1235,297.3333
1236,350.2222
1237,391.6667
1238,451.7778
1239,457.4445
1240,474.5555
1241,482.5555
1242,442.2222
1243,443.8889
1244,351.1111
1245,311
1246,304.8889
1247,324
1248,356
1249,394.3333
1250,439.8889
1251,460.4445
1252,466.1111
1253,477.5555
1254,471.3333
1255,452.1111
1256,446.5555
1257,399.6667
1258,353
1259,304.8889
1260,300.5555
1261,308.8889
1262,318.5555
1263,353.1111
1264,427.5555
1265,449.1111
1266,461.3333
1267,485.8889
1268,466.8889
1269,460.5555
1270,425.1111
1271,321
1272,309.4445
1273,310.4445
1274,329.7778
1275,348.5555
1276,395.1111
1277,433.8889
1278,464.5555
1279,447.8889
1280,446.7778
1281,467.2222
1282,438
1283,354.8889
1284,298.8889
1285,304.1111
1286,324
1287,345.2222
1288,371.4445
1289,443.6667
1290,481.4445
1291,455.6667
1292,463.6667
1293,466.6667
1294,450.8889
1295,402.3333
1296,306.6667
1297,305.6667
1298,307
1299,313.7778
1300,354.1111
1301,399.8889
1302,446.7778
1303,446.2222
1304,464
1305,479.1111
1306,480.5555
1307,447.4445
1308,371
1309,291.5555
1310,301.5555
1311,310
1312,326
1313,360.7778
1314,421.8889
1315,460.5555
1316,459.7778
1317,445.3333
1318,461
1319,438.6667
1320,406.7778
1321,324.2222
1322,304.5555
1323,312.1111
1324,331.3333
1325,340.1111
1326,391.4445
1327,446.1111
1328,462.5555
1329,461.2222
1330,458
1331,485.2222
1332,437.1111
1333,360.4445
1334,302
1335,313.5555
1336,317.3333
1337,334.8889
1338,367.6667
1339,403.8889
1340,457
1341,457.5555
1342,469.5555
1343,453.3333
1344,433.4445
1345,414.5555
1346,325.8889
1347,300.1111
1348,298
1349,327.2222
1350,334.2222
1351,408.7778
1352,435.6667
1353,485.3333
1354,480.5555
1355,463.6667
1356,459.8889
1357,436.4445
1358,410.6667
1359,395
1360,343.6667
1361,293.6667
1362,299.7778
1363,306.8889
1364,326
1365,349.7778
1366,409.6667
1367,441.6667
1368,468.6667
1369,457.7778
1370,460.8889
1371,447
1372,378.6667
1373,324.6667
1374,290.6667
1375,300.4445
1376,331.8889
1377,362.4445
1378,419.5555
1379,448.8889
1380,466.1111
1381,483.5555
1382,465.1111
1383,455.2222
1384,411
1385,347.4445
1386,305.5555
1387,296.3333
1388,319
1389,332.7778
1390,373.7778
1391,415.4445
1392,435.2222
1393,472.8889
1394,467.3333
1395,470.7778
1396,456.3333
1397,404.4445
1398,311.3333
1399,299.4445
1400,295.7778
1401,322.1111
1402,365.1111
1403,406.6667
1404,454.7778
1405,482.1111
1406,465.5555
1407,469.1111
1408,463.7778
1409,423.2222
1410,376
1411,307.7778
1412,302
1413,305
1414,327
1415,361.1111
1416,416.1111
1417,455.3333
1418,469.7778
1419,464.1111
1420,453.3333
1421,462.4445
1422,412.3333
1423,384.4445
1424,391.4445
1425,324.1111
1426,309.6667
1427,303.1111
1428,308.8889
1429,311.6667
1430,364.3333
1431,428.5555
1432,422.3333
1433,458.8889
1434,470.7778
1435,455.6667
1436,445
1437,382.2222
1438,316.4445
1439,300.7778
1440,315.8889
1441,330.2222
1442,348
1443,406.3333
1444,445.6667
1445,467.8889
1446,446.5555
1447,465.3333
1448,452.2222
1449,402.5555
1450,327.2222
1451,296.7778
1452,306.8889
1453,319.2222
1454,357.1111
1455,382.7778
1456,430.4445
1457,441.2222
1458,479.5555
1459,465
1460,452.6667
1461,430.4445
1462,357.1111
1463,319.8889
1464,294.1111
1465,311.5555
1466,339
1467,362
1468,436.3333
1469,437.8889
1470,455.2222
1471,471.5555
1472,477.2222
1473,451.2222
1474,406
1475,315.8889
1476,309.8889
1477,300.7778
1478,309.7778
1479,343.4445
1480,393.4445
1481,444.6667
1482,465.7778
1483,457
1484,456.1111
1485,452.3333
1486,423.6667
1487,344.2222
1488,300.7778
1489,304.5555
1490,315.5555
1491,334.4445
1492,379.1111
1493,428.3333
1494,437.2222
1495,466.4445
1496,473.4445
1497,468.5555
1498,440.3333
1499,381
1500,311.8889
1501,309.6667
1502,302.5555
1503,324.6667
1504,354.6667
1505,398.4445
1506,442.6667
1507,453.1111
1508,464.7778
1509,474.2222
1510,455.6667
1511,433.2222
1512,342.7778
1513,311.8889
1514,299.1111
1515,323
1516,336.1111
1517,380.3333
1518,402.3333
1519,483.7778
1520,480
1521,472.4445
1522,476.5555
1523,429.7778
1524,362.1111
1525,293.7778
1526,302.7778
1527,301.7778
1528,325.6667
1529,348.3333
1530,406.4445
1531,430
1532,464.1111
1533,474.6667
1534,458.5555
1535,458
1536,422.1111
1537,343.5555
1538,305.7778
1539,291.6667
1540,326.2222
1541,352.5555
1542,371.4445
1543,415.1111
1544,438
1545,471
1546,485.1111
1547,461.1111
1548,436.3333
1549,389.2222
1550,312.3333
1551,304.3333
1552,305.3333
1553,320.7778
1554,361.2222
1555,414.4445
1556,430.6667
1557,475.3333
1558,457
1559,484.5555
1560,459.6667
1561,416.8889
1562,366.6667
1563,301.6667
1564,304.5555
1565,295.8889
1566,323.1111
1567,337.8889
1568,400.1111
1569,433.4445
1570,458.5555
1571,454.2222
1572,481.2222
1573,446.3333
1574,436.5555
1575,330.3333
1576,310.6667
1577,306.3333
1578,312
1579,352.7778
1580,394
1581,442.8889
1582,449.2222
1583,459.4445
1584,480.1111
1585,467.4445
1586,449
1587,409.2222
1588,323.3333
1589,298.6667
1590,296.5555
1591,315.2222
1592,339.1111
1593,388.2222
1594,454.3333
1595,441.2222
1596,475.6667
1597,468.6667
1598,468.6667
1599,444.3333
1600,397.7778
1601,320.6667
1602,312.8889
1603,305.6667
1604,315.4445
1605,343.7778
1606,397.5555
1607,440.5555
1608,462.5555
1609,476.5555
1610,463.6667
1611,454.3333
1612,424.7778
1613,380.7778
1614,314.6667
1615,302.3333
1616,300
1617,317.8889
1618,349.6667
1619,414.7778
1620,435.5555
1621,468.3333
1622,471.4445
1623,468.7778
1624,456.8889
1625,425.3333
1626,326.7778
1627,300
1628,300.7778
1629,308
1630,336
1631,391.6667
1632,434.4445
1633,459.1111
1634,467.8889
1635,452.2222
1636,490.2222
1637,454
1638,379.8889
1639,320.6667
1640,286.3333
1641,300.1111
1642,324.3333
1643,339.2222
1644,407.3333
1645,451.1111
1646,458.5555
1647,464
1648,463.6667
1649,452.2222
1650,418.1111
1651,353.8889
1652,296.8889
1653,305
1654,306.5555
1655,347
1656,392
1657,419.5555
1658,475.7778
1659,439.1111
1660,483.2222
1661,473.5555
1662,450.8889
1663,390
1664,321.4445
1665,287.7778
1666,306.6667
1667,306.6667
1668,345.5555
1669,392
1670,435
1671,453.7778
1672,452.6667
1673,485
1674,456.1111
1675,418.8889
1676,406.2222
1677,346.5555
1678,294.8889
1679,294.2222
1680,312.3333
1681,323.3333
1682,365.3333
1683,413
1684,465.6667
1685,464.5555
1686,460.8889
1687,450.5555
1688,455.8889
1689,401
1690,310.8889
1691,299.1111
1692,289.6667
1693,308.6667
1694,338.7778
1695,385.8889
1696,425.1111
1697,461.8889
1698,486.6667
1699,467.3333
1700,462.1111
1701,428.1111
1702,348.8889
1703,320.3333
1704,304.8889
1705,314.1111
1706,341.1111
1707,356
1708,427.3333
1709,445.1111
1710,464.1111
1711,470
1712,458.3333
1713,455
1714,418.5555
1715,324.8889
1716,303
1717,304.6667
1718,322
1719,352.7778
1720,381.8889
1721,424.7778
1722,449.6667
1723,461.4445
1724,464.5555
1725,465.7778
1726,456.1111
1727,363.6667
1728,312.2222
1729,296
1730,311.2222
1731,328.2222
1732,362.4445
1733,430.4445
1734,438.6667
1735,487.5555
1736,458.3333
1737,470.2222
1738,453.7778
1739,401.5555
1740,327.5555
1741,303.8889
1742,318.2222
1743,306.8889
1744,323.8889
1745,386.8889
1746,417.8889
1747,461.4445
1748,465.7778
1749,455
1750,465.1111
1751,448.3333
1752,374.8889
1753,310.8889
1754,301.1111
1755,311.1111
1756,331.3333
1757,374.4445
1758,403.3333
1759,456.4445
1760,471.6667
1761,471.4445
1762,474.3333
1763,453
1764,400.2222
1765,320.1111
1766,304
1767,303.5555
1768,327.2222
1769,349.2222
1770,386.6667
1771,452.6667
1772,467.6667
1773,473.8889
1774,479.1111
1775,477.7778
1776,423.7778
1777,373.3333
1778,314.1111
1779,290.3333
1780,306.6667
1781,333.6667
1782,351.2222
1783,412.2222
1784,449.3333
1785,471.5555
1786,490.4445
1787,469
1788,458.6667
1789,440.8889
1790,386.3333
1791,307.2222
1792,298.2222
1793,302.1111
1794,317.1111
1795,362.3333
1796,395.8889
1797,453.2222
1798,458.3333
1799,450.4445
1800,470.7778
1801,450
1802,415.6667
1803,351.1111
1804,303.6667
1805,293.8889
1806,309.4445
1807,330.3333
1808,358.7778
1809,399.6667
1810,438.7778
1811,468.6667
1812,468.5555
1813,465.3333
1814,466.2222
1815,389.3333
1816,329.2222
1817,296.5555
1818,309
1819,326.7778
1820,350.2222
1821,398.1111
1822,426.2222
1823,473.7778
1824,450.4445
1825,478.4445
1826,473.7778
1827,435.3333
1828,371.2222
1829,303.2222
1830,298.1111
1831,302.6667
1832,329.4445
1833,333.8889
1834,400.7778
1835,432.2222
1836,455.6667
1837,460
1838,467
1839,460.3333
1840,412.1111
1841,345.6667
1842,297.1111
1843,308.3333
1844,303.7778
1845,347.8889
1846,400.8889
1847,419
1848,481.3333
1849,459.1111
1850,461.4445
1851,464.3333
1852,449.1111
1853,354.7778
1854,310
1855,289.3333
1856,315
1857,320.8889
1858,377.8889
1859,392.1111
1860,443.6667
1861,470.2222
1862,467.2222
1863,480
1864,434
1865,413
1866,325.1111
1867,307.8889
1868,303.5555
1869,305.5555
1870,347.8889
1871,390.3333
1872,433.6667
1873,464.7778
1874,474.8889
1875,472.8889
1876,468.7778
1877,431.1111
1878,360.2222
1879,299.2222
1880,300.2222
1881,306.7778
1882,324.5555
1883,362
1884,406.6667
1885,467.6667
1886,457
1887,466
1888,472.7778
1889,455
1890,416.4445
1891,335.5555
1892,288.2222
1893,294.5555
1894,309.6667
1895,327.8889
1896,387.7778
1897,417.8889
1898,459.7778
1899,452.7778
1900,457.2222
1901,467.2222
1902,429.1111
1903,376.8889
1904,313.7778
1905,303.1111
1906,308.6667
1907,327.6667
1908,358.1111
1909,398.2222
1910,445.8889
1911,459.1111
1912,470.6667
1913,459.3333
1914,474.6667
1915,424.7778
1916,363
1917,293.4445
1918,292.2222
1919,311.1111
1920,316.6667
1921,364.4445
1922,399
1923,438.6667
1924,451
1925,461.7778
1926,459
1927,459.3333
1928,423.4445
1929,333.7778
1930,306.4445
1931,307
1932,317.7778
1933,341.2222
1934,402.8889
1935,424.7778
1936,464.4445
1937,464.7778
1938,471.1111
1939,460.6667
1940,443.1111
1941,400.1111
1942,322.8889
1943,304.7778
1944,302.2222
1945,302.4445
1946,355.1111
1947,401.5555
1948,430.8889
1949,469.5555
1950,473.2222
1951,490.3333
1952,462.6667
1953,458.6667
1954,414.3333
