filtered_RR_Intervals_ms
275.0
300.0
300.0
325.0
300.0
300.0
300.0
325.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
325.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
325.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
325.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
275.0
300.0
325.0
325.0
275.0
300.0
300.0
325.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
325.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
325.0
300.0
325.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
275.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
325.0
300.0
325.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
275.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
325.0
275.0
325.0
300.0
325.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
275.0
300.0
325.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
325.0
300.0
325.0
275.0
300.0
325.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
325.0
300.0
300.0
300.0
325.0
325.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
275.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
275.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
325.0
300.0
325.0
275.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
275.0
300.0
300.0
325.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
275.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
275.0
300.0
275.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
325.0
300.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
275.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
325.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
300.0
325.0
300.0
325.0
