Frame,Mean
0,3849.2856
1,3130.0715
2,2484.2144
3,2518.0715
4,2926.3572
5,3322.5715
6,3322.2856
7,3846.5715
8,4388.6431
9,4688.7144
10,4520.4287
11,4341.5713
12,4359.2856
13,3174.6428
14,2643.7144
15,2514.9285
16,2815.0715
17,3343.5715
18,3393.7856
19,3915.4285
20,4430
21,4539.9287
22,4523.2144
23,4294
24,4387.3569
25,3169.4285
26,2752.2144
27,2485.0715
28,2604.8572
29,3215.6428
30,3358.5715
31,3782.4285
32,4400.4287
33,4506.3569
34,4524.9287
35,4259.0713
36,4431.8569
37,3369.7144
38,2800.7856
39,2487.0715
40,2499.5715
41,3105.3572
42,3328.4285
43,3519.1428
44,4218.7144
45,4684.9287
46,4716.4287
47,4385.5713
48,4284.2856
49,3955.6428
50,2846.1428
51,2337.8572
52,2440.5715
53,2931.8572
54,3388.8572
55,3506.1428
56,4075.5
57,4539.1431
58,4769.1431
59,4296.1431
60,4128.4287
61,4221.8569
62,3143.8572
63,2655.8572
64,2424.7144
65,2632.3572
66,3093.2144
67,3343.5715
68,3997
69,4582.8569
70,4700
71,4568.7856
72,4356.9287
73,4328.4287
74,3266.7856
75,2763.5
76,2546.9285
77,2491.8572
78,3098.3572
79,3352.9285
80,3865.4285
81,4568.7856
82,4741.2144
83,4642.9287
84,4350.0713
85,4379.2144
86,3314.0715
87,2805.2144
88,2560.5715
89,2580.3572
90,3069.2144
91,3247.7856
92,3682.7856
93,4256.5713
94,4657.9287
95,4830.2144
96,4345.3569
97,4311.7144
98,3712.9285
99,2963.8572
100,2443.9285
101,2507.7144
102,3033.3572
103,3187.4285
104,3441.0715
105,3977.1428
106,4462.5
107,4732.0713
108,4527
109,4360.3569
110,3987.1428
111,3129
112,2541.0715
113,2510.7144
114,2984.3572
115,3367.4285
116,3440.6428
117,4065.0715
118,4263.7144
119,4727.2856
120,4495.5
121,4363.9287
122,4319.2856
123,3178.7144
124,2621.8572
125,2474.3572
126,2844.2856
127,3346
128,3459.6428
129,3843.0715
130,4472.4287
131,4685.2856
132,4373.2144
133,4096.1431
134,4062.4285
135,3315.5715
136,2709.3572
137,2439.8572
138,2636.4285
139,3159.9285
140,3323.6428
141,3633.6428
142,4282.6431
143,4671.7856
144,4547.0713
145,4292.4287
146,4169.4287
147,3512.9285
148,2728.5
149,2364.1428
150,2540.3572
151,3092.4285
152,3369.3572
153,3660.7144
154,4358.6431
155,4874.2856
156,4627.2856
157,4324.7144
158,4174.7856
159,4158.0713
160,2921.7856
161,2349.1428
162,2401.0715
163,2906.5
164,3285.4285
165,3502.6428
166,4086.9285
167,4592.5
168,4857.7856
169,4443.6431
170,4210.7856
171,4344.6431
172,3200.7144
173,2518.7144
174,2380.7144
175,2735.4285
176,3179.0715
177,3408.5715
178,3920.1428
179,4627.4287
180,4894.7144
181,4518.6431
182,4176.5
183,4323.6431
184,3223.0715
185,2786.4285
186,2500.7856
187,2539.5
188,2998.1428
189,3278.5715
190,3849.5
191,4304.8569
192,4822.0713
193,4713.7856
194,4329.6431
195,4306.2856
196,3559.3572
197,2945.7856
198,2509.2144
199,2645
200,3058.4285
201,3170.0715
202,3718.5715
203,4127.1431
204,4755
205,4911.8569
206,4512.2144
207,4242.7144
208,4176.0713
209,3150.2144
210,2586.5715
211,2474.8572
212,2935.9285
213,3165.3572
214,3448.4285
215,3905.3572
216,4407.2856
217,4774.7856
218,4639.7856
219,4413.4287
220,4334.3569
221,3207.1428
222,2664.3572
223,2499.5715
224,2813.7144
225,3094.5
226,3294.7144
227,3815.2144
228,4356.9287
229,4692.7144
230,4746.0713
231,4355.7856
232,4357.2144
233,3261.7144
234,2807.5
235,2478.4285
236,2687.6428
237,3055.5715
238,3353.2144
239,3739.3572
240,4325.2144
241,4742.4287
242,4790.4287
243,4415.2856
244,4225.2144
245,3548.0715
246,2898.2856
247,2508.5715
248,2577.3572
249,2987.6428
250,3317.0715
251,3455.6428
252,4280.6431
253,4601.8569
254,4585.2144
255,4591.4287
256,4207
257,4037.0715
258,3078.8572
259,2536.7856
260,2518.2856
261,2975.2144
262,3347.6428
263,3444.7144
264,4097.7856
265,4498.1431
266,4887.4287
267,4431
268,4242.1431
269,4191.8569
270,3108.7856
271,2685.8572
272,2520
273,2801.0715
274,3282.5
275,3451.4285
276,3895.9285
277,4387.7856
278,4733.6431
279,4567.2856
280,4148
281,4050.4285
282,3383.2856
283,2640.3572
284,2438.3572
285,2711.6428
286,3129.3572
287,3314.7856
288,3666.3572
289,4245.5713
290,4827.0713
291,4636.2856
292,4165
293,4161.4287
294,3552.1428
295,2839.0715
296,2312.0715
297,2432.2144
298,2923.2144
299,3330.7856
300,3491.5
301,4172.8569
302,4563.2144
303,4910.8569
304,4310.5
305,4188.1431
306,4075.2144
307,3117.5715
308,2499.5
309,2410.8572
310,2760.0715
311,3196.5
312,3408.0715
313,4155.6431
314,4677.0713
315,4809.1431
316,4519.7144
317,4149.9287
318,4227.0713
319,3279
320,2734.9285
321,2493
322,2443.9285
323,3030.3572
324,3450.7856
325,3845.0715
326,4573.1431
327,4791.3569
328,4720.9287
329,4326
330,4198.7144
331,3425.6428
332,2893.7856
333,2505.8572
334,2576.9285
335,3056.2856
336,3222.8572
337,3586
338,4194.4287
339,4516.6431
340,4878.7144
341,4463.3569
342,4245.1431
343,3875.5715
344,3096.5
345,2525.7856
346,2528.2856
347,2934.4285
348,3321.8572
349,3490.7144
350,4034.9285
351,4417.4287
352,4730
353,4486.5713
354,4575.3569
355,4232.8569
356,3199.7856
357,2672.3572
358,2458.5
359,2916.3572
360,3216.7144
361,3381.1428
362,3931.4285
363,4604.1431
364,4599.7144
365,4633.8569
366,4252.8569
367,4317.0713
368,3189.0715
369,2692.5715
370,2441.8572
371,2788.4285
372,3254.3572
373,3372.2856
374,3858.5715
375,4431.7856
376,4887.4287
377,4486.1431
378,4291.8569
379,4121.2856
380,3389.5715
381,2840.4285
382,2364.6428
383,2552.2144
384,2994.3572
385,3324.1428
386,3571.8572
387,4192.7856
388,4633.7856
389,4743.4287
390,4263.2144
391,4100.2856
392,3973.1428
393,2766.5
394,2489.5715
395,2508.7856
396,2969.2856
397,3273.9285
398,3487.6428
399,3916.7144
400,4674.3569
401,4715.2144
402,4474.2144
403,3974.5
404,4084.7856
405,3093.9285
406,2582.2144
407,2477
408,2688.0715
409,3131
410,3310.7856
411,3740.7856
412,4371.1431
413,4651.5713
414,4578.0713
415,4090.9285
416,4076.1428
417,3561.0715
418,2765.3572
419,2442.0715
420,2618.1428
421,3068.1428
422,3325.6428
423,3569.8572
424,4259.8569
425,4638
426,4751.1431
427,4388.3569
428,4249.4287
429,3694.1428
430,2735
431,2345.2144
432,2441.4285
433,2909.5715
434,3349.4285
435,3471.6428
436,4273.9287
437,4816.2144
438,4865.6431
439,4452.5
440,4214.5713
441,4165.6431
442,3110.6428
443,2604.6428
444,2566.8572
445,2768.5715
446,3105.3572
447,3537.0715
448,4205.6431
449,4695.6431
450,4856.7144
451,4594.7856
452,4360
453,4274
454,3181.7144
455,2738.0715
456,2451.7856
457,2684.2856
458,3189.0715
459,3208.6428
460,3781.5715
461,4259
462,4564.7856
463,4677.7144
464,4428.2856
465,4330.5
466,3425
467,2907.4285
468,2577.2144
469,2628.8572
470,3078.7144
471,3342.1428
472,3577.8572
473,4175.9287
474,4390
475,4691.2856
476,4549.9287
477,4403.0713
478,3998.3572
479,3073.2856
480,2508.6428
481,2535.7856
482,2938.3572
483,3328.2856
484,3476.7144
485,4044.7144
486,4701.7144
487,4763.1431
488,4481.2144
489,4069.2144
490,4051.4285
491,3083.7856
492,2592.7144
493,2447.1428
494,2869.7144
495,3303.3572
496,3387.8572
497,3890.5715
498,4460.9287
499,4877.1431
500,4548.5713
501,4186.2144
502,4003.7856
503,3251.7856
504,2559.3572
505,2407.7856
506,2614.4285
507,3171.4285
508,3325.1428
509,3725.2856
510,4403.5713
511,4778.7144
512,4680.3569
513,4309.8569
514,3987.2144
515,3681.3572
516,2701.1428
517,2338.5
518,2453.7144
519,3017.3572
520,3278.3572
521,3564.5715
522,4309.2144
523,4698.2144
524,4754.6431
525,4370.9287
526,4191.1431
527,3939.2144
528,2826.0715
529,2367.1428
530,2364.8572
531,2801.6428
532,3213.1428
533,3513.5
534,4174.4287
535,4722.5713
536,4834.5
537,4576.2856
538,4232.2856
539,4281
540,3227.2144
541,2723.2144
542,2509.3572
543,2562.1428
544,3101.6428
545,3332.5
546,3893.2144
547,4526.2144
548,4800.9287
549,4643.2856
550,4355.7856
551,4260.4287
552,3369.0715
553,2845.4285
554,2557
555,2554.2856
556,2860.7856
557,3203.0715
558,3595.1428
559,4291.8569
560,4777.5713
561,4823.4287
562,4406.7856
563,4189.6431
564,3981.7144
565,3036.6428
566,2631.9285
567,2499
568,2813.5715
569,3226.8572
570,3619.3572
571,4167.2144
572,4760.5
573,4835.0713
574,4588.7144
575,4356.8569
576,4258.5
577,3175.5715
578,2675.3572
579,2573.2856
580,2647.5
581,3173.7144
582,3335.1428
583,3957.9285
584,4659.0713
585,4818.5713
586,4638.6431
587,4327.5
588,4275.9287
589,3251.2144
590,2772.6428
591,2547.1428
592,2570.7144
593,3047
594,3485.8572
595,3847.6428
596,4498
597,4948
598,4797.0713
599,4399.6431
600,4324.5
601,3379.7144
602,2748.5
603,2562.8572
604,2481.1428
605,2946.5
606,3416.0715
607,3830.5715
608,4472.6431
609,4758.1431
610,4917.2144
611,4361.2856
612,4276.2144
613,3721.6428
614,2944.3572
615,2535.7856
616,2418.2856
617,2825.7856
618,3203.8572
619,3559.2856
620,4211
621,4703.2144
622,4850
623,4484.5713
624,4304.3569
625,4132.4287
626,3098.3572
627,2719.0715
628,2466.8572
629,2745.3572
630,3145.3572
631,3466.0715
632,4143.7856
633,4638.1431
634,4868.7144
635,4576.9287
636,4245.2144
637,4265.4287
638,3182.8572
639,2792.5
640,2431.7144
641,2642.9285
642,3180.6428
643,3591.4285
644,4010.7856
645,4628.2856
646,4927.5
647,4791.2144
648,4329
649,4270.2144
650,3314.9285
651,2871.9285
652,2538.2856
653,2537.5
654,2889.7856
655,3330.0715
656,3765.0715
657,4444.9287
658,4738.7144
659,4792.7144
660,4502.6431
661,4294.3569
662,4076.4285
663,3111.8572
664,2533.1428
665,2654.4285
666,2812.4285
667,3129.9285
668,3629.2856
669,4020.7856
670,4718.5
671,4841.7856
672,4642.1431
673,4355.5
674,4305.5713
675,3186.7144
676,2684.2144
677,2545.5715
678,2748.2144
679,3154.9285
680,3334.3572
681,3803.0715
682,4385.0713
683,4654.4287
684,4724.5
685,4407
686,4249.1431
687,3403.7856
688,2821.7144
689,2512.7856
690,2551.2856
691,3077.9285
692,3230.1428
693,3627.4285
694,4179.5
695,4611.0713
696,4733.2144
697,4482
698,4241.2144
699,3867.7144
700,3012.2144
701,2537.2144
702,2503.2856
703,2960.7144
704,3248.1428
705,3498.4285
706,4125.5713
707,4538.9287
708,4727.7856
709,4576.9287
710,4338.9287
711,4187.4287
712,3154.0715
713,2676.1428
714,2485.5
715,2903.7856
716,3290.7856
717,3375.3572
718,4039.9285
719,4344.2144
720,4676.7144
721,4731.5713
722,4399.9287
723,4333.0713
724,3185.0715
725,2742.0715
726,2504.7856
727,2791.8572
728,3201.2856
729,3318.0715
730,3839.7144
731,4292.1431
732,4622.4287
733,4586.5
734,4395.6431
735,4325.2856
736,3307.3572
737,2841.3572
738,2478.9285
739,2573.4285
740,3109.3572
741,3242.2856
742,3785.8572
743,4306.2856
744,4587.8569
745,4857.7144
746,4560.6431
747,4357.7856
748,3734.6428
749,2987.4285
750,2510.8572
751,2436.4285
752,3014.1428
753,3115.2856
754,3440.5715
755,3976.8572
756,4534.7856
757,4744.2144
758,4701.7144
759,4381.5
760,4193.2144
761,3108.4285
762,2584.5715
763,2461.8572
764,2879.7856
765,3105.6428
766,3436
767,3926.5
768,4433.1431
769,4763.5713
770,4588.7144
771,4418.7144
772,4296.7856
773,3177.5
774,2728.7856
775,2494.5715
776,2732.0715
777,3177.7144
778,3301.4285
779,3795.1428
780,4250
781,4690.7144
782,4736.2856
783,4512.9287
784,4277.2856
785,3316.0715
786,2826.9285
787,2535.7856
788,2592.9285
789,3041.7856
790,3288.1428
791,3581
792,4236.7856
793,4738.3569
794,4636.2856
795,4588.7856
796,4100.4287
797,3841.8572
798,2916.6428
799,2573.8572
800,2598.8572
801,3020.6428
802,3240.0715
803,3531.7856
804,4115.7856
805,4641.7144
806,4922.0713
807,4329.4287
808,4206.2144
809,4058.5
810,3093.6428
811,2545.4285
812,2419.6428
813,2770.2144
814,3229
815,3297.7144
816,3836.6428
817,4336.7856
818,4569.2856
819,4658.7144
820,4345.0713
821,4265.5
822,3195.8572
823,2743.2144
824,2454.1428
825,2765.7144
826,3097.2144
827,3309.0715
828,3736.3572
829,4421.9287
830,4722.3569
831,4407.4287
832,4508.6431
833,4111.0713
834,3612
835,2866.2856
836,2387.8572
837,2480.6428
838,2973.5
839,3225.2856
840,3510.5
841,4116.1431
842,4695.0713
843,4797.5713
844,4460.0713
845,4082
846,4059.9285
847,2876.9285
848,2510.5715
849,2523.2144
850,2954.5
851,3265.8572
852,3415.5
853,4109
854,4629.5713
855,4804.7144
856,4518.9287
857,4120
858,4075.0715
859,2908
860,2614.2144
861,2450.5715
862,2817.5
863,3203.8572
864,3316.2144
865,3955.0715
866,4551.9287
867,4830.5
868,4627.7144
869,4266.5713
870,4238.2856
871,3109.2856
872,2612.7856
873,2376.9285
874,2492.1428
875,2939.2144
876,3310.2856
877,3670.1428
878,4441.0713
879,4836.9287
880,4815.4287
881,4415.1431
882,4217.4287
883,3566.1428
884,2880.0715
885,2438.8572
886,2580.0715
887,2806.0715
888,3245.5
889,3680.5715
890,4286.0713
891,4701.9287
892,4950.4287
893,4520.9287
894,4354.1431
895,4101.7144
896,3114.2144
897,2619.2144
898,2516.9285
899,2909.3572
900,3022.7856
901,3616.5715
902,4019.1428
903,4575.2144
904,5012.3569
905,4571.2856
906,4351.7144
907,4132.3569
908,3156.7144
909,2696.3572
910,2454
911,2753.2856
912,3147.2144
913,3305.5
914,3912.5715
915,4262.3569
916,4812.8569
917,4737.5
918,4482.6431
919,4321.6431
920,3376.4285
921,2814.4285
922,2442.8572
923,2536.8572
924,2979.1428
925,3283.9285
926,3600.5715
927,4251.5
928,4509.5
929,4885.3569
930,4582.6431
931,4318
932,3843.9285
933,3014.7144
934,2538.7856
935,2514.6428
936,2926.8572
937,3266.7856
938,3473.5715
939,3994
940,4437.2856
941,4734.7144
942,4441.7856
943,4417.9287
944,4086.8572
945,3097.1428
946,2712.0715
947,2479.7144
948,2828.3572
949,3250.2144
950,3324.6428
951,3800.4285
952,4454
953,4576.5713
954,4508.7856
955,4339.1431
956,4283.3569
957,3221.7144
958,2771.3572
959,2465.7144
960,2747.7144
961,3121.2856
962,3366.5715
963,3693.1428
964,4397.2144
965,4359.5713
966,4603.6431
967,4408.6431
968,4297.2856
969,3430.3572
970,2822.5715
971,2497.5
972,2600.0715
973,3050.4285
974,3292.8572
975,3573
976,4285.2856
977,4621.0713
978,4606.2856
979,4530.7856
980,4180.0713
981,3730.7856
982,2971.2144
983,2571.4285
984,2549.1428
985,2934.9285
986,3250.3572
987,3439.4285
988,4081.7856
989,4551.2856
990,4849.7856
991,4349.2144
992,4110.2144
993,3993.8572
994,3027.7856
995,2669.2856
996,2465.0715
997,2879
998,3278.7856
999,3431
1000,3965.5
1001,4394.7856
1002,4817.0713
1003,4529.1431
1004,4337
1005,4145.1431
1006,2922.2144
1007,2623
1008,2416.5
1009,2709.2144
1010,3180.2144
1011,3353.7144
1012,3954.3572
1013,4577.5
1014,4891.2856
1015,4729.6431
1016,4343.5713
1017,4239.8569
1018,3230.5715
1019,2769.8572
1020,2338
1021,2548.0715
1022,2952.0715
1023,3329.2856
1024,3705.1428
1025,4496
1026,4777.2144
1027,4821.1431
1028,4469.3569
1029,4267.6431
1030,3764.1428
1031,2926.3572
1032,2605.7144
1033,2403.2144
1034,2787.2856
1035,3208.0715
1036,3546
1037,4315.6431
1038,4656.7144
1039,4841.3569
1040,4569.7144
1041,4296.0713
1042,4160.7144
1043,3092.2144
1044,2642.5
1045,2531.7856
1046,2690.4285
1047,3083.3572
1048,3580.3572
1049,4080.4285
1050,4630.2144
1051,4865.1431
1052,4717.0713
1053,4399.5713
1054,4222.3569
1055,3171
1056,2722.2144
1057,2428.5715
1058,2623.9285
1059,3150.0715
1060,3248.3572
1061,3794.8572
1062,4235.7144
1063,4727.0713
1064,4721.9287
1065,4354.7144
1066,4257.2856
1067,3476
1068,2906.8572
1069,2516.6428
1070,2521.8572
1071,3048.9285
1072,3218.3572
1073,3721.7144
1074,4208.3569
1075,4605.1431
1076,4812.1431
1077,4559.6431
1078,4264.7856
1079,3919
1080,3049.2856
1081,2560.2144
1082,2493.2856
1083,2862.6428
1084,3243.2856
1085,3408.7144
1086,3965.6428
1087,4321.5713
1088,4691.5
1089,4565.6431
1090,4286.4287
1091,4215.7856
1092,3158.3572
1093,2671.5
1094,2462.2144
1095,2736.9285
1096,3139.6428
1097,3267.8572
1098,3797.3572
1099,4303.1431
1100,4771.4287
1101,4807.8569
1102,4396.7144
1103,4318.0713
1104,3232.2856
1105,2867.5
1106,2530.7856
1107,2665.7144
1108,3044.4285
1109,3175.2856
1110,3652
1111,4051.7856
1112,4486.2856
1113,4717.9287
1114,4494.3569
1115,4393.7144
1116,3870.5715
1117,2996.2856
1118,2539.5
1119,2513.5
1120,2906
1121,3090.0715
1122,3430.6428
1123,3963.7856
1124,4426.7144
1125,4728.1431
1126,4638.1431
1127,4364.8569
1128,4090.6428
1129,3177.9285
1130,2626.0715
1131,2438.3572
1132,2837.4285
1133,3165.4285
1134,3344.5715
1135,3908.7856
1136,4578.7144
1137,4741.7144
1138,4394.5
1139,4433
1140,3959
1141,3114.7144
1142,2732.2856
1143,2460.1428
1144,2728.5
1145,3156.1428
1146,3322.4285
1147,3778.7856
1148,4361.2856
1149,4681.2856
1150,4753.0713
1151,4160.7856
1152,4111.2856
1153,3522.6428
1154,2802.5
1155,2473.4285
1156,2550.5715
1157,3045.8572
1158,3226.6428
1159,3535.5715
1160,4225.2856
1161,4645.1431
1162,4792.4287
1163,4376.7856
1164,4142.5713
1165,3864
1166,2780.7856
1167,2467.7856
1168,2409.7144
1169,2944.2144
1170,3234.3572
1171,3494.1428
1172,4168.2144
1173,4659.6431
1174,4853
1175,4474.5713
1176,4303.5713
1177,3928.1428
1178,2826.2856
1179,2397.7856
1180,2457.9285
1181,2780.2856
1182,3259.1428
1183,3490.4285
1184,4195.3569
1185,4717.2144
1186,4935.6431
1187,4229.5713
1188,4059.7144
1189,4031.3572
1190,3112.8572
1191,2526.0715
1192,2384.3572
1193,2713.2856
1194,3140.2856
1195,3321.9285
1196,3833.7856
1197,4342.9287
1198,4797.3569
1199,4624.3569
1200,4253.5
1201,4255.3569
1202,3134.7856
1203,2532.4285
1204,2319.7144
1205,2638.0715
1206,3119.5715
1207,3317.2856
1208,3807.0715
1209,4475.5
1210,4794.2856
1211,4794.7144
1212,4257.9287
1213,4266.8569
1214,3232.1428
1215,2792.5715
1216,2475.3572
1217,2576.2144
1218,2984.5
1219,3214.5715
