Frame,Mean
1,1047.9615
2,1147.8462
3,1267.8846
4,1373.3846
5,1411.4615
6,1459.8846
7,1411.1538
8,1219.3462
9,963.3077
10,881
11,898.2692
12,914.4615
13,931.0385
14,1052.0769
15,1144.8462
16,1315.0769
17,1422.8077
18,1494.5
19,1481.5
20,1481.4231
21,1350
22,1245.8077
23,975.3846
24,902.4231
25,901.6923
26,911.0385
27,955.6539
28,1046.8462
29,1203.3846
30,1334.2307
31,1432.9231
32,1523.1923
33,1504.6923
34,1470.5
35,1357.5
36,1260.2693
37,1250.1538
38,999.7308
39,887.9231
40,892.5769
41,893.0385
42,946.1154
43,1011
44,1135
45,1218.3077
46,1370.3846
47,1455.4615
48,1469.6154
49,1495.2693
50,1469.9231
51,1268.8462
52,1259
53,1172.4615
54,982.5385
55,875.3077
56,880.8077
57,891.5385
58,903
59,942.9231
60,1088.5385
61,1206.9231
62,1332.6154
63,1452.8846
64,1460.8462
65,1480.7693
66,1452.6154
67,1245.4231
68,1173.3462
69,913.2308
70,893.1923
71,921
72,931.3077
73,960.9615
74,1075
75,1214.6154
76,1331.1538
77,1429.8462
78,1475.8077
79,1459.3077
80,1475
81,1306.5385
82,1187.5385
83,965.3461
84,900.2692
85,894.1154
86,910.0385
87,934.1923
88,1018.8846
89,1189.3846
90,1312.8846
91,1452.0385
92,1475.8462
93,1496.8846
94,1500.5385
95,1348.3846
96,1289.2307
97,1223.3846
98,1154.3462
99,1017.9231
100,893.1539
101,889.4615
102,891.2692
103,893.3461
104,957.1539
105,1086.0385
106,1190.1538
107,1309.3077
108,1401.0385
109,1479.1923
110,1489.1923
111,1447.8462
112,1258.4615
113,1215.1923
114,1031.4231
115,900.2308
116,914.1539
117,925.3461
118,951.2692
119,985.4231
120,1140.3462
121,1312.7307
122,1412.0385
123,1513.7693
124,1502.7307
125,1547.0769
126,1467.3462
127,1222.5
128,952.3461
129,862.8461
130,866.4231
131,877.5385
132,912.7308
133,1001.0385
134,1106.6538
135,1252.8462
136,1357.2307
137,1459
138,1500.6538
139,1494.3077
140,1413.1154
141,1228.4231
142,972.4231
143,891.7692
144,888.8077
145,908.2692
146,947.0385
147,1062.5
148,1202.9231
149,1339.6154
150,1421.3077
151,1506.0769
152,1527.8462
153,1496.5769
154,1368.6154
155,1223.5
156,953.8846
157,883.1923
158,922.7308
159,923.4615
160,980.2308
161,1111.1154
162,1259.5769
163,1361.6154
164,1497.6538
165,1529.2693
166,1506.8077
167,1484.4615
168,1301.0385
169,1268.9615
170,1243.3462
171,1191.8846
172,1168.6154
173,1113.6154
174,1092.6538
175,934.9231
176,859.5769
177,859.2692
178,884.2308
179,895.2308
180,933.3077
181,1038.6154
182,1196.4231
183,1302.3462
184,1375
185,1443.5385
186,1450.6154
187,1447.9615
188,1244
189,980.3846
190,876.7308
191,892.5385
192,902.5
193,937.5
194,1085.8846
195,1205.8846
196,1318.2693
197,1449.8462
198,1519.6154
199,1525.8077
200,1509.6154
201,1353.6538
202,1233.2693
203,1059.3846
204,920.4231
205,892.6539
206,925.2692
207,935.0769
208,1001.5769
209,1127.2693
210,1269.6538
211,1412.2307
212,1483.9231
213,1533.9231
214,1527.3462
215,1503.6923
216,1283.8846
217,1266.4615
218,1278.4231
219,1250.3077
220,1176.8077
221,1021.3846
222,881.6923
223,887.5
224,903.4615
225,853.1923
226,905.3461
227,1018.1154
228,1127.6538
229,1266.0769
230,1364.9231
231,1412.1923
232,1474.9231
233,1465.6154
234,1268
235,1078.3462
236,900.2692
237,864
238,883.6539
239,911.6923
240,952.6154
241,1103.5769
242,1246.2307
243,1359.5769
244,1452.0769
245,1478.4615
246,1474.5
247,1445.7693
248,1282.4615
249,1198.8077
250,1160.2693
251,924.8461
252,869.2308
253,897.3461
254,875.8077
255,893.4615
256,1007.4231
257,1165.0769
258,1296.9231
259,1380.3077
260,1469.2693
261,1512.7307
262,1492.8077
263,1401.5385
264,1228.9615
265,1047.9615
266,889.8077
267,882.8846
268,913.4231
269,922.1154
270,1006.2308
271,1137.1538
272,1273.6923
273,1372.4231
274,1466.2693
275,1472.6538
276,1472
277,1443.6538
278,1275.7693
279,1140.2307
280,908.1154
281,859.0769
282,905.1154
283,915.2692
284,967.0385
285,1107.8077
286,1266.6154
287,1371.1154
288,1470.2693
289,1490.1923
290,1496.7307
291,1489.9615
292,1299.8462
293,1236.5
294,1039.6923
295,889.1923
296,879.1539
297,880.1154
298,908.4231
299,964.6923
300,1102.6154
301,1272.0769
302,1367.9231
303,1456.1154
304,1477.4615
305,1509.1154
306,1492.4231
307,1282.1154
308,1172
309,925.5769
310,875.0385
311,908.2308
312,924.1539
313,978.4615
314,1115.8846
315,1268.1923
316,1377.1154
317,1476.1923
318,1512.0769
319,1516.8846
320,1503.1923
321,1304.7307
322,1245.6154
323,994.2308
324,899.6154
325,909.3846
326,889.6154
327,957.5
328,1034.1154
329,1161.0385
330,1298.6154
331,1396.4231
332,1487.1538
333,1495.2307
334,1473.3462
335,1400.7693
336,1262
337,1157.8846
338,924.8461
339,888.5
340,902.3461
341,916.1923
342,959.5769
343,1055.3077
344,1211.5
345,1345.3846
346,1432.7693
347,1537.5385
348,1519.4615
349,1485.4231
350,1331.1923
351,1280.5385
352,1172.5
353,922.0385
354,887.9615
355,884.9615
356,874.8077
357,947.3846
358,1049.6923
359,1190
360,1303.7693
361,1393.6154
362,1441.5385
363,1468.5
364,1452.2307
365,1358.8077
366,1224.8462
367,1008.5
368,896.6154
369,920.4615
370,972.3077
371,953.0385
372,1008.5385
373,1216.9615
374,1310.2307
375,1412.4231
376,1451.9231
377,1480.9615
378,1477.8846
379,1373.0769
380,1258.6154
381,1083.6154
382,885.6923
383,888.7692
384,862.3846
385,906.1539
386,948.4231
387,1096.9615
388,1260.5385
389,1329.5
390,1437.6538
391,1500.3077
392,1479.8846
393,1466.5
394,1283.7307
395,1244.2693
396,1099.0769
397,880.8461
398,865.8846
399,885.3846
400,913.9615
401,959.0769
402,1078.4615
403,1202.1154
404,1347.8846
405,1406.3846
406,1480.0769
407,1481.5769
408,1457.3846
409,1309.8462
410,1242.9615
411,1201.5385
412,964.4615
413,895.8846
414,880.5769
415,897.8461
416,906.3077
417,1008.1539
418,1156.1538
419,1280.0769
420,1374.1923
421,1433.2307
422,1477.2693
423,1474.6923
424,1406.4231
425,1243.7307
426,1252.7693
427,1201.7693
428,1188.7307
429,1169.5385
430,1144.3077
431,1136.4231
432,1095.6154
433,1058.2693
434,1065.7307
435,1058.0769
436,1026.4615
437,1013.3077
438,1007.9615
439,846.3846
440,839.8461
441,867.1923
442,883.1923
443,879.8077
444,974.7308
445,1104.7307
446,1180.5
447,1285.9615
448,1370.1923
449,1414.1154
450,1448.4231
451,1345.1154
452,1192.3077
453,1107.7307
454,878.8461
455,859.9615
456,876.0385
457,881.2308
458,911.0769
459,1022.3846
460,1166.7693
461,1267.4231
462,1355.5
463,1459.3846
464,1505.3462
465,1500.9615
466,1346.5
467,1055.3462
468,892.0769
469,852.0385
470,860.4615
471,904.1539
472,974.5
473,1083.3077
474,1225.3462
475,1322.0769
476,1414.9615
477,1485.5769
478,1472.5769
479,1434.5769
480,1207.3846
481,1012.6923
482,880.9231
483,860.6154
484,878.8077
485,925.8846
486,1009.5
