Frame,Mean
0,3954.1904
1,3762.9048
2,3636.9048
3,2844.6191
4,2626.1904
5,2691.8096
6,2706.0952
7,3032.7144
8,3433
9,3767.3333
10,3942.1428
11,3918.2856
12,3853.7144
13,3662.762
14,3123.8572
15,2568.3809
16,2580.6667
17,2640.6667
18,2751.0952
19,3178.3333
20,3611.6667
21,3864.238
22,3905.762
23,3857.6667
24,3863.5715
25,3568.8572
26,2918.5715
27,2573.7144
28,2587.1428
29,2694.0476
30,2874.5715
31,3295.9048
32,3731.4761
33,3913.5715
34,3872.4285
35,3825.8096
36,3750.6667
37,2871.8096
38,2554.7144
39,2609.9048
40,2702.0476
41,2951.4761
42,3401
43,3705.5239
44,3899.6191
45,3836.3333
46,3835.6667
47,3658.8096
48,2788.762
49,2593.3809
50,2589.5239
51,2638.6191
52,2947.5239
53,3382.4761
54,3756.0476
55,3896.4285
56,3868.5715
57,3819.762
58,3676.2856
59,3032.5715
60,2599.762
61,2649.4285
62,2653.9048
63,2812.1904
64,3381.7144
65,3730.4761
66,3851.9048
67,3895.238
68,3783.9524
69,3675.238
70,3056.2856
71,2598.5239
72,2600.2856
73,2608.1904
74,2825.2856
75,3284.762
76,3715.1904
77,3881.1904
78,3863.4761
79,3802.0476
80,3730.3809
81,3138.9048
82,2582.4761
83,2619.0476
84,2640.3333
85,2792.8572
86,3203
87,3639.5715
88,3944.4761
89,3967.762
90,3980.2856
91,3787.2856
92,3489.1904
93,2713.1428
94,2618.6191
95,2599.8096
96,2717.9048
97,3131.1904
98,3544.1428
99,3853.3809
100,3882.2856
101,3803.7144
102,3762.238
103,3249.0476
104,2599.5715
105,2625
106,2653.4761
107,2795.7144
108,3260.8572
109,3640.8096
110,3894
111,3867.8572
112,3930.9524
113,3798.1904
114,3376.4285
115,2618.1428
116,2710.6667
117,2673.0476
118,2822.5715
119,3266.1428
120,3695.4761
121,3889.1904
122,3859.3809
123,3780.7144
124,3651.1904
125,3270.6667
126,2530.0476
127,2558.4285
128,2587.6191
129,2711.1904
130,3163.4285
131,3599.9524
132,3854.0952
133,3921.3809
134,3844.0952
135,3757.5239
136,3481.3333
137,2626.8096
138,2521.3333
139,2595.2856
140,2698.9048
141,3089.6667
142,3533.4285
143,3814.2856
144,3926.0952
145,3853.0476
146,3823.9048
147,3437.4761
148,2660.762
149,2542.762
150,2595
151,2749.8096
152,3016.4761
153,3504.762
154,3781.6191
155,3855.5715
156,3785.3333
157,3782
158,3432.9524
159,2674.762
160,2609.4761
161,2628.2856
162,2692.3809
163,3071.8572
164,3539.5239
165,3767.7144
166,3820.762
167,3783.9048
168,3734.3809
169,3353.5239
170,2556.6191
171,2592.238
172,2555.762
173,2682.5239
174,3103.7144
175,3483.0476
176,3744.9524
177,3824.3333
178,3726.3809
179,3755.1904
180,3400.5239
181,2612.1904
182,2538.7144
183,2607
184,2658.3809
185,3003.3333
186,3499.6667
187,3784.8096
188,3788.9524
189,3790.0952
190,3713.762
191,3303.9048
192,2573.0952
193,2537.5715
194,2562.4761
195,2684.5239
196,3091.4285
197,3509.1904
198,3730.1428
199,3794.5715
200,3708.2856
201,3630.8096
202,3358.0952
203,2545.6667
204,2516.6667
205,2601.4761
206,2699.5239
207,2950.9524
208,3382.3809
209,3697.0952
210,3830.4761
211,3763.3809
212,3706.1428
213,3444.9048
214,2603.238
215,2531.5239
216,2522.1428
217,2662.3809
218,3008.6667
219,3377.2856
220,3708.2856
221,3789.9524
222,3786.0476
223,3736
224,3516.1428
225,2837.7144
226,2566.7144
227,2576.4285
228,2592.1428
229,2863.3333
230,3333.1904
231,3677.1904
232,3802.9524
233,3768.4285
234,3758.5715
235,3538.5715
236,2907.9048
237,2510.3333
238,2513.238
239,2564.9524
240,2815.9524
241,3278.1428
242,3704.762
243,3841.2856
244,3905.0476
245,3832.3333
246,3731.9048
247,2929.3333
248,2569.3809
249,2563.1428
250,2635.762
251,2899.5715
252,3494.238
253,3765.1428
254,3918.2856
255,3789.9048
256,3717.5239
257,3610.8572
258,3136.9524
259,2622.1904
260,2599.5239
261,2594.5715
262,2815.3809
263,3200.3333
264,3647.7144
265,3885.1904
266,3897.762
267,3855.8572
268,3780.6191
269,3363.762
270,2744.2856
271,2529.6667
272,2615.5239
273,2608.762
274,2848.5239
275,3305.2856
276,3756.0476
277,3874.0952
278,3858
279,3816.1904
280,3582.2856
281,2804.238
282,2572.3809
283,2580
284,2641.3809
285,2930.3333
286,3420.3333
287,3735.238
288,3908.0476
289,3876.3809
290,3804.6191
291,3599
292,2832.5715
293,2511.3809
294,2568.3809
295,2621.4285
296,2882.8572
297,3358.0476
298,3740.762
299,3871.3333
300,3856.3333
301,3778.9524
302,3662.2856
303,3230.1904
304,2571.2856
305,2581.0952
306,2586.5239
307,2631.4285
308,3010.4285
309,3469.6667
310,3776.0476
311,3910.8572
312,3892.8572
313,3810.4285
314,3529.5239
315,2638.762
316,2575.238
317,2593.4285
318,2645.3809
319,3001.4761
320,3480.4285
321,3802.6191
322,3879.2856
323,3929.9524
324,3843.762
325,3618.9048
326,2705.3333
327,2599.9048
328,2620.8572
329,2696.238
330,3036.4285
331,3557.5715
332,3820.9524
333,3876.1428
334,3829.0476
335,3759.3333
336,3427.4285
337,2606.3809
338,2600.8572
339,2561.8096
340,2686.9524
341,3097.2856
342,3579.1428
343,3888.7144
344,3877.4285
345,3851.8572
346,3737.762
347,3391.3809
348,2641.4761
349,2618.8572
350,2610
351,2714.0952
352,3113.6191
353,3585.3809
354,3803.1904
355,3834.7144
356,3793.6191
357,3730.0952
358,3449.2856
359,2791.4285
360,2523.4761
361,2540.2856
362,2605.762
363,2889.0952
364,3385.2856
365,3788.1428
366,3900.6667
367,3875.1904
368,3686.2856
369,3517.4285
370,2845.0476
371,2625.9524
372,2628.3333
373,2663.4761
374,2950.762
375,3467.1428
376,3802.9048
377,3902.5239
378,3827.0952
379,3764.5239
380,3585.2856
381,2955.6191
382,2542
383,2598.238
384,2631.5239
385,2871.3809
386,3371.8096
387,3748.762
388,3920.2856
389,3907.4285
390,3922.7144
391,3746.3333
392,3190.1428
393,2645.9524
394,2628.5715
395,2589.7144
396,2783.8096
397,3241.762
398,3671.8572
399,3884.0476
400,3874.0476
401,3825.5715
402,3731.1428
403,3302.0952
