Frame,Mean
1,1643
2,1481
3,988
4,953
5,923
6,1069
7,1307
8,1489
9,1752
10,1776
11,1707
12,1520
13,1043
14,945
15,985
16,1083
17,1327
18,1409
19,1764
20,1707
21,1761
22,1281
23,914
24,982
25,1053
26,1216
27,1399
28,1510
29,1684
30,1460
31,1529
32,1157
33,1004
34,1002
35,1077
36,1333
37,1507
38,1577
39,1763
40,1667
41,1546
42,1067
43,980
44,949
45,1008
46,1244
47,1552
48,1551
49,1695
50,1621
51,1370
52,1076
53,1002
54,1016
55,1182
56,1414
57,1600
58,1851
59,1696
60,1612
61,1189
62,906
63,1059
64,1088
65,1294
66,1532
67,1621
68,1733
69,1569
70,1454
71,1118
72,989
73,915
74,1081
75,1281
76,1486
77,1685
78,1647
79,1598
80,1534
81,1062
82,1026
83,987
84,1079
85,1342
86,1595
87,1679
88,1605
89,1742
90,1310
91,1035
92,977
93,1007
94,1196
95,1476
96,1657
97,1683
98,1617
99,1565
100,1093
101,936
102,972
103,1084
104,1279
105,1492
106,1609
107,1717
108,1556
109,1502
110,1061
111,860
112,965
113,1186
114,1327
115,1594
116,1699
117,1674
118,1730
119,1338
120,1064
121,984
122,1054
123,1154
124,1351
125,1479
126,1722
127,1669
128,1634
129,1139
130,959
131,1038
132,1066
133,1186
134,1463
135,1691
136,1504
137,1615
138,1382
139,1003
140,1001
141,950
142,1153
143,1334
144,1488
145,1733
146,1754
147,1623
148,1431
149,987
150,926
151,918
152,1098
153,1450
154,1587
155,1761
156,1622
157,1461
158,1165
159,993
160,892
161,1122
162,1202
163,1466
164,1685
165,1704
166,1581
167,1515
168,1071
169,923
170,980
171,1062
172,1334
173,1498
174,1745
175,1667
176,1590
177,1428
178,883
179,865
180,955
181,1084
182,1275
183,1571
184,1667
185,1719
186,1589
187,1208
188,1032
189,1042
190,1059
191,1186
192,1413
193,1634
194,1764
195,1586
196,1616
197,1221
198,968
199,1031
200,1019
201,1229
202,1508
203,1610
204,1648
205,1657
206,1441
207,1090
208,939
209,1009
210,1184
211,1357
212,1530
213,1736
214,1655
215,1732
216,1289
217,925
218,1085
219,1087
220,1191
221,1375
222,1566
223,1768
224,1629
225,1649
226,1236
227,1002
228,1095
229,1122
230,1183
231,1436
232,1773
233,1653
234,1716
235,1526
236,1089
237,1113
238,1073
239,1123
240,1227
241,1513
242,1689
243,1700
244,1766
245,1477
246,973
247,984
248,1012
249,1153
250,1312
251,1499
252,1634
253,1565
254,1621
255,1413
256,1008
257,904
258,989
259,1078
260,1435
261,1608
262,1766
263,1747
264,1469
265,1287
266,938
267,1033
268,1039
269,1266
270,1370
271,1602
272,1731
273,1671
274,1593
275,1207
276,1030
277,1090
278,1068
279,1297
280,1525
281,1634
282,1733
283,1765
284,1472
285,1106
286,873
287,947
288,1075
289,1292
290,1536
291,1606
292,1737
293,1709
294,1415
295,1024
296,876
297,902
298,1223
299,1441
300,1617
301,1679
302,1605
303,1605
304,1233
305,966
306,905
307,1039
308,1192
309,1450
310,1591
311,1841
312,1531
313,1530
314,1167
315,951
316,977
317,1098
318,1329
319,1418
320,1710
321,1623
322,1545
323,1431
324,1063
325,943
326,927
327,1095
328,1283
329,1512
330,1767
331,1662
332,1726
333,1450
334,1079
335,940
336,955
337,1230
338,1327
339,1486
340,1636
341,1579
342,1689
343,1151
344,924
345,971
346,1104
347,1313
348,1406
349,1560
350,1739
351,1618
352,1666
353,1182
354,1048
355,958
356,995
357,1250
358,1526
359,1603
360,1645
361,1672
362,1479
363,1101
364,1024
365,1024
366,1077
367,1376
368,1569
369,1756
370,1703
371,1606
372,1414
373,1052
374,1070
375,998
376,1325
377,1403
378,1585
379,1727
380,1684
381,1670
382,1250
383,1117
384,1004
385,1006
386,1207
387,1438
388,1663
389,1680
390,1755
391,1507
392,1081
393,1001
394,990
395,1076
396,1359
397,1453
398,1660
399,1615
400,1628
401,1472
402,1027
403,945
404,951
405,1162
406,1375
407,1483
408,1803
409,1632
410,1700
411,1387
412,998
413,1035
414,978
415,1216
416,1393
417,1644
418,1547
419,1726
420,1751
421,1196
422,957
423,1027
424,994
425,1188
426,1472
427,1617
428,1649
429,1570
430,1529
431,1038
432,939
433,937
434,1043
435,1184
436,1503
437,1636
438,1700
439,1640
440,1466
441,1069
442,908
443,985
444,1077
445,1342
446,1529
447,1677
448,1631
449,1674
450,1457
451,981
452,956
453,945
454,1245
455,1393
456,1481
457,1659
458,1565
459,1637
460,1328
461,1016
462,1016
463,981
464,1133
465,1320
466,1570
467,1754
468,1692
469,1607
470,1157
471,1035
472,1001
473,1042
474,1241
475,1451
476,1649
477,1647
478,1721
479,1534
480,1098
481,965
482,1005
483,1092
484,1309
485,1528
486,1668
487,1747
488,1649
489,1424
490,1051
491,969
492,1006
493,1083
494,1386
495,1585
496,1698
497,1753
498,1700
499,1368
500,1060
501,1029
502,978
503,1256
504,1367
505,1604
506,1703
507,1606
508,1580
509,1209
510,963
511,924
512,1146
513,1283
514,1515
515,1642
516,1760
517,1621
518,1677
519,1124
520,1000
521,1059
522,1132
523,1329
524,1448
525,1750
526,1617
527,1631
528,1467
529,1011
530,922
531,1055
532,1090
533,1294
534,1521
535,1740
536,1630
537,1781
538,1365
539,1079
540,993
541,931
542,1233
543,1334
544,1680
545,1655
546,1639
547,1723
548,1214
549,1031
550,973
551,995
552,1263
553,1354
554,1527
555,1695
556,1523
557,1562
558,1050
559,890
560,977
561,1016
562,1229
563,1362
564,1602
565,1709
566,1634
567,1512
568,1108
569,941
570,988
571,1144
572,1246
573,1530
574,1648
575,1699
576,1650
577,1394
578,1109
579,943
580,1008
581,1153
582,1364
583,1523
584,1697
585,1660
586,1657
587,1364
588,1001
589,902
590,976
591,1215
592,1342
593,1546
594,1682
595,1708
596,1726
597,1306
598,971
599,1039
600,1049
601,1214
602,1459
603,1578
604,1702
605,1698
606,1729
607,1237
608,1027
609,1019
610,1015
611,1258
612,1426
613,1601
614,1626
615,1656
616,1489
617,1197
618,1011
619,1105
620,1157
621,1388
622,1487
623,1739
624,1693
625,1753
626,1558
627,1072
628,1033
629,959
630,1055
631,1289
632,1514
633,1623
634,1639
635,1526
636,1412
637,994
638,993
639,944
640,1087
641,1393
642,1588
643,1670
644,1673
645,1567
