Frame,Mean
0,1201.55
1,1171.1
2,1133.25
3,1135.65
4,1109.65
5,1077.5
6,1086.05
7,1079.45
8,1078.35
9,1083.25
10,1068.75
11,1059.25
12,937.8
13,806.35
14,861.2
15,972.05
16,1073.5
17,1230.65
18,1375.9
19,1571.25
20,1727.15
21,1701.5
22,1781.05
23,1825.05
24,1629.25
25,1418.65
26,1326.45
27,1283.15
28,1240.05
29,1214.55
30,1224.8
31,1177.35
32,1179.8
33,1175.35
34,1147.45
35,1147.15
36,1118.8
37,1093.95
38,1103.05
39,1082.9
40,1109
41,1094.4
42,1065.65
43,1008.35
44,804.2
45,813.1
46,874.15
47,1002.95
48,1065.75
49,1220.75
50,1384
51,1498.65
52,1666.95
53,1709.65
54,1732.5
55,1807.45
56,1681.2
57,1575.6
58,1437.85
59,1345.4
60,1283.7
61,1289.65
62,1222.65
63,1203.65
64,1161.9
65,1149.8
66,1136.35
67,1137.85
68,1133.65
69,1119
70,1137.15
71,1127.45
72,1047.1
73,831.65
74,777.85
75,822.5
76,928.35
77,1015.9
78,1159.2
79,1289.95
80,1480.85
81,1581.2
82,1659.95
83,1650.5
84,1718.2
85,1739.65
86,1611.1
87,1475.7
88,1406.65
89,1296.05
90,1234
91,1245.4
92,1196.6
93,1157.7
94,1156.3
95,1135.75
96,1141.65
97,1113.65
98,1160.95
99,1131.7
100,1139.95
101,1105
102,1135.4
103,1093.5
104,1118.25
105,1078.2
106,876.85
107,776.7
108,813.1
109,906.85
110,990.05
111,1137.8
112,1321.05
113,1456.6
114,1592.1
115,1702
116,1698.65
117,1724.15
118,1770.55
119,1610.65
120,1456.5
121,1404.6
122,1313.75
123,1279
124,1270.25
125,1230.85
126,1199.4
127,1151.4
128,1149.1
129,1131.5
130,1139.25
131,1124.45
132,1133.2
133,1125.8
134,1101.8
135,1095.7
136,1095.6
137,1130.3
138,1079.75
139,1106.8
140,1055.2
141,841.95
142,802.05
143,867.2
144,953
145,1068.75
146,1193.9
147,1378.3
148,1524.1
149,1677.3
150,1705.95
151,1714.35
152,1766.25
153,1733.15
154,1566.45
155,1443.3
156,1367.95
157,1324.9
158,1249.9
159,1238.05
160,1179.35
161,1166.15
162,1128
163,1145.3
164,1172.2
165,1130.6
166,1146.05
167,1084.4
168,1021.8
169,780.2
170,786.25
171,841.15
172,928.5
173,1058.1
174,1198.6
175,1344.3
176,1532.7
177,1619.1
178,1637.65
179,1608.05
180,1746.8
181,1688.9
182,1527.15
183,1470.9
184,1344.45
185,1270.7
186,1221.85
187,1211.95
188,1183.3
189,1160.9
190,1138.2
191,1141.2
192,1134.5
193,1156.9
194,1117.5
195,1147.7
196,1011.35
197,783.9
198,785
199,842.75
200,959.3
201,1096.95
202,1233
203,1365.7
204,1533.85
205,1585.05
206,1582
207,1621.85
208,1722.6
209,1649.15
210,1588.9
211,1413.8
212,1324.7
213,1259.35
214,1224.35
215,1204.2
216,1189.6
217,1180.25
218,1179.6
219,1169.8
220,1174.2
221,1104.35
222,1139.75
223,1064.75
224,818.3
225,770.85
226,834.75
227,937.15
228,1038.7
229,1178
230,1309.9
231,1484
232,1613.15
233,1607.7
234,1574.75
235,1699.85
236,1688.55
237,1499.9
238,1392.55
239,1318.75
240,1268.9
241,1245.35
242,1206.65
243,1204.05
244,1163.55
245,1154.9
246,1143.25
247,1134.45
248,1114.2
249,1104.35
250,1097.6
251,1111.5
252,1078.5
253,976.95
254,783.05
255,783.3
256,864.15
257,952.55
258,1074.95
259,1229.75
260,1380
261,1545.15
262,1632.4
263,1595.55
264,1643.3
265,1737.5
266,1606.4
267,1450.65
268,1389.1
269,1338.8
270,1302.2
271,1230.85
272,1197.3
273,1166.45
274,1179.4
275,1143.95
276,1128.6
277,1113.35
278,1127.75
279,1122.05
280,1117
281,1089.75
282,1094.15
283,1068.3
284,1051.1
285,850.45
286,761.1
287,814.35
288,889.75
289,1020.8
290,1151.25
291,1311.75
292,1500.4
293,1595.35
294,1673.05
295,1626.5
296,1698.95
297,1719.3
298,1628.9
299,1445.2
300,1323.1
301,1261.5
302,1252.85
303,1177.15
304,1184.75
305,1175.35
306,1176.1
307,1132.3
308,1127.35
309,1118.7
310,1115.35
311,1121.5
312,1092.45
313,1103.9
314,1066.75
315,955.75
316,766.9
317,777.3
318,873.05
319,946.45
320,1070.65
321,1222.95
322,1419.7
323,1548.75
324,1622.95
325,1602.95
326,1657.35
327,1747.25
328,1615.05
329,1436.55
330,1338.95
331,1283.5
332,1261.3
333,1228.35
334,1196.3
335,1136
336,1136.6
337,1144.75
338,1153.15
339,1137.65
340,1129.8
341,1115.1
342,1097.7
343,1099.3
344,1068.7
345,1043
346,803.85
347,802.05
348,847.55
349,929.75
350,1035.5
351,1204.75
352,1370.8
353,1507.55
354,1624.85
355,1633.6
356,1616.5
357,1742.5
358,1683.5
359,1508.7
360,1377.8
361,1307.7
362,1258.2
363,1193.35
364,1218.15
365,1172
366,1140.8
367,1139.25
368,1153.55
369,1105.65
370,1116.45
371,1079.7
372,1097.35
373,1056.2
374,1080.75
375,931.65
376,784.35
377,815.15
378,870.85
379,963.4
380,1076.95
381,1292.15
382,1420.75
383,1572.35
384,1600
385,1601
386,1666.7
387,1739.7
388,1568.95
389,1446.9
390,1327.75
391,1260.25
392,1223.15
393,1195.15
394,1192.75
395,1157.9
396,1134.9
397,1139.85
398,1158.4
399,1127.3
400,1100.75
401,1093.4
402,1058.25
403,1098.3
404,1072.9
405,1063.55
406,1022.05
407,811.15
408,767.55
409,844.3
410,913.55
411,1040.5
412,1219.9
413,1364.5
414,1524.1
415,1608.85
416,1595.45
417,1629.9
418,1697.75
419,1652.1
420,1479.35
421,1350.65
422,1288.7
423,1235.35
424,1220.05
425,1212.9
426,1177.25
427,1134.8
428,1129.6
429,1112.65
430,1088.3
431,1097.05
432,1084.8
433,1066.5
434,1064.45
435,1059.1
436,1050.25
437,1036.15
438,1046.45
439,887.85
440,783
441,800.55
442,877.3
443,995
444,1154.1
445,1277.5
446,1472.5
447,1579.4
448,1646.35
449,1586.45
450,1663.25
451,1744.4
452,1529.75
453,1398.95
454,1341
455,1264.8
456,1225.1
457,1236.4
458,1169.05
459,1151.2
460,1157.15
461,1142
462,1150.65
463,1115.5
464,1133
465,1093.75
466,1093.2
467,1070.45
468,947
469,763.9
470,796.5
471,848.25
472,947.9
473,1083.9
474,1225.45
475,1384.7
476,1522.15
477,1619.5
478,1560.85
479,1613.8
480,1728.3
481,1597.7
482,1445.5
483,1327.8
484,1307.55
485,1252.55
486,1217.3
487,1160.4
488,1161.95
489,1147.7
490,1144.65
491,1110.2
492,1127.3
493,1101.85
494,1104.55
495,1103.55
496,1115.5
497,1078.1
498,1082.25
499,1064.55
500,1066
501,1049.9
502,826.7
503,768.9
504,826.7
505,915.9
506,1066.95
507,1189.4
508,1381.45
509,1519.1
510,1629.15
511,1634.65
512,1631.75
513,1735.85
514,1636.1
515,1462.2
516,1396.7
517,1310.95
518,1249.95
519,1204.25
520,1177.65
521,1163.15
522,1158.15
523,1153
524,1138.9
525,1122.5
526,1099.2
527,1098.4
528,1059.3
529,1086.65
530,1067.65
531,1080.45
532,1037.6
533,1061.1
534,1041.5
535,1095.5
536,1039.5
537,1035.2
538,1020
539,806.65
540,770.5
541,837.65
542,922.3
543,1062.8
544,1193
545,1366.9
546,1506.9
547,1644.9
548,1705.35
549,1684.5
550,1775.55
551,1658.4
552,1491.1
553,1398.9
554,1294.85
555,1254.5
556,1214.6
557,1184.5
