Frame,Intensity
648,747.25
649,810.625
650,870.625
651,902.625
652,1060.25
653,1202.125
654,1403.375
655,1500.625
656,1513.5
657,959.5
658,736.125
659,683.875
660,697.75
661,818.5
662,849
663,881.875
664,1046.125
665,1140.625
666,1285.25
667,1507.625
668,1512.375
669,1335.75
670,845
671,701
672,699.875
673,754.5
674,828.75
675,904.5
676,951.875
677,1057.125
678,1224.625
679,1363.375
680,1469.375
681,1477.375
682,1155.625
683,723.625
684,692.75
685,708.75
686,776.125
687,790.5
688,910.875
689,961.875
690,1108.25
691,1205
692,1393.625
693,1538.125
694,1422.375
695,1009.5
696,739.5
697,716.75
698,738.875
699,772.5
700,876.125
701,904.5
702,985.125
703,1107.75
704,1257.125
705,1411.75
706,1526.875
707,1375.375
708,786.25
709,660.875
710,691
711,769.75
712,835.5
713,869.5
714,930.625
715,1056.5
716,1135.875
717,1401.5
718,1561.75
719,1453
720,1138.125
721,747
722,681.25
723,686.75
724,762.125
725,829.875
726,881.5
727,1005.625
728,1127.75
729,1257.375
730,1373
731,1509.625
732,1450
733,864.625
734,707.5
735,684
736,753.625
737,774.5
738,863.875
739,957.625
740,1038
741,1139
742,1266.625
743,1496.5
744,1526.5
745,1205.375
746,759.125
747,708.25
748,689.625
749,772.75
750,823
751,874.25
752,996.5
753,1103.25
754,1274
755,1454
756,1485.625
757,1477.625
758,1165.5
759,821.875
760,723.875
761,700.125
762,762.125
763,789.875
764,886.375
765,1009.125
766,1085.125
767,1180.625
768,1342.75
769,1511.5
770,1458.625
771,977
772,750.125
773,694.25
774,728.375
775,782.125
776,867.875
777,957.5
778,1003.75
779,1168.625
780,1300.875
781,1504.875
782,1513.625
783,1343
784,802.625
785,697
786,691.5
787,754.75
788,833.125
789,847.75
790,958.25
791,1053.5
792,1162.125
793,1329.5
794,1482.375
795,1501.75
796,1057.75
797,755.75
798,708.375
799,734.875
800,780.75
801,824.5
802,909.625
803,932.375
804,1128.375
805,1230.375
806,1413.25
807,1504.5
808,1341.375
809,849.375
810,700.875
811,674.875
812,743.5
813,809.625
814,835.125
815,987.125
816,1057.375
817,1158.625
818,1320.25
819,1486.125
820,1494.25
821,1257.75
822,829.25
823,718.625
824,699.25
825,768.625
826,829.75
827,872
828,940.25
829,1068
830,1168
831,1348.25
832,1502.875
833,1469
834,944.375
835,751.125
836,709.5
837,729
838,792.5
839,838.375
840,935
841,992.375
842,1123.125
843,1294.125
844,1479
845,1550.875
846,1198
847,760.75
848,721.125
849,719.375
850,764.875
851,823
852,896.125
853,899.25
854,1064.5
855,1178.625
856,1369.75
857,1528.625
858,1428.625
859,907.25
860,738.375
861,734
862,744
863,797.625
864,846
865,938.25
866,1061.375
867,1089.25
868,1279.125
869,1474.5
870,1461.75
871,1119.875
872,775.375
873,725.375
874,723.25
875,831.375
876,845.75
877,920.375
878,945.5
879,1099.75
880,1260.375
881,1425.125
882,1522.375
883,1315.75
884,821.125
885,687.875
886,663.75
887,772.875
888,807.875
889,880.25
890,999.125
891,1087
892,1252
893,1414.5
894,1514.625
895,1466.125
896,944.75
897,716.375
898,689.875
899,737
900,807.25
901,834.875
902,915
903,1034.75
904,1167
905,1305.25
906,1475.875
907,1480.25
908,1138.625
909,764
910,700.75
911,708
912,788.25
913,805.5
914,897.125
915,993.875
916,1120.5
917,1235.625
918,1438.375
919,1533
920,1348.875
921,781.125
922,727.5
923,703.75
924,754.375
925,804.5
926,880.5
927,977.375
928,1032.375
929,1259.75
930,1355.25
931,1559.625
932,1453.625
933,887.125
934,738.375
935,728.375
936,771.625
937,801.125
938,858.5
939,935.75
940,1030.5
941,1221.125
942,1370.375
943,1547.875
944,1578.75
945,1026.5
946,754.125
947,683
948,734
949,792.5
950,827.25
951,906
952,1016.375
953,1116.875
954,1259
955,1483.25
956,1560.125
957,1238.25
958,782
959,714.125
960,717.5
961,765.375
962,792.875
963,896
964,922.625
965,1093.75
966,1213.25
967,1350.375
968,1545.75
969,1387.625
970,851
971,714.125
972,699.125
973,801.875
974,837.875
975,855.625
976,934.375
977,1002.5
978,1144.375
979,1335.875
980,1513.875
981,1502.25
982,1009.125
983,742.625
984,706.375
985,762.875
986,752
987,794
988,901.125
989,970
990,1114
991,1224.125
992,1419.25
993,1484
994,1202.625
995,757.125
996,704.25
997,699.375
998,777.125
999,815.25
1000,898
1001,1001.5
1002,1082
1003,1261.75
1004,1400.625
1005,1494.875
1006,1312.125
1007,836
1008,733.25
1009,736.875
1010,773.25
1011,812.125
1012,866.75
1013,914.875
1014,1064
1015,1207.5
1016,1405.5
1017,1541.625
1018,1470.875
1019,860.625
1020,732.875
1021,713.75
1022,782.125
1023,804.625
1024,873
1025,944.5
1026,1076.5
1027,1194.25
1028,1323.625
1029,1509.375
1030,1479
1031,891.125
1032,750.625
1033,714
1034,768.75
1035,811.25
1036,822.125
1037,927.125
1038,969.625
1039,1167.625
1040,1316.125
1041,1568
1042,1498.125
1043,915.375
1044,748
1045,755.75
1046,746
1047,794.125
1048,888.375
1049,920.5
1050,988.5
1051,1144.75
1052,1336
1053,1556.625
1054,1461.75
1055,926.875
1056,757.125
1057,725.875
1058,769.875
1059,799.125
1060,877.875
1061,937.875
1062,1011.75
1063,1188
1064,1403.375
1065,1522.75
1066,1486.75
1067,897.75
1068,729.5
1069,705.375
1070,768.5
1071,816.125
1072,908.375
1073,927.125
1074,1011
1075,1139.625
1076,1353.25
1077,1461.625
1078,1498.25
1079,1004.875
1080,768
1081,726.625
1082,705.25
1083,820.5
1084,812.125
1085,873.5
1086,990.5
1087,1129.75
1088,1248.125
1089,1474.25
1090,1508.125
1091,1225.125
1092,755.875
1093,695.625
1094,734.25
1095,778
1096,858
1097,882.875
1098,991.375
1099,1074.5
1100,1200
1101,1441.75
1102,1499
1103,1304
1104,836.25
1105,779.375
1106,741.875
1107,788.75
1108,829.125
1109,924.625
1110,915.25
1111,1072.625
1112,1204
1113,1398
1114,1471.75
1115,1355.25
1116,829.75
1117,698.25
1118,699.125
1119,767.875
1120,813
1121,921.625
1122,945
1123,1077.375
1124,1176.125
1125,1397.875
1126,1570
1127,1473.125
1128,848.875
1129,731.75
1130,693.625
1131,775.875
1132,802.125
1133,870.625
1134,953
1135,1016.5
1136,1192.5
1137,1382.125
1138,1608.875
1139,1471.625
1140,879.5
1141,737.25
1142,702
1143,762.75
1144,806.25
1145,873
1146,939.625
1147,1028.25
1148,1126.875
1149,1320.5
1150,1544.875
1151,1456.625
1152,913.25
1153,728.25
1154,700.125
1155,765.25
1156,799.25
1157,870.75
1158,930.625
1159,1009.5
1160,1088.125
1161,1331
1162,1509
1163,1512
1164,1038.125
1165,747.625
1166,719
1167,733.875
1168,784.5
1169,817.5
1170,938.25
1171,1004.875
1172,1145.875
1173,1319.25
1174,1539
1175,1498.375
1176,1125.875
1177,791.625
1178,727.375
1179,717
1180,784
1181,854.25
1182,872.125
1183,950.25
1184,1068.5
1185,1279
1186,1487.25
1187,1536.125
1188,1134.25
1189,788.75
1190,727.75
1191,736.5
1192,779.875
1193,840.25
1194,917
1195,1013.75
1196,1134
1197,1276.875
1198,1577.375
1199,1540.125
1200,1186.25
1201,823.875
1202,731.25
1203,698.875
1204,768.625
1205,827.125
1206,916.25
1207,985.625
1208,1077.75
1209,1239
1210,1436.375
1211,1531.375
1212,1332.625
1213,829.875
1214,714.625
1215,697
1216,767.25
1217,809.125
1218,850.625
1219,951
1220,1081.375
1221,1176.375
1222,1386.25
1223,1523
1224,1486.875
1225,888.25
1226,724.875
1227,687.75
1228,758.625
1229,798.375
1230,839.875
1231,910.875
1232,1035.875
1233,1130.25
1234,1300
1235,1530.75
1236,1486
1237,1001.5
1238,751.25
1239,719.25
1240,750.125
1241,799.125
1242,800
1243,886.25
1244,968.625
1245,1100
1246,1319.5
1247,1475.125
1248,1495.5
1249,1097.5
1250,763.5
1251,712
1252,724.375
1253,797.5
1254,855.625
1255,925.25
1256,985
1257,1090.75
1258,1231.125
1259,1458.25
1260,1510.125
1261,1133.125
1262,758
1263,754.25
1264,748.75
1265,786.875
1266,852.25
1267,879.125
1268,970.625
1269,1095
1270,1236.5
1271,1490.75
1272,1510
1273,1287.875
1274,793.875
1275,741.375
1276,743.5
1277,771.25
1278,810.5
1279,835.125
1280,941.25
1281,1028.375
1282,1155.25
1283,1410.875
1284,1531.125
1285,1437.875
1286,998.875
1287,741.375
1288,704.75
1289,703.25
1290,765.125
1291,811.375
1292,916.5
1293,936.125
1294,1084
1295,1185.5
1296,1459.75
1297,1476.125
1298,1118.25
1299,768
1300,724.875
1301,734
1302,805.75
1303,840.875
1304,933.625
1305,1027.875
1306,1095.125
1307,1305.125
1308,1441.625
1309,1553
1310,1194.125
1311,780.625
1312,713.25
1313,696.75
1314,776.125
1315,862.25
1316,875.25
1317,982.25
1318,1110.625
1319,1218.375
1320,1491.75
1321,1514.625
1322,1282
1323,779.25
1324,718.875
1325,720
1326,771.625
1327,808.125
1328,853.25
1329,973.5
1330,1067.125
1331,1232.375
1332,1378.125
1333,1525.375
1334,1359.125
1335,791.25
1336,731.25
1337,715.625
1338,773.375
1339,846.375
1340,876.5
1341,921.875
1342,1057.25
1343,1218.5
1344,1457.375
1345,1524.75
1346,1412.875
1347,855.375
1348,733.5
1349,709.5
1350,728.125
1351,798.375
1352,839
1353,952
1354,1056.25
1355,1126
1356,1304.5
1357,1500.25
1358,1517.625
1359,998.625
1360,768.25
1361,747
1362,745.75
1363,787.5
1364,809.5
1365,864.375
1366,962.5
1367,1054.625
1368,1213.375
1369,1428.625
1370,1483.75
1371,1141.375
1372,766.5
1373,755.25
1374,721.75
1375,778
1376,842.125
1377,884
1378,1003
1379,1087
1380,1257.25
1381,1504
1382,1525.875
1383,1349.625
1384,816.25
1385,688.125
1386,697
1387,796.5
1388,802.5
1389,868
1390,919.5
1391,1075.75
1392,1183.375
1393,1357
1394,1539.25
1395,1408.25
1396,877.875
1397,736.25
1398,757.875
1399,787.125
1400,779.625
1401,865.625
1402,938.125
1403,1001.75
1404,1135.375
1405,1295.5
1406,1522.75
1407,1465
1408,909.75
1409,758.5
1410,737.125
1411,733.5
1412,815.875
1413,838.375
1414,963.75
1415,976.375
1416,1104
1417,1267.625
1418,1514.25
1419,1455.375
1420,1072.75
1421,764.5
1422,739.25
1423,717.25
1424,786.625
1425,822.5
1426,866.75
1427,921.375
1428,1077
1429,1250.375
1430,1472.375
1431,1510
1432,1282.5
1433,809.875
1434,718.875
1435,704
1436,775.625
1437,824.875
1438,882
1439,962
1440,1105.75
1441,1224.75
1442,1286.25
1443,1465.125
1444,1412.375
1445,891.5
1446,733.75
1447,703.375
1448,755.25
1449,764
1450,865.625
1451,923.5
1452,1019.625
1453,1172
1454,1324.375
1455,1527.125
1456,1502.75
1457,1009.25
1458,755.125
1459,713.75
1460,729.875
1461,790
1462,793.75
1463,908.25
1464,963.5
1465,1067.625
1466,1211.5
1467,1463.875
1468,1535.25
1469,1233.75
1470,789.75
1471,697
1472,695.375
1473,794.375
1474,820.875
1475,852.875
1476,970.875
1477,1080.25
1478,1242.75
1479,1446.75
1480,1501.125
1481,1412.875
1482,866.875
1483,733.875
1484,723.875
1485,800.875
1486,768.5
1487,837.5
1488,912.625
1489,1008.5
1490,1169
1491,1353.375
1492,1514.5
1493,1463.75
1494,1099
1495,753.125
1496,747.875
1497,687
1498,790.875
1499,838.375
1500,849.75
1501,967
1502,1053
1503,1188.875
1504,1463.875
1505,1529.125
1506,1462
1507,1101.125
1508,761.125
1509,701.625
1510,697.25
1511,746.5
1512,782.125
1513,875.125
1514,949.5
1515,1054.875
1516,1130.125
1517,1190.5
1518,1498.25
1519,1337.5
1520,835.5
1521,708.25
1522,712.875
1523,761.25
1524,819
1525,843.5
1526,942.125
1527,1080.75
1528,1182.75
1529,1393.625
1530,1545.875
1531,1435.875
1532,926
1533,760.875
1534,710.75
1535,753.5
1536,794.875
1537,838.75
1538,855
1539,978.25
1540,1085
1541,1276
1542,1483.5
1543,1492.75
1544,1071
1545,729.75
1546,718.5
1547,725.875
1548,783.375
1549,866.125
1550,892.75
1551,1009.25
1552,1135.5
1553,1274.75
1554,1525.125
1555,1475.375
1556,1182
1557,774.625
1558,692
1559,711.625
1560,777.5
1561,816
1562,861
1563,976.125
1564,1066.25
1565,1242.5
1566,1384.375
1567,1524.875
1568,1309.125
1569,807.5
1570,706.875
1571,711.25
1572,779
1573,837.875
1574,859
1575,968.625
1576,1067.75
1577,1188.125
1578,1411.75
1579,1498.5
1580,1360.75
1581,870
1582,758.125
1583,711.875
1584,753.375
1585,778.75
1586,857.5
1587,980.5
1588,1012.75
1589,1137.5
1590,1271.375
1591,1481.125
1592,1413.5
1593,1008
1594,742.125
1595,691.25
1596,708.25
1597,758.25
1598,825.875
1599,913.5
1600,974.875
1601,1098
1602,1227.75
1603,1426.375
1604,1539.75
1605,1188.125
1606,757.5
1607,687.375
1608,700.5
1609,802.75
1610,807.625
1611,840.25
1612,917.375
1613,1059.5
1614,1181.25
1615,1390.875
1616,1504
1617,1410.25
1618,900.5
1619,730.75
1620,691
1621,754.125
1622,810
1623,832.375
1624,895.875
1625,973.875
1626,1042.625
1627,1125.375
1628,1442.5
1629,1453
1630,1124.5
1631,750.875
1632,732
1633,711.75
1634,784.125
1635,806.75
1636,889.375
1637,978
1638,1073.25
1639,1206.75
1640,1393.75
1641,1521.875
1642,1296
1643,807.625
1644,715.625
1645,704
1646,751.25
1647,799.875
1648,820.875
1649,909.625
1650,1016.25
1651,1153.375
1652,1300.75
1653,1487.625
1654,1392.375
1655,856.5
1656,733.375
1657,704.875
1658,747.375
1659,794.375
1660,866.75
1661,941.25
1662,1021.25
1663,1093.5
1664,1234
1665,1466.25
1666,1419.125
1667,984.75
1668,722.875
1669,694.125
1670,757.625
1671,795
1672,796.875
1673,876.125
1674,952.625
1675,1077
1676,1261.25
1677,1458.5
1678,1508.25
1679,1103.625
1680,765.625
1681,685.75
1682,744.125
1683,782.375
1684,764.875
1685,882.25
1686,979.25
1687,1081.5
1688,1188.125
1689,1392
1690,1506.5
1691,1243.5
1692,796.125
1693,708.875
1694,691
1695,772.25
1696,785.75
1697,868.125
1698,917.875
1699,973.375
1700,1152
1701,1390.25
1702,1556
1703,1403.125
1704,898.125
1705,711.375
1706,706.875
1707,734.5
1708,799
1709,831.25
1710,922.375
1711,1003
1712,1088.75
1713,1248.5
1714,1441.125
1715,1476.625
1716,1053.875
1717,747.375
1718,703.375
1719,710.25
1720,799
1721,821.25
1722,837.625
1723,941.125
1724,1042.5
1725,1209.125
1726,1427.5
1727,1479.5
1728,1285.25
1729,792.5
1730,758.25
1731,736.625
1732,757.875
1733,814.375
1734,878.125
1735,962.375
1736,1042.875
1737,1191
1738,1411
1739,1470
1740,1444.625
1741,845.875
1742,731.75
1743,711.125
1744,753.5
1745,783
1746,818.125
1747,892.75
1748,967.5
1749,1071
1750,1304.25
1751,1516.5
1752,1480.75
1753,1061.125
1754,791.25
1755,725.5
1756,703.5
1757,776.75
1758,833.625
1759,880.125
1760,948.375
1761,1084.375
1762,1219.125
1763,1385.125
1764,1538.25
1765,1243.25
1766,826.5
1767,705.875
1768,740.25
1769,781
1770,809.5
1771,892.625
1772,980.5
1773,1058
1774,1208.375
1775,1414
1776,1507.25
1777,1324.25
1778,801
1779,740.25
1780,697.875
1781,768.125
1782,832.375
1783,861.25
1784,904.125
1785,1003.875
1786,1110
1787,1322.25
1788,1528.625
1789,1419.125
1790,861.25
1791,727.125
1792,712.875
1793,772.875
1794,822
1795,811
1796,960.875
1797,1017
1798,1145.625
1799,1302.375
1800,1540.875
1801,1437.25
1802,937.5
1803,731.5
1804,705
1805,724.625
1806,815.25
1807,809.25
1808,893.25
1809,944.75
1810,1066.125
1811,1268.125
1812,1485.375
1813,1464.5
1814,1147.375
1815,752.5
1816,713.375
1817,711.25
1818,822.375
1819,795
1820,868.875
1821,962.75
1822,1084
1823,1255.625
1824,1404.75
1825,1496.875
1826,1291
1827,825.375
1828,730.125
1829,703.375
1830,818.125
1831,832.5
1832,840.125
1833,884.5
1834,996.625
1835,1123.5
1836,1354.875
1837,1515.5
1838,1453.625
1839,854.125
1840,740.125
1841,721
1842,759.25
1843,802.5
1844,798.625
1845,912.375
1846,998.125
1847,1159.625
1848,1268.75
1849,1526.5
1850,1447.25
1851,1138.5
1852,778.75
1853,740.75
1854,707.5
1855,778.5
1856,778.5
1857,804.5
1858,904.5
1859,1001.75
1860,1144.125
1861,1326.75
1862,1510
1863,1377.25
1864,849.125
1865,728.125
1866,737.75
1867,764.375
1868,783.875
1869,818.625
1870,960.125
1871,1037.75
1872,1182.5
1873,1390.25
1874,1531.25
1875,1484.125
1876,926.375
1877,770
1878,723.875
1879,719.375
1880,766.5
1881,820.5
1882,871.375
1883,952.625
1884,1121.625
1885,1238
1886,1429.25
1887,1416.25
1888,1107.875
1889,759.25
1890,710.5
1891,712.625
1892,784.875
1893,802.25
1894,841.125
1895,938.75
1896,1001.5
1897,1168.75
1898,1379.125
1899,1498
1900,1338.5
1901,855.375
1902,718.75
1903,706.5
1904,764.75
1905,781.125
1906,860
1907,940
1908,1022
1909,1097.125
1910,1317.125
1911,1487.5
1912,1456.125
1913,980.25
1914,719.125
1915,725.875
1916,732.75
1917,785.875
1918,844.375
1919,848.625
1920,960.625
1921,1099
1922,1249.75
1923,1488.125
1924,1491.625
1925,1186.25
1926,823.875
1927,704.625
1928,712.875
1929,780.625
1930,817.125
1931,855.75
1932,947
1933,1044
1934,1188.25
1935,1397.875
1936,1505.875
1937,1350
1938,885.375
1939,759.25
1940,722.375
1941,771.75
1942,797.125
1943,812.625
1944,930
1945,1018.375
1946,1094.375
1947,1306.375
1948,1511.625
1949,1423.625
1950,1056.625
1951,782
1952,738.75
1953,734.75
1954,771.375
1955,826.125
1956,837
1957,950.875
1958,1024.375
1959,1225.375
1960,1424.875
1961,1502.5
1962,1273
1963,826.25
1964,744.625
1965,736.375
1966,778
1967,781.5
1968,861.5
1969,982.25
1970,1091.375
1971,1159.5
1972,1258.125
1973,1364.5
1974,1323.25
1975,824.875
1976,717.5
1977,709
1978,824
1979,847.375
1980,849.25
1981,928.25
1982,994.125
1983,1216.75
1984,1362
1985,1478.875
1986,1397.75
1987,1240.625
1988,1055.125
1989,872.25
1990,703.625
1991,656.125
1992,665.75
1993,793.375
1994,790.75
1995,912.375
1996,989
1997,1094.25
1998,1198.5
1999,1350.75
2000,1404.125
2001,1237.25
2002,799.5
2003,702.5
2004,688.375
2005,773.625
2006,829.875
2007,842
2008,913
2009,1044.875
2010,1137
2011,1316
2012,1440.125
2013,1390.625
2014,1097.625
2015,723.625
2016,706.375
2017,709.625
2018,779.375
2019,825.875
2020,832.25
2021,964.375
2022,1012.875
2023,1134.75
2024,1322.25
2025,1435.5
2026,1329.125
2027,819.875
2028,733.75
2029,704.5
2030,761.625
2031,815.125
2032,822
2033,941.75
2034,1019.5
2035,1119.625
2036,1255.375
2037,1467.375
2038,1385.625
2039,1068.125
2040,756.75
2041,691.625
2042,693.5
2043,766.25
2044,799.625
2045,879.375
2046,926.75
2047,1019.875
2048,1168.625
2049,1345.625
2050,1486
2051,1347.625
2052,834.5
2053,707.125
2054,706.25
2055,770.625
2056,756.875
2057,841
2058,938.25
2059,1015.5
2060,1099.5
2061,1245.75
2062,1491.875
2063,1462
2064,1007.375
2065,746.75
2066,727.5
2067,736.75
2068,822.25
2069,784.25
2070,826.875
2071,957.375
2072,1022.75
2073,1187.875
2074,1362.125
2075,1474.625
2076,1261.25
2077,801.875
2078,710.75
2079,722.875
2080,780.25
2081,796.25
2082,819.875
2083,914.875
2084,1012.125
2085,1134
2086,1306.25
2087,1464
2088,1403.75
2089,937.75
2090,744.125
2091,700.125
2092,752.75
2093,752.875
